Subdistrict_Code,Subdistrict_Name,District_Code,District_Name,Province_Code,Province_Name
300210,ครบุรีใต้,3002,ครบุรี,30,นครราชสีมา
300211,ตะแบกบาน,3002,ครบุรี,30,นครราชสีมา
300212,สระว่านพระยา,3002,ครบุรี,30,นครราชสีมา
300301,เสิงสาง,3003,เสิงสาง,30,นครราชสีมา
300302,สระตะเคียน,3003,เสิงสาง,30,นครราชสีมา
300303,โนนสมบูรณ์,3003,เสิงสาง,30,นครราชสีมา
300304,กุดโบสถ์,3003,เสิงสาง,30,นครราชสีมา
300305,สุขไพบูลย์,3003,เสิงสาง,30,นครราชสีมา
300306,บ้านราษฎร์,3003,เสิงสาง,30,นครราชสีมา
300401,เมืองคง,3004,คง,30,นครราชสีมา
300402,คูขาด,3004,คง,30,นครราชสีมา
300403,เทพาลัย,3004,คง,30,นครราชสีมา
300404,ตาจั่น,3004,คง,30,นครราชสีมา
300405,บ้านปรางค์,3004,คง,30,นครราชสีมา
300406,หนองมะนาว,3004,คง,30,นครราชสีมา
300407,หนองบัว,3004,คง,30,นครราชสีมา
300408,โนนเต็ง,3004,คง,30,นครราชสีมา
300409,ดอนใหญ่,3004,คง,30,นครราชสีมา
300410,ขามสมบูรณ์,3004,คง,30,นครราชสีมา
300501,บ้านเหลื่อม,3005,บ้านเหลื่อม,30,นครราชสีมา
300502,วังโพธิ์,3005,บ้านเหลื่อม,30,นครราชสีมา
300503,โคกกระเบื้อง,3005,บ้านเหลื่อม,30,นครราชสีมา
300504,ช่อระกา,3005,บ้านเหลื่อม,30,นครราชสีมา
300601,จักราช,3006,จักราช,30,นครราชสีมา
300602,ท่าช้าง,3006,จักราช,30,นครราชสีมา
300603,ทองหลาง,3006,จักราช,30,นครราชสีมา
300604,สีสุก,3006,จักราช,30,นครราชสีมา
300605,หนองขาม,3006,จักราช,30,นครราชสีมา
300606,หนองงูเหลือม,3006,จักราช,30,นครราชสีมา
300607,หนองพลวง,3006,จักราช,30,นครราชสีมา
300608,หนองยาง,3006,จักราช,30,นครราชสีมา
300609,พระพุทธ,3006,จักราช,30,นครราชสีมา
300610,ศรีละกอ,3006,จักราช,30,นครราชสีมา
300611,คลองเมือง,3006,จักราช,30,นครราชสีมา
300612,ช้างทอง,3006,จักราช,30,นครราชสีมา
300613,หินโคน,3006,จักราช,30,นครราชสีมา
300701,กระโทก,3007,โชคชัย,30,นครราชสีมา
300702,พลับพลา,3007,โชคชัย,30,นครราชสีมา
300703,ท่าอ่าง,3007,โชคชัย,30,นครราชสีมา
300704,ทุ่งอรุณ,3007,โชคชัย,30,นครราชสีมา
300705,ท่าลาดขาว,3007,โชคชัย,30,นครราชสีมา
300706,ท่าจะหลุง,3007,โชคชัย,30,นครราชสีมา
300707,ท่าเยี่ยม,3007,โชคชัย,30,นครราชสีมา
300708,โชคชัย,3007,โชคชัย,30,นครราชสีมา
300709,ละลมใหม่พัฒนา,3007,โชคชัย,30,นครราชสีมา
300710,ด่านเกวียน,3007,โชคชัย,30,นครราชสีมา
300801,กุดพิมาน,3008,ด่านขุนทด,30,นครราชสีมา
300802,ด่านขุนทด,3008,ด่านขุนทด,30,นครราชสีมา
300803,ด่านนอก,3008,ด่านขุนทด,30,นครราชสีมา
300804,ด่านใน,3008,ด่านขุนทด,30,นครราชสีมา
300805,ตะเคียน,3008,ด่านขุนทด,30,นครราชสีมา
300806,บ้านเก่า,3008,ด่านขุนทด,30,นครราชสีมา
300807,บ้านแปรง,3008,ด่านขุนทด,30,นครราชสีมา
300808,พันชนะ,3008,ด่านขุนทด,30,นครราชสีมา
300809,สระจรเข้,3008,ด่านขุนทด,30,นครราชสีมา
300810,หนองกราด,3008,ด่านขุนทด,30,นครราชสีมา
300811,หนองบัวตะเกียด,3008,ด่านขุนทด,30,นครราชสีมา
300812,หนองบัวละคร,3008,ด่านขุนทด,30,นครราชสีมา
300813,หินดาด,3008,ด่านขุนทด,30,นครราชสีมา
300815,ห้วยบง,3008,ด่านขุนทด,30,นครราชสีมา
300817,โนนเมืองพัฒนา,3008,ด่านขุนทด,30,นครราชสีมา
300818,หนองไทร,3008,ด่านขุนทด,30,นครราชสีมา
300901,โนนไทย,3009,โนนไทย,30,นครราชสีมา
300902,ด่านจาก,3009,โนนไทย,30,นครราชสีมา
300903,กำปัง,3009,โนนไทย,30,นครราชสีมา
300904,สำโรง,3009,โนนไทย,30,นครราชสีมา
300905,ค้างพลู,3009,โนนไทย,30,นครราชสีมา
300906,บ้านวัง,3009,โนนไทย,30,นครราชสีมา
300907,บัลลังก์,3009,โนนไทย,30,นครราชสีมา
300908,สายออ,3009,โนนไทย,30,นครราชสีมา
300909,ถนนโพธิ์,3009,โนนไทย,30,นครราชสีมา
300914,มะค่า,3009,โนนไทย,30,นครราชสีมา
301001,โนนสูง,3010,โนนสูง,30,นครราชสีมา
301002,ใหม่,3010,โนนสูง,30,นครราชสีมา
301003,โตนด,3010,โนนสูง,30,นครราชสีมา
301004,บิง,3010,โนนสูง,30,นครราชสีมา
301005,ดอนชมพู,3010,โนนสูง,30,นครราชสีมา
301006,ธารปราสาท,3010,โนนสูง,30,นครราชสีมา
301007,หลุมข้าว,3010,โนนสูง,30,นครราชสีมา
301008,มะค่า,3010,โนนสูง,30,นครราชสีมา
301009,พลสงคราม,3010,โนนสูง,30,นครราชสีมา
301010,จันอัด,3010,โนนสูง,30,นครราชสีมา
301011,ขามเฒ่า,3010,โนนสูง,30,นครราชสีมา
301012,ด่านคล้า,3010,โนนสูง,30,นครราชสีมา
301013,ลำคอหงษ์,3010,โนนสูง,30,นครราชสีมา
301014,เมืองปราสาท,3010,โนนสูง,30,นครราชสีมา
301015,ดอนหวาย,3010,โนนสูง,30,นครราชสีมา
301016,ลำมูล,3010,โนนสูง,30,นครราชสีมา
301101,ขามสะแกแสง,3011,ขามสะแกแสง,30,นครราชสีมา
301102,โนนเมือง,3011,ขามสะแกแสง,30,นครราชสีมา
301103,เมืองนาท,3011,ขามสะแกแสง,30,นครราชสีมา
301104,ชีวึก,3011,ขามสะแกแสง,30,นครราชสีมา
301105,พะงาด,3011,ขามสะแกแสง,30,นครราชสีมา
