AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,550706,ส้าน,San,5507,เวียงสา,Wiang Sa,55,น่าน,Nan,18.464,100.729
4,521011,สันดอนแก้ว,San Don Kaeo,5210,แม่ทะ,Mae Tha,52,ลำปาง,Lampang,17.984,99.484
4,930203,คลองเฉลิม,Khlong Cha Loem,9302,กงหรา,Kong Ra,93,พัทลุง,Phatthalung,7.349,99.958
4,700801,ทุ่งหลวง,Thung Luang,7008,ปากท่อ,Pak Tho,70,ราชบุรี,Ratchaburi,13.411,99.683
4,510201,ทาปลาดุก,Tha Pla Duk,5102,แม่ทา,Mae Tha,51,ลำพูน,Lamphun,18.532,99.245
4,191203,วังม่วง,Wang Muang,1912,วังม่วง,Wang Muang,19,สระบุรี,Saraburi,14.861,101.151
4,260111,หินตั้ง,Hin Tang,2601,เมืองนครนายก,Mueang Nakhon Nayok,26,นครนายก,Nakhon Nayok,14.408,101.352
4,850205,บางแก้ว,Bang Kaeo,8502,ละอุ่น,La-un,85,ระนอง,Ranong,10.179,98.780
4,600905,โพธิ์ประสาท,Pho Prasat,6009,ไพศาลี,Phaisali,60,นครสวรรค์,Nakhon Sawan,15.440,100.587
4,850204,บางพระเหนือ,Bang Phra Nuea,8502,ละอุ่น,La-un,85,ระนอง,Ranong,10.022,98.731
4,560401,เชียงม่วน,Chiang Muan,5604,เชียงม่วน,Mueang Phayao,56,พะเยา,Phayao,18.888,100.334
4,490110,คำอาฮวน,Kham A Huan,4901,เมืองมุกดาหาร,Mueang Mukdahan,49,มุกดาหาร,Mukdahan,16.494,104.667
4,770206,สามกระทาย,Sam Krathai,7702,กุยบุรี,Kui Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.148,99.843
4,420702,ท่าศาลา,Tha Sala,4207,ภูเรือ,Phu Ruea,42,เลย,Loei,17.391,101.463
4,560202,จุน,Chun,5602,จุน,Mueang Phayao,56,พะเยา,Phayao,19.282,100.152
4,550602,ป่าคา,Pa Kha,5506,ท่าวังผา,Tha Wang Pha,55,น่าน,Nan,19.107,100.665
4,421005,ผานกเค้า,Pha Nok Khao,4210,ภูกระดึง,Phu Kradueng,42,เลย,Loei,16.896,101.986
4,840301,ดอนสัก,Don Sak,8403,ดอนสัก,Don Sak,84,สุราษฎร์ธานี,Surat Thani,9.275,99.707
4,160105,เขาพระงาม,Khao Phra Ngam,1601,เมืองลพบุรี,Mueang Lop Buri,16,ลพบุรี,Lop Buri,14.901,100.670
4,620609,ถ้ำกระต่ายทอง,Tham Kratai Thong,6206,พรานกระต่าย,Phran Kratai,62,กำแพงเพชร,Kamphaeng Phet,16.729,99.541
4,571403,ยางฮอม,Yang Hom,5714,ขุนตาล,Khun Tan,57,เชียงราย,Chiang Rai,19.924,100.306
4,570115,ดอยลาน,Doi Lan,5701,เมืองเชียงราย,Mueang Chiang Rai,57,เชียงราย,Chiang Rai,19.682,99.945
4,210114,มาบตาพุด,Maptaphut,2101,เมืองระยอง,Mueang Rayong,21,ระยอง,Rayong,12.701,101.188
4,650407,ชุมแสงสงคราม,Chum Saeng Songkhram,6504,บางระกำ,Bang Rakam,65,พิษณุโลก,Phitsanulok,16.760,99.977
4,671004,วังหิน,Wang Hin,6710,วังโป่ง,Wang Pong,67,เพชรบูรณ์,Phetchabun,16.387,100.754
4,920610,ปากแจ่ม,Pak Chaem,9206,ห้วยยอด,Huai Yot,92,ตรัง,Trang,7.737,99.724
4,420304,เขาแก้ว,Khao Kaeo,4203,เชียงคาน,Chiang Khan,42,เลย,Loei,17.820,101.781
4,340206,สงยาง,Song Yang,3402,ศรีเมืองใหม่,Si Mueang Mai,34,อุบลราชธานี,Ubon Ratchathani,15.623,105.286
4,221004,คลองพลู,Khlong Phlu,2210,เขาคิชฌกูฏ,Khao Khitchakut,22,จันทบุรี,Chanthaburi,12.931,102.014
4,860603,ปังหวาน,Pang Wan,8606,พะโต๊ะ,Phato,86,ชุมพร,Chumphon,9.951,98.866
4,700808,อ่างหิน,Ang Hin,7008,ปากท่อ,Pak Tho,70,ราชบุรี,Ratchaburi,13.460,99.626
4,600705,หัวหวาย,Hua Wai,6007,ตาคลี,Takhli,60,นครสวรรค์,Nakhon Sawan,15.384,100.383
4,250206,วังตะเคียน,Wang Takhian,2502,กบินทร์บุรี,Kabin Buri,25,ปราจีนบุรี,Prachin Buri,13.849,101.870
4,650806,แก่งโสภา,Kaeng Sopha,6508,วังทอง,Wang Thong,65,พิษณุโลก,Phitsanulok,16.907,100.625
4,850404,ปากจั่น,Pak Chan,8504,กระบุรี,Kra Buri,85,ระนอง,Ranong,10.575,98.832
4,770607,หนองตาแต้ม,Nong Ta Taem,7706,ปราณบุรี,Pran Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.380,99.814
4,670505,น้ำร้อน,Nam Ron,6705,วิเชียรบุรี,Wichian Buri,67,เพชรบูรณ์,Phetchabun,15.687,101.306
4,342502,ช่องเม็ก,Chong Mek,3425,สิรินธร,Sirindhorn,34,อุบลราชธานี,Ubon Ratchathani,15.126,105.414
4,501002,แม่สาว,Mae Sao,5010,แม่อาย,Mae Ai,50,เชียงใหม่,Chiang Mai,20.060,99.168
4,520307,นาแส่ง,Na Saeng,5203,เกาะคา,Ko kha,52,ลำปาง,Lampang,18.074,99.381
4,481102,หนองซน,Nong Son,4811,นาทม,Na Thom,48,นครพนม,Nakhon Phanom,17.866,104.147
4,580504,แม่โถ,Mae Tho,5805,แม่ลาน้อย,Mae La Noi,58,แม่ฮ่องสอน,Mae Hong Son,18.609,98.032
4,451101,สระคู,Sa Khu,4511,สุวรรณภูมิ,Suwannaphum,45,ร้อยเอ็ด,Roi Et,15.552,103.766
4,470806,ธาตุ,That,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.641,103.651
4,471302,ท่าศิลา,Tha Sila,4713,ส่องดาว,Song Dao,47,สกลนคร,Sakon Nakhon,17.284,103.387
4,160901,โคกเจริญ,Khok Charoen,1609,โคกเจริญ,Khok Charoen,16,ลพบุรี,Lop Buri,15.408,100.777
4,420104,กกดู่,Kok Du,4201,เมืองเลย,Mueang Loei,42,เลย,Loei,17.604,101.635
4,401607,นาหว้า,Na Wa,4016,ภูเวียง,Phu Wiang,40,ขอนแก่น,Khon Kaen,16.721,102.572
4,850302,กะเปอร์,Kapoe,8503,กะเปอร์,Papoe,85,ระนอง,Ranong,9.623,98.621
4,201005,เกษตรสุวรรณ,Kaset Suwan,2010,บ่อทอง,Bo Thong,20,ชลบุรี,Chon Buri,13.326,101.526
4,210403,ป่ายุบใน,Pa Yup Nai,2104,วังจันทร์,Wang Chan,21,ระยอง,Rayong,13.005,101.479
4,510503,ตะเคียนปม,Takhian Pom,5105,ทุ่งหัวช้าง,Thung Hua Chang,51,ลำพูน,Lamphun,18.106,99.025
4,470601,วาริชภูมิ,Waritchaphum,4706,วาริชภูมิ,Waritchaphum,47,สกลนคร,Sakon Nakhon,17.232,103.642
4,461501,สำราญ,Samran,4615,สามชัย,Sam Chai,46,กาฬสินธุ์,Kalasin,16.954,103.522
4,471804,กกปลาซิว,Kok Pla Sio,4718,ภูพาน,Phu Phan,47,สกลนคร,Sakon Nakhon,16.969,104.042
4,841804,ไทรทอง,Sai Thong,8418,ชัยบุรี,Chai Buri,84,สุราษฎร์ธานี,Surat Thani,8.389,99.073
4,420911,เขาหลวง,Khao Luang,4209,วังสะพุง,Wang Saphung,42,เลย,Loei,17.336,101.674
4,650207,น้ำกุ่ม,Nam Kum,6502,นครไทย,Nakhon Thai,65,พิษณุโลก,Phitsanulok,17.398,100.866
4,421007,ภูกระดึง,Phu Kradueng,4210,ภูกระดึง,Phu Kradueng,42,เลย,Loei,16.971,101.850
4,301503,โบสถ์,Bot,3015,พิมาย,Phimai,30,นครราชสีมา,Nakhon Ratchasima,15.215,102.628
4,710707,สหกรณ์นิคม,Sahakon Nikhom,7107,ทองผาภูมิ,Thong Pha Phum,71,กาญจนบุรี,Kanchanaburi,14.735,98.763
4,380401,เซกา,,3804,เซกา,Seka,38,บึงกาฬ,Bueng Kan,17.964,103.945
4,671003,ซับเปิบ,Sap Poep,6710,วังโป่ง,Wang Pong,67,เพชรบูรณ์,Phetchabun,16.362,100.918
4,540705,แม่พุง,Mae Phung,5407,วังชิ้น,Wang Chin,54,แพร่,Phrae,17.866,99.539
4,711203,สมเด็จเจริญ,Somdet Charoen,7112,หนองปรือ,Nong Prue,71,กาญจนบุรี,Kanchanaburi,14.746,99.338
4,210506,หนองบัว,Nong Bua,2105,บ้านค่าย,Ban Khai,21,ระยอง,Rayong,12.906,101.373
4,540210,ไผ่โทน,Phai Thon,5402,ร้องกวาง,Mueang Phrae,54,แพร่,Phrae,18.320,100.464
4,841707,กรูด,Krut,8417,พุนพิน,Phunphin,84,สุราษฎร์ธานี,Surat Thani,8.949,99.126
4,320607,โคกตะเคียน,Khok Takhian,3206,กาบเชิง,Kap Choeng,32,สุรินทร์,Surin,14.480,103.505
4,302004,ลาดบัวขาว,Lat Bua Khao,3020,สีคิ้ว,Si Khio,30,นครราชสีมา,Nakhon Ratchasima,14.823,101.629
4,711007,หนองฝ้าย,Nong Fai,7110,เลาขวัญ,Lao Khwan,71,กาญจนบุรี,Kanchanaburi,14.682,99.642
4,920504,ไม้ฝาด,Mai Fat,9205,สิเกา,Sikao,92,ตรัง,Trang,7.505,99.369
4,650108,ดอนทอง,Don Thong,6501,เมืองพิษณุโลก,Mueang Phitsanulok,65,พิษณุโลก,Phitsanulok,16.884,100.392
4,670403,หินฮาว,Hin Hao,6704,หล่มเก่า,Lom Kao,67,เพชรบูรณ์,Phetchabun,16.951,101.215
4,540118,ช่อแฮ,Cho Hae,5401,เมืองแพร่,Mueang Phrae,54,แพร่,Phrae,17.954,100.323
4,550404,สถาน,Sathan,5504,นาน้อย,Na Noi,55,น่าน,Nan,18.236,100.745
4,220324,เขาแก้ว,Khao Kaeo,2203,ท่าใหม่,Tha Mai,22,จันทบุรี,Chanthaburi,12.867,101.939
4,321401,บักได,Bak Dai,3214,พนมดงรัก,Phanom Dong Rak,32,สุรินทร์,Surin,14.416,103.350
4,412202,บ้านก้อง,Ban Kong,4122,นายูง,Na Yung,41,อุดรธานี,Udon Thani,17.821,102.079
4,521101,สบปราบ,Sop Prap,5211,สบปราบ,Sop Prap,52,ลำปาง,Lampang,17.835,99.344
4,550301,บ้านฟ้า,Ban Fa,5503,บ้านหลวง,Ban Luang,55,น่าน,Nan,18.782,100.429
4,900607,เขาแดง,Khao Daeng,9006,สะบ้าย้อย,Saba Yoi,90,สงขลา,Songkhla,6.505,100.802
4,430802,ผาตั้ง,Pha Tang,4308,สังคม,Sangkhom,43,หนองคาย,Nong Khai,17.996,102.328
4,601206,อุดมธัญญา,Udom Thanya,6012,ตากฟ้า,Tak Fa,60,นครสวรรค์,Nakhon Sawan,15.479,100.407
4,960506,บองอ,Bo-Ngo,9605,ระแงะ,Ra-ngae,96,นราธิวาส,Narathiwat,6.172,101.753
4,520505,ปงเตา,Pong Tao,5205,งาว,Ngao,52,ลำปาง,Lampang,18.839,99.927
4,530301,ท่าปลา,Tha Pla,5303,ท่าปลา,Tha Pla,53,อุตรดิตถ์,Uttaradit,17.845,100.448
4,571106,แม่เจดีย์,Mae Chedi,5711,เวียงป่าเป้า,Wiang Pa Pao,57,เชียงราย,Chiang Rai,19.164,99.367
4,610705,น้ำรอบ,Nam Rop,6107,ลานสัก,Lan Sak,61,อุทัยธานี,Uthai Thani,15.534,99.605
4,580204,แม่ยวมน้อย,Mae Yuam Noi,5802,ขุนยวม,Khun Yuam,58,แม่ฮ่องสอน,Mae Hong Son,18.742,98.051
4,200707,บางพระ,Bang Phra,2007,ศรีราชา,Si Racha,20,ชลบุรี,Chon Buri,13.223,101.007
4,250208,ลาดตะเคียน,Lat Takhian,2502,กบินทร์บุรี,Kabin Buri,25,ปราจีนบุรี,Prachin Buri,13.873,101.658
4,340901,โซง,Song,3409,น้ำยืน,Nam Yuen,34,อุบลราชธานี,Ubon Ratchathani,14.460,104.947
4,370204,โคกก่ง,Khok Kong,3702,ชานุมาน,Chanuman,37,อำนาจเจริญ,Amnat Charoen,16.066,104.970
4,770303,นาหูกวาง,Na Hu Kwang,7703,ทับสะแก,Thap Sakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.537,99.499
4,671103,เขาค้อ,Khao Kho,6711,เขาค้อ,Khao kho,67,เพชรบูรณ์,Phetchabun,16.631,100.999
4,711101,ด่านมะขามเตี้ย,Dan Makham Tia,7111,ด่านมะขามเตี้ย,Dan Makham Tia,71,กาญจนบุรี,Kanchanaburi,13.836,99.388
4,540701,วังชิ้น,Wang Chin,5407,วังชิ้น,Wang Chin,54,แพร่,Phrae,17.861,99.647
4,501109,แม่แวน,Mae Waen,5011,พร้าว,Phrao,50,เชียงใหม่,Chiang Mai,19.303,99.261
4,960901,มาโมง,Ma Mong,9609,สุคิริน,Sukhirin,96,นราธิวาส,Narathiwat,5.876,101.764
4,810407,เพหลา,Phela,8104,คลองท่อม,Khlong Thom,81,กระบี่,Krabi,8.075,99.139
4,810206,โคกหาร,Khok Han,8102,เขาพนม,Khao Phanom,81,กระบี่,Krabi,8.188,99.252
4,501006,บ้านหลวง,Ban Luang,5010,แม่อาย,Mae Ai,50,เชียงใหม่,Chiang Mai,19.871,99.343
4,860307,เขาไชยราช,Khao Chaiyarat,8603,ปะทิว,Pathio,86,ชุมพร,Chumphon,10.939,99.349
4,580507,สันติคีรี,Santi Khiri,5805,แม่ลาน้อย,Mae La Noi,58,แม่ฮ่องสอน,Mae Hong Son,18.508,97.992
4,230401,บ่อพลอย,Bo Phloi,2304,บ่อไร่,Bo Rai,23,ตราด,Trat,12.604,102.559
4,901601,คลองหอยโข่ง,Khlong Hoi Khong,9016,คลองหอยโข่ง,Khlong Hoi Khong,90,สงขลา,Songkhla,6.830,100.313
4,302003,กฤษณา,Kritsana,3020,สีคิ้ว,Si Khio,30,นครราชสีมา,Nakhon Ratchasima,15.046,101.556
4,540309,แม่ปาน,Mae Pan,5403,ลอง,Long,54,แพร่,Phrae,17.986,99.871
4,670601,ศรีเทพ,Si Thep,6706,ศรีเทพ,Si Thep,67,เพชรบูรณ์,Phetchabun,15.439,101.140
4,412104,ทับกุง,Thap Kung,4121,หนองแสง,Nong Saeng,41,อุดรธานี,Udon Thani,17.182,102.737
4,701001,บ้านคา,Ban Kha,7010,บ้านคา,Ban Kha,70,ราชบุรี,Ratchaburi,13.418,99.386
4,640305,ศรีคีรีมาศ,Si Khiri Mat,6403,คีรีมาศ,Khiri Mat,64,สุโขทัย,Sukhothai,16.827,99.706
4,461202,หนองบัว,Nong Bua,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.728,103.376
4,630206,ทุ่งกระเซาะ,Thung Kracho,6302,บ้านตาก,Ban Tak,63,ตาก,Tak,16.973,98.967
4,530502,สองคอน,Song Khon,5305,ฟากท่า,Fak Tha,53,อุตรดิตถ์,Uttaradit,17.955,100.906
4,550712,ส้านนาหนองใหม่,Sanna Nong Mai,5507,เวียงสา,Wiang Sa,55,น่าน,Nan,18.531,100.996
4,302103,จันทึก,Chan Thuek,3021,ปากช่อง,Pak Chong,30,นครราชสีมา,Nakhon Ratchasima,14.806,101.456
4,840206,ช้างซ้าย,Chang Sai,8402,กาญจนดิษฐ์,Kanchanadit,84,สุราษฎร์ธานี,Surat Thani,9.020,99.478
4,341005,หนองสะโน,Nong Sano,3410,บุณฑริก,Boontharik,34,อุบลราชธานี,Ubon Ratchathani,14.771,105.288
4,820304,เหล,Le,8203,กะปง,Kapong,82,พังงา,Phang-nga,8.734,98.507
4,520605,เมืองมาย,Mueang Mai,5206,แจ้ห่ม,Chae Hom,52,ลำปาง,Lampang,18.645,99.725
4,501410,แม่แฝกใหม่,Mae Faek Mai,5014,สันทราย,San Sai,50,เชียงใหม่,Chiang Mai,19.026,99.007
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.628,99.647
4,302109,คลองม่วง,Khlong Muang,3021,ปากช่อง,Pak Chong,30,นครราชสีมา,Nakhon Ratchasima,14.647,101.649
4,920410,ลิพัง,Li Phang,9204,ปะเหลียน,Palian,92,ตรัง,Trang,7.184,99.810
4,461401,คำบง,Kham Bong,4614,ห้วยผึ้ง,Huai Phueng,46,กาฬสินธุ์,Kalasin,16.758,103.912
4,860305,ดอนยาง,Don Yang,8603,ปะทิว,Pathio,86,ชุมพร,Chumphon,10.861,99.354
4,420506,อิปุ่ม,I Pum,4205,ด่านซ้าย,Dan Sai,42,เลย,Loei,17.187,101.254
4,520806,นาโป่ง,Na Pong,5208,เถิน,Thoen,52,ลำปาง,Lampang,17.651,99.116
4,300303,โนนสมบูรณ์,Non Sombun,3003,เสิงสาง,Soeng Sang,30,นครราชสีมา,Nakhon Ratchasima,14.278,102.398
