,addrcode,Week,Year,rainfall,temperature,DFp10000Pop
352,800114,9,2014,0.0,32.86071428571429,0.0
353,800114,10,2014,0.0,33.38464285714286,0.0
354,800114,11,2014,0.0,34.051964285714284,0.0
355,800114,12,2014,0.99,34.62285714285714,0.0
356,800114,13,2014,0.01,34.35374999999999,0.0
357,800114,14,2014,0.55,33.91,0.0
358,800114,15,2014,18.98,33.605,0.0
359,800114,16,2014,55.15,33.58464285714286,0.0
360,800114,17,2014,11.24,34.080357142857146,0.0
361,800114,18,2014,4.22,33.99999999999999,0.0
362,800114,19,2014,26.43,33.2,0.0
363,800114,20,2014,18.18,32.980535714285715,0.0
364,800114,21,2014,21.61,32.31875,0.0
365,800114,22,2014,36.1,31.91,0.0
366,800114,23,2014,12.69,32.48375000000001,0.0
367,800114,24,2014,30.74,33.67785714285714,0.0
368,800114,25,2014,35.79,34.510892857142856,0.0
369,800114,26,2014,6.68,34.99357142857143,0.0
370,800114,27,2014,14.4,34.246785714285714,0.0
371,800114,28,2014,28.48,32.567857142857136,0.0
372,800114,29,2014,39.74,32.575,1.9948134849391583
373,800114,30,2014,17.37,33.315000000000005,1.9948134849391583
374,800114,31,2014,56.04,33.455,0.0
375,800114,32,2014,68.85,32.89517857142857,0.0
376,800114,33,2014,52.53,32.41410714285714,0.0
377,800114,34,2014,34.88,32.47500000000001,0.0
378,800114,35,2014,45.07,32.46107142857143,0.0
379,800114,36,2014,27.94,32.09357142857142,0.0
380,800114,37,2014,59.76,31.9125,0.0
381,800114,38,2014,71.49,31.915,0.0
382,800114,39,2014,26.22,31.9625,0.0
383,800114,40,2014,9.71,31.72303571428571,1.9948134849391583
384,800114,41,2014,43.77,30.985892857142854,0.0
385,800114,42,2014,50.44,30.87857142857143,0.0
386,800114,43,2014,56.13,31.465000000000003,0.0
387,800114,44,2014,130.9,30.500000000000004,5.9844404548174746
388,800114,45,2014,96.67,30.050000000000004,1.9948134849391583
389,800114,46,2014,88.1,31.02,0.0
390,800114,47,2014,78.74,31.54375,0.0
391,800114,48,2014,212.32,30.090000000000003,0.0
392,800114,49,2014,129.12,28.42875,1.9948134849391583
393,800114,50,2014,105.36,29.420714285714286,0.0
394,800114,51,2014,23.53,31.351785714285718,0.0
395,800114,52,2014,17.29,30.889285714285712,0.0
396,800115,9,2014,0.0,33.96071428571429,0.0
397,800115,10,2014,0.0,34.683928571428574,0.0
398,800115,11,2014,0.0,34.386785714285715,0.7142346975216056
399,800115,12,2014,1.75,34.2575,0.0
400,800115,13,2014,0.08,34.63,0.0
401,800115,14,2014,3.07,34.915000000000006,0.0
402,800115,15,2014,29.34,34.45375,0.0
403,800115,16,2014,55.64,33.85107142857143,0.0
404,800115,17,2014,12.71,34.474821428571424,0.0
405,800115,18,2014,3.06,34.80285714285714,0.0
406,800115,19,2014,37.91,34.14035714285715,0.0
407,800115,20,2014,12.91,33.977678571428584,0.0
408,800115,21,2014,18.81,34.57875,0.0
409,800115,22,2014,20.1,34.95,0.0
410,800115,23,2014,7.19,34.901250000000005,0.0
411,800115,24,2014,25.86,35.3125,0.0
412,800115,25,2014,34.67,36.60375,0.0
413,800115,26,2014,8.79,36.712857142857146,0.7142346975216056
414,800115,27,2014,10.31,35.22035714285714,0.7142346975216056
415,800115,28,2014,30.02,32.15410714285714,2.142704092564817
416,800115,29,2014,35.48,31.13875,2.8569387900864225
417,800115,30,2014,14.42,32.36,2.142704092564817
418,800115,31,2014,50.07,33.401250000000005,0.7142346975216056
419,800115,32,2014,62.3,32.93017857142858,0.7142346975216056
420,800115,33,2014,40.62,32.44571428571428,2.142704092564817
421,800115,34,2014,26.3,32.982142857142854,1.4284693950432112
422,800115,35,2014,45.79,32.94357142857143,2.142704092564817
423,800115,36,2014,27.96,31.349285714285717,0.7142346975216056
424,800115,37,2014,75.03,30.96,1.4284693950432112
425,800115,38,2014,71.06,31.61000000000001,1.4284693950432112
426,800115,39,2014,41.7,31.87375,1.4284693950432112
427,800115,40,2014,11.08,31.66267857142857,0.7142346975216056
428,800115,41,2014,53.89,32.125,3.571173487608028
429,800115,42,2014,67.54,32.33357142857143,0.0
430,800115,43,2014,93.36,32.32196428571429,1.4284693950432112
431,800115,44,2014,133.6,30.45732142857143,1.4284693950432112
432,800115,45,2014,94.51,29.710000000000004,1.4284693950432112
433,800115,46,2014,78.85,30.61000000000001,2.8569387900864225
434,800115,47,2014,94.44,30.79750000000001,0.7142346975216056
435,800115,48,2014,201.27,29.389464285714286,0.0
436,800115,49,2014,134.74,29.05017857142857,0.7142346975216056
437,800115,50,2014,144.13,30.564285714285717,0.0
438,800115,51,2014,29.12,32.00785714285714,0.7142346975216056
439,800115,52,2014,31.77,31.18857142857143,0.0
440,800116,9,2014,0.0,31.81589285714286,0.0
441,800116,10,2014,0.0,32.3575,0.9409993413004611
442,800116,11,2014,0.0,32.567321428571425,0.0
443,800116,12,2014,1.68,32.82767857142857,0.0
444,800116,13,2014,0.09,33.1225,0.0
445,800116,14,2014,3.97,33.004999999999995,0.0
446,800116,15,2014,32.97,32.59500000000001,0.0
447,800116,16,2014,53.63,32.400178571428555,0.9409993413004611
448,800116,17,2014,11.72,32.316607142857144,0.0
449,800116,18,2014,4.92,31.249285714285712,0.0
450,800116,19,2014,38.05,30.74875,0.0
451,800116,20,2014,22.75,30.17964285714286,0.0
452,800116,21,2014,22.92,29.63125,0.0
453,800116,22,2014,23.79,30.18,0.0
454,800116,23,2014,10.03,31.46375,0.0
455,800116,24,2014,32.2,32.81250000000001,0.0
456,800116,25,2014,37.56,34.20553571428571,0.0
457,800116,26,2014,8.51,34.330357142857125,0.9409993413004611
458,800116,27,2014,12.66,32.82035714285714,0.9409993413004611
459,800116,28,2014,33.48,30.985892857142854,0.0
460,800116,29,2014,41.3,30.46875,1.8819986826009223
461,800116,30,2014,17.36,30.795,0.0
462,800116,31,2014,48.88,31.05375,0.9409993413004611
463,800116,32,2014,67.08,30.85589285714286,3.7639973652018446
464,800116,33,2014,45.73,30.56642857142857,0.9409993413004611
465,800116,34,2014,27.54,31.141071428571426,0.0
466,800116,35,2014,94.21,32.33428571428571,2.822998023901383
467,800116,36,2014,33.54,31.37232142857143,1.8819986826009223
468,800116,37,2014,71.49,30.18125,0.0
469,800116,38,2014,76.67,30.425,0.0
470,800116,39,2014,37.58,30.46625,3.7639973652018446
471,800116,40,2014,11.73,29.357142857142854,0.0
472,800116,41,2014,43.12,29.35232142857143,0.9409993413004611
473,800116,42,2014,51.54,30.30428571428572,0.0
474,800116,43,2014,70.03,30.52125,1.8819986826009223
475,800116,44,2014,127.02,29.349464285714287,0.9409993413004611
476,800116,45,2014,85.83,28.87,0.9409993413004611
477,800116,46,2014,73.95,29.265000000000004,0.9409993413004611
478,800116,47,2014,73.0,29.0675,0.9409993413004611
479,800116,48,2014,192.82,27.915357142857147,0.9409993413004611
480,800116,49,2014,105.35,27.680714285714288,0.0
481,800116,50,2014,177.24,28.750357142857148,0.0
482,800116,51,2014,31.22,28.680535714285718,0.0
483,800116,52,2014,34.48,27.819464285714282,0.9409993413004611
484,800118,9,2014,0.0,33.96071428571429,0.0
485,800118,10,2014,0.0,34.683928571428574,0.0
486,800118,11,2014,0.0,34.386785714285715,0.0
487,800118,12,2014,1.75,34.2575,0.0
488,800118,13,2014,0.08,34.63,0.29007367871439343
489,800118,14,2014,3.07,34.915000000000006,0.0
490,800118,15,2014,29.34,34.45375,0.0
491,800118,16,2014,55.64,33.85107142857143,0.0
492,800118,17,2014,12.71,34.474821428571424,0.0
493,800118,18,2014,3.06,34.80285714285714,0.0
494,800118,19,2014,37.91,34.14035714285715,0.0
495,800118,20,2014,12.91,33.977678571428584,0.0
496,800118,21,2014,18.81,34.57875,0.29007367871439343
497,800118,22,2014,20.1,34.95,0.0
498,800118,23,2014,7.19,34.901250000000005,0.0
499,800118,24,2014,25.86,35.3125,0.5801473574287869
500,800118,25,2014,34.67,36.60375,0.0
501,800118,26,2014,8.79,36.712857142857146,0.0
502,800118,27,2014,10.31,35.22035714285714,0.8702210361431804
503,800118,28,2014,30.02,32.15410714285714,0.5801473574287869
504,800118,29,2014,35.48,31.13875,0.29007367871439343
505,800118,30,2014,14.42,32.36,0.0
