,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
122,103401,691,78,2572,64,107,4684,475,19,8690,8343,3894,7083,15490,18028,21347,26869,17963,119017,0.828,0.093,3.083,0.077,0.128,5.614,0.569,0.023,10.416,1.775,0.2,6.605,0.164,0.275,12.029,1.22,0.049,22.316,0.976,0.11,3.631,0.09,0.151,6.613,0.671,0.027,12.269,0.446,0.05,1.66,0.041,0.069,3.024,0.307,0.012,5.61,0.383,0.043,1.427,0.036,0.059,2.598,0.263,0.011,4.82,0.324,0.037,1.205,0.03,0.05,2.194,0.223,0.009,4.071,0.257,0.029,0.957,0.024,0.04,1.743,0.177,0.007,3.234,0.385,0.043,1.432,0.036,0.06,2.608,0.264,0.011,4.838,0.058,0.007,0.216,0.005,0.009,0.394,0.04,0.002,0.73
123,101501,7,3,67,1,1,118,15,7,219,476,248,513,1204,1314,1220,2329,1849,9153,0.147,0.063,1.408,0.021,0.021,2.479,0.315,0.147,4.601,0.282,0.121,2.702,0.04,0.04,4.758,0.605,0.282,8.831,0.136,0.058,1.306,0.019,0.019,2.3,0.292,0.136,4.269,0.058,0.025,0.556,0.008,0.008,0.98,0.125,0.058,1.819,0.053,0.023,0.51,0.008,0.008,0.898,0.114,0.053,1.667,0.057,0.025,0.549,0.008,0.008,0.967,0.123,0.057,1.795,0.03,0.013,0.288,0.004,0.004,0.507,0.064,0.03,0.94,0.038,0.016,0.362,0.005,0.005,0.638,0.081,0.038,1.184,0.008,0.003,0.073,0.001,0.001,0.129,0.016,0.008,0.239
124,101303,23,10,32,8,1,94,12,3,183,313,161,365,972,1080,1042,1924,1629,7486,0.735,0.319,1.022,0.256,0.032,3.003,0.383,0.096,5.847,1.429,0.621,1.988,0.497,0.062,5.839,0.745,0.186,11.366,0.63,0.274,0.877,0.219,0.027,2.575,0.329,0.082,5.014,0.237,0.103,0.329,0.082,0.01,0.967,0.123,0.031,1.883,0.213,0.093,0.296,0.074,0.009,0.87,0.111,0.028,1.694,0.221,0.096,0.307,0.077,0.01,0.902,0.115,0.029,1.756,0.12,0.052,0.166,0.042,0.005,0.489,0.062,0.016,0.951,0.141,0.061,0.196,0.049,0.006,0.577,0.074,0.018,1.123,0.031,0.013,0.043,0.011,0.001,0.126,0.016,0.004,0.244
125,102107,355,55,1744,43,118,2368,390,12,5085,10126,4926,8469,17269,17645,21023,27817,13826,121101,0.351,0.054,1.722,0.042,0.117,2.339,0.385,0.012,5.022,0.721,0.112,3.54,0.087,0.24,4.807,0.792,0.024,10.323,0.419,0.065,2.059,0.051,0.139,2.796,0.461,0.014,6.004,0.206,0.032,1.01,0.025,0.068,1.371,0.226,0.007,2.945,0.201,0.031,0.988,0.024,0.067,1.342,0.221,0.007,2.882,0.169,0.026,0.83,0.02,0.056,1.126,0.186,0.006,2.419,0.128,0.02,0.627,0.015,0.042,0.851,0.14,0.004,1.828,0.257,0.04,1.261,0.031,0.085,1.713,0.282,0.009,3.678,0.029,0.005,0.144,0.004,0.01,0.196,0.032,0.001,0.42
126,102802,39,18,169,10,5,420,56,2,719,924,479,920,2338,2629,2680,4899,4507,19376,0.422,0.195,1.829,0.108,0.054,4.545,0.606,0.022,7.781,0.814,0.376,3.528,0.209,0.104,8.768,1.169,0.042,15.01,0.424,0.196,1.837,0.109,0.054,4.565,0.609,0.022,7.815,0.167,0.077,0.723,0.043,0.021,1.796,0.24,0.009,3.075,0.148,0.068,0.643,0.038,0.019,1.598,0.213,0.008,2.735,0.146,0.067,0.631,0.037,0.019,1.567,0.209,0.007,2.683,0.08,0.037,0.345,0.02,0.01,0.857,0.114,0.004,1.468,0.087,0.04,0.375,0.022,0.011,0.932,0.124,0.004,1.595,0.02,0.009,0.087,0.005,0.003,0.217,0.029,0.001,0.371
127,101507,25,19,136,13,12,235,30,1,471,752,388,666,1960,2141,2391,4125,3330,15753,0.332,0.253,1.809,0.173,0.16,3.125,0.399,0.013,6.263,0.644,0.49,3.505,0.335,0.309,6.057,0.773,0.026,12.139,0.375,0.285,2.042,0.195,0.18,3.529,0.45,0.015,7.072,0.128,0.097,0.694,0.066,0.061,1.199,0.153,0.005,2.403,0.117,0.089,0.635,0.061,0.056,1.098,0.14,0.005,2.2,0.105,0.079,0.569,0.054,0.05,0.983,0.125,0.004,1.97,0.061,0.046,0.33,0.032,0.029,0.57,0.073,0.002,1.142,0.075,0.057,0.408,0.039,0.036,0.706,0.09,0.003,1.414,0.016,0.012,0.086,0.008,0.008,0.149,0.019,0.001,0.299
128,101803,48,14,193,6,13,372,37,0,683,1293,679,1013,3026,3387,3767,5962,5199,24326,0.371,0.108,1.493,0.046,0.101,2.877,0.286,0.0,5.282,0.707,0.206,2.842,0.088,0.191,5.479,0.545,0.0,10.059,0.474,0.138,1.905,0.059,0.128,3.672,0.365,0.0,6.742,0.159,0.046,0.638,0.02,0.043,1.229,0.122,0.0,2.257,0.142,0.041,0.57,0.018,0.038,1.098,0.109,0.0,2.017,0.127,0.037,0.512,0.016,0.035,0.988,0.098,0.0,1.813,0.081,0.023,0.324,0.01,0.022,0.624,0.062,0.0,1.146,0.092,0.027,0.371,0.012,0.025,0.716,0.071,0.0,1.314,0.02,0.006,0.079,0.002,0.005,0.153,0.015,0.0,0.281
129,101301,10,5,51,4,2,85,15,2,174,273,143,282,838,925,1065,1823,1906,7255,0.366,0.183,1.868,0.147,0.073,3.114,0.549,0.073,6.374,0.699,0.35,3.566,0.28,0.14,5.944,1.049,0.14,12.168,0.355,0.177,1.809,0.142,0.071,3.014,0.532,0.071,6.17,0.119,0.06,0.609,0.048,0.024,1.014,0.179,0.024,2.076,0.108,0.054,0.551,0.043,0.022,0.919,0.162,0.022,1.881,0.094,0.047,0.479,0.038,0.019,0.798,0.141,0.019,1.634,0.055,0.027,0.28,0.022,0.011,0.466,0.082,0.011,0.954,0.052,0.026,0.268,0.021,0.01,0.446,0.079,0.01,0.913,0.014,0.007,0.07,0.006,0.003,0.117,0.021,0.003,0.24
130,102801,95,28,356,17,16,920,125,6,1563,1922,1017,1933,4894,5394,5721,9448,8013,38342,0.494,0.146,1.852,0.088,0.083,4.787,0.65,0.031,8.132,0.934,0.275,3.5,0.167,0.157,9.046,1.229,0.059,15.369,0.491,0.145,1.842,0.088,0.083,4.759,0.647,0.031,8.086,0.194,0.057,0.727,0.035,0.033,1.88,0.255,0.012,3.194,0.176,0.052,0.66,0.032,0.03,1.706,0.232,0.011,2.898,0.166,0.049,0.622,0.03,0.028,1.608,0.218,0.01,2.732,0.101,0.03,0.377,0.018,0.017,0.974,0.132,0.006,1.654,0.119,0.035,0.444,0.021,0.02,1.148,0.156,0.007,1.951,0.025,0.007,0.093,0.004,0.004,0.24,0.033,0.002,0.408
131,100803,13,10,117,2,5,272,34,0,453,490,221,424,1130,1270,1256,2340,2085,9216,0.265,0.204,2.388,0.041,0.102,5.551,0.694,0.0,9.245,0.588,0.452,5.294,0.09,0.226,12.308,1.538,0.0,20.498,0.307,0.236,2.759,0.047,0.118,6.415,0.802,0.0,10.684,0.115,0.088,1.035,0.018,0.044,2.407,0.301,0.0,4.009,0.102,0.079,0.921,0.016,0.039,2.142,0.268,0.0,3.567,0.104,0.08,0.932,0.016,0.04,2.166,0.271,0.0,3.607,0.056,0.043,0.5,0.009,0.021,1.162,0.145,0.0,1.936,0.062,0.048,0.561,0.01,0.024,1.305,0.163,0.0,2.173,0.014,0.011,0.127,0.002,0.005,0.295,0.037,0.0,0.492
132,100105,11,11,61,11,2,156,14,2,268,131,84,209,375,418,464,779,754,3214,0.84,0.84,4.656,0.84,0.153,11.908,1.069,0.153,20.458,1.31,1.31,7.262,1.31,0.238,18.571,1.667,0.238,31.905,0.526,0.526,2.919,0.526,0.096,7.464,0.67,0.096,12.823,0.293,0.293,1.627,0.293,0.053,4.16,0.373,0.053,7.147,0.263,0.263,1.459,0.263,0.048,3.732,0.335,0.048,6.411,0.237,0.237,1.315,0.237,0.043,3.362,0.302,0.043,5.776,0.141,0.141,0.783,0.141,0.026,2.003,0.18,0.026,3.44,0.146,0.146,0.809,0.146,0.027,2.069,0.186,0.027,3.554,0.034,0.034,0.19,0.034,0.006,0.485,0.044,0.006,0.834
133,100804,10,12,68,10,2,156,17,1,276,289,145,306,788,849,1079,1659,1679,6794,0.346,0.415,2.353,0.346,0.069,5.398,0.588,0.035,9.55,0.69,0.828,4.69,0.69,0.138,10.759,1.172,0.069,19.034,0.327,0.392,2.222,0.327,0.065,5.098,0.556,0.033,9.02,0.127,0.152,0.863,0.127,0.025,1.98,0.216,0.013,3.503,0.118,0.141,0.801,0.118,0.024,1.837,0.2,0.012,3.251,0.093,0.111,0.63,0.093,0.019,1.446,0.158,0.009,2.558,0.06,0.072,0.41,0.06,0.012,0.94,0.102,0.006,1.664,0.06,0.071,0.405,0.06,0.012,0.929,0.101,0.006,1.644,0.015,0.018,0.1,0.015,0.003,0.23,0.025,0.001,0.406
134,100106,5,3,17,9,0,54,1,0,89,90,59,94,285,322,316,526,589,2281,0.556,0.333,1.889,1.0,0.0,6.0,0.111,0.0,9.889,0.847,0.508,2.881,1.525,0.0,9.153,0.169,0.0,15.085,0.532,0.319,1.809,0.957,0.0,5.745,0.106,0.0,9.468,0.175,0.105,0.596,0.316,0.0,1.895,0.035,0.0,3.123,0.155,0.093,0.528,0.28,0.0,1.677,0.031,0.0,2.764,0.158,0.095,0.538,0.285,0.0,1.709,0.032,0.0,2.816,0.095,0.057,0.323,0.171,0.0,1.027,0.019,0.0,1.692,0.085,0.051,0.289,0.153,0.0,0.917,0.017,0.0,1.511,0.022,0.013,0.075,0.039,0.0,0.237,0.004,0.0,0.39
135,103903,129,24,358,21,15,644,81,4,1276,1122,553,943,2405,3244,3569,5163,5061,22060,1.15,0.214,3.191,0.187,0.134,5.74,0.722,0.036,11.373,2.333,0.434,6.474,0.38,0.271,11.646,1.465,0.072,23.074,1.368,0.255,3.796,0.223,0.159,6.829,0.859,0.042,13.531,0.536,0.1,1.489,0.087,0.062,2.678,0.337,0.017,5.306,0.398,0.074,1.104,0.065,0.046,1.985,0.25,0.012,3.933,0.361,0.067,1.003,0.059,0.042,1.804,0.227,0.011,3.575,0.25,0.046,0.693,0.041,0.029,1.247,0.157,0.008,2.471,0.255,0.047,0.707,0.041,0.03,1.272,0.16,0.008,2.521,0.058,0.011,0.162,0.01,0.007,0.292,0.037,0.002,0.578
136,103303,137,13,233,13,17,702,85,2,1202,1200,522,943,2390,3375,3784,5167,3844,21225,1.142,0.108,1.942,0.108,0.142,5.85,0.708,0.017,10.017,2.625,0.249,4.464,0.249,0.326,13.448,1.628,0.038,23.027,1.453,0.138,2.471,0.138,0.18,7.444,0.901,0.021,12.747,0.573,0.054,0.975,0.054,0.071,2.937,0.356,0.008,5.029,0.406,0.039,0.69,0.039,0.05,2.08,0.252,0.006,3.561,0.362,0.034,0.616,0.034,0.045,1.855,0.225,0.005,3.177,0.265,0.025,0.451,0.025,0.033,1.359,0.165,0.004,2.326,0.356,0.034,0.606,0.034,0.044,1.826,0.221,0.005,3.127,0.065,0.006,0.11,0.006,0.008,0.331,0.04,0.001,0.566
137,102201,122,26,711,20,43,1068,123,7,2120,2262,1066,1822,4504,5556,6060,8549,5587,35406,0.539,0.115,3.143,0.088,0.19,4.721,0.544,0.031,9.372,1.144,0.244,6.67,0.188,0.403,10.019,1.154,0.066,19.887,0.67,0.143,3.902,0.11,0.236,5.862,0.675,0.038,11.636,0.271,0.058,1.579,0.044,0.095,2.371,0.273,0.016,4.707,0.22,0.047,1.28,0.036,0.077,1.922,0.221,0.013,3.816,0.201,0.043,1.173,0.033,0.071,1.762,0.203,0.012,3.498,0.143,0.03,0.832,0.023,0.05,1.249,0.144,0.008,2.48,0.218,0.047,1.273,0.036,0.077,1.912,0.22,0.013,3.795,0.034,0.007,0.201,0.006,0.012,0.302,0.035,0.002,0.599
138,101505,25,12,108,8,12,341,21,0,527,827,381,775,2063,2206,2383,4134,3314,16083,0.302,0.145,1.306,0.097,0.145,4.123,0.254,0.0,6.372,0.656,0.315,2.835,0.21,0.315,8.95,0.551,0.0,13.832,0.323,0.155,1.394,0.103,0.155,4.4,0.271,0.0,6.8,0.121,0.058,0.524,0.039,0.058,1.653,0.102,0.0,2.555,0.113,0.054,0.49,0.036,0.054,1.546,0.095,0.0,2.389,0.105,0.05,0.453,0.034,0.05,1.431,0.088,0.0,2.211,0.06,0.029,0.261,0.019,0.029,0.825,0.051,0.0,1.275,0.075,0.036,0.326,0.024,0.036,1.029,0.063,0.0,1.59,0.016,0.007,0.067,0.005,0.007,0.212,0.013,0.0,0.328
139,103101,20,8,114,5,4,233,13,2,399,1361,643,1142,2950,3135,3279,5474,4253,22237,0.147,0.059,0.838,0.037,0.029,1.712,0.096,0.015,2.932,0.311,0.124,1.773,0.078,0.062,3.624,0.202,0.031,6.205,0.175,0.07,0.998,0.044,0.035,2.04,0.114,0.018,3.494,0.068,0.027,0.386,0.017,0.014,0.79,0.044,0.007,1.353,0.064,0.026,0.364,0.016,0.013,0.743,0.041,0.006,1.273,0.061,0.024,0.348,0.015,0.012,0.711,0.04,0.006,1.217,0.037,0.015,0.208,0.009,0.007,0.426,0.024,0.004,0.729,0.047,0.019,0.268,0.012,0.009,0.548,0.031,0.005,0.938,0.009,0.004,0.051,0.002,0.002,0.105,0.006,0.001,0.179
140,103504,113,23,583,24,25,1029,128,3,1928,2172,1120,1925,4879,4880,5154,8473,6127,34730,0.52,0.106,2.684,0.11,0.115,4.738,0.589,0.014,8.877,1.009,0.205,5.205,0.214,0.223,9.188,1.143,0.027,17.214,0.587,0.119,3.029,0.125,0.13,5.345,0.665,0.016,10.016,0.232,0.047,1.195,0.049,0.051,2.109,0.262,0.006,3.952,0.232,0.047,1.195,0.049,0.051,2.109,0.262,0.006,3.951,0.219,0.045,1.131,0.047,0.049,1.997,0.248,0.006,3.741,0.133,0.027,0.688,0.028,0.03,1.214,0.151,0.004,2.275,0.184,0.038,0.952,0.039,0.041,1.679,0.209,0.005,3.147,0.033,0.007,0.168,0.007,0.007,0.296,0.037,0.001,0.555
141,102302,289,28,1353,24,136,2298,250,5,4383,6020,2928,4878,10893,10984,14179,19278,9357,78517,0.48,0.047,2.248,0.04,0.226,3.817,0.415,0.008,7.281,0.987,0.096,4.621,0.082,0.464,7.848,0.854,0.017,14.969,0.592,0.057,2.774,0.049,0.279,4.711,0.513,0.01,8.985,0.265,0.026,1.242,0.022,0.125,2.11,0.23,0.005,4.024,0.263,0.025,1.232,0.022,0.124,2.092,0.228,0.005,3.99,0.204,0.02,0.954,0.017,0.096,1.621,0.176,0.004,3.091,0.15,0.015,0.702,0.012,0.071,1.192,0.13,0.003,2.274,0.309,0.03,1.446,0.026,0.145,2.456,0.267,0.005,4.684,0.037,0.004,0.172,0.003,0.017,0.293,0.032,0.001,0.558
142,101204,35,11,165,5,7,266,57,1,547,1899,969,1649,4061,4359,4586,6985,5200,29708,0.184,0.058,0.869,0.026,0.037,1.401,0.3,0.005,2.88,0.361,0.114,1.703,0.052,0.072,2.745,0.588,0.01,5.645,0.212,0.067,1.001,0.03,0.042,1.613,0.346,0.006,3.317,0.086,0.027,0.406,0.012,0.017,0.655,0.14,0.002,1.347,0.08,0.025,0.379,0.011,0.016,0.61,0.131,0.002,1.255,0.076,0.024,0.36,0.011,0.015,0.58,0.124,0.002,1.193,0.05,0.016,0.236,0.007,0.01,0.381,0.082,0.001,0.783,0.067,0.021,0.317,0.01,0.013,0.512,0.11,0.002,1.052,0.012,0.004,0.056,0.002,0.002,0.09,0.019,0.0,0.184
143,102402,128,21,611,20,41,934,95,4,1854,3200,1679,2999,6706,6666,7884,11912,7497,48543,0.4,0.066,1.909,0.062,0.128,2.919,0.297,0.012,5.794,0.762,0.125,3.639,0.119,0.244,5.563,0.566,0.024,11.042,0.427,0.07,2.037,0.067,0.137,3.114,0.317,0.013,6.182,0.191,0.031,0.911,0.03,0.061,1.393,0.142,0.006,2.765,0.192,0.032,0.917,0.03,0.062,1.401,0.143,0.006,2.781,0.162,0.027,0.775,0.025,0.052,1.185,0.12,0.005,2.352,0.107,0.018,0.513,0.017,0.034,0.784,0.08,0.003,1.556,0.171,0.028,0.815,0.027,0.055,1.246,0.127,0.005,2.473,0.026,0.004,0.126,0.004,0.008,0.192,0.02,0.001,0.382
144,105001,520,96,3866,74,164,4234,601,13,9568,7594,4065,7526,16568,13844,16162,25880,12503,104142,0.685,0.126,5.091,0.097,0.216,5.575,0.791,0.017,12.599,1.279,0.236,9.51,0.182,0.403,10.416,1.478,0.032,23.538,0.691,0.128,5.137,0.098,0.218,5.626,0.799,0.017,12.713,0.314,0.058,2.333,0.045,0.099,2.556,0.363,0.008,5.775,0.376,0.069,2.793,0.053,0.118,3.058,0.434,0.009,6.911,0.322,0.059,2.392,0.046,0.101,2.62,0.372,0.008,5.92,0.201,0.037,1.494,0.029,0.063,1.636,0.232,0.005,3.697,0.416,0.077,3.092,0.059,0.131,3.386,0.481,0.01,7.653,0.05,0.009,0.371,0.007,0.016,0.407,0.058,0.001,0.919
145,103503,146,20,1135,20,44,1725,165,6,3261,2703,1204,2075,5581,6472,6504,10764,6649,41952,0.54,0.074,4.199,0.074,0.163,6.382,0.61,0.022,12.064,1.213,0.166,9.427,0.166,0.365,14.327,1.37,0.05,27.085,0.704,0.096,5.47,0.096,0.212,8.313,0.795,0.029,15.716,0.262,0.036,2.034,0.036,0.079,3.091,0.296,0.011,5.843,0.226,0.031,1.754,0.031,0.068,2.665,0.255,0.009,5.039,0.224,0.031,1.745,0.031,0.068,2.652,0.254,0.009,5.014,0.136,0.019,1.054,0.019,0.041,1.603,0.153,0.006,3.03,0.22,0.03,1.707,0.03,0.066,2.594,0.248,0.009,4.904,0.035,0.005,0.271,0.005,0.01,0.411,0.039,0.001,0.777
146,102401,101,9,294,5,11,485,100,3,1008,2103,933,1864,4446,4504,5144,8100,5819,32913,0.48,0.043,1.398,0.024,0.052,2.306,0.476,0.014,4.793,1.083,0.096,3.151,0.054,0.118,5.198,1.072,0.032,10.804,0.542,0.048,1.577,0.027,0.059,2.602,0.536,0.016,5.408,0.227,0.02,0.661,0.011,0.025,1.091,0.225,0.007,2.267,0.224,0.02,0.653,0.011,0.024,1.077,0.222,0.007,2.238,0.196,0.017,0.572,0.01,0.021,0.943,0.194,0.006,1.96,0.125,0.011,0.363,0.006,0.014,0.599,0.123,0.004,1.244,0.174,0.015,0.505,0.009,0.019,0.833,0.172,0.005,1.732,0.031,0.003,0.089,0.002,0.003,0.147,0.03,0.001,0.306
147,104701,151,15,510,11,20,686,154,7,1554,5160,2755,4928,11819,12806,14532,22960,14548,89508,0.293,0.029,0.988,0.021,0.039,1.329,0.298,0.014,3.012,0.548,0.054,1.851,0.04,0.073,2.49,0.559,0.025,5.641,0.306,0.03,1.035,0.022,0.041,1.392,0.312,0.014,3.153,0.128,0.013,0.432,0.009,0.017,0.58,0.13,0.006,1.315,0.118,0.012,0.398,0.009,0.016,0.536,0.12,0.005,1.213,0.104,0.01,0.351,0.008,0.014,0.472,0.106,0.005,1.069,0.066,0.007,0.222,0.005,0.009,0.299,0.067,0.003,0.677,0.104,0.01,0.351,0.008,0.014,0.472,0.106,0.005,1.068,0.017,0.002,0.057,0.001,0.002,0.077,0.017,0.001,0.174
148,101504,32,15,204,10,9,327,33,1,631,897,448,739,2353,2348,2775,4023,2458,16041,0.357,0.167,2.274,0.111,0.1,3.645,0.368,0.011,7.035,0.714,0.335,4.554,0.223,0.201,7.299,0.737,0.022,14.085,0.433,0.203,2.76,0.135,0.122,4.425,0.447,0.014,8.539,0.136,0.064,0.867,0.042,0.038,1.39,0.14,0.004,2.682,0.136,0.064,0.869,0.043,0.038,1.393,0.141,0.004,2.687,0.115,0.054,0.735,0.036,0.032,1.178,0.119,0.004,2.274,0.08,0.037,0.507,0.025,0.022,0.813,0.082,0.002,1.568,0.13,0.061,0.83,0.041,0.037,1.33,0.134,0.004,2.567,0.02,0.009,0.127,0.006,0.006,0.204,0.021,0.001,0.393
149,101203,209,34,558,23,27,1141,156,5,2153,2894,1403,2538,5890,6882,7856,11476,8389,47328,0.722,0.117,1.928,0.079,0.093,3.943,0.539,0.017,7.44,1.49,0.242,3.977,0.164,0.192,8.133,1.112,0.036,15.346,0.823,0.134,2.199,0.091,0.106,4.496,0.615,0.02,8.483,0.355,0.058,0.947,0.039,0.046,1.937,0.265,0.008,3.655,0.304,0.049,0.811,0.033,0.039,1.658,0.227,0.007,3.128,0.266,0.043,0.71,0.029,0.034,1.452,0.199,0.006,2.741,0.182,0.03,0.486,0.02,0.024,0.994,0.136,0.004,1.876,0.249,0.041,0.665,0.027,0.032,1.36,0.186,0.006,2.566,0.044,0.007,0.118,0.005,0.006,0.241,0.033,0.001,0.455
150,101804,31,13,87,5,4,185,29,1,355,942,458,909,2337,2795,3012,4518,3463,18434,0.329,0.138,0.924,0.053,0.042,1.964,0.308,0.011,3.769,0.677,0.284,1.9,0.109,0.087,4.039,0.633,0.022,7.751,0.341,0.143,0.957,0.055,0.044,2.035,0.319,0.011,3.905,0.133,0.056,0.372,0.021,0.017,0.792,0.124,0.004,1.519,0.111,0.047,0.311,0.018,0.014,0.662,0.104,0.004,1.27,0.103,0.043,0.289,0.017,0.013,0.614,0.096,0.003,1.179,0.069,0.029,0.193,0.011,0.009,0.409,0.064,0.002,0.786,0.09,0.038,0.251,0.014,0.012,0.534,0.084,0.003,1.025,0.017,0.007,0.047,0.003,0.002,0.1,0.016,0.001,0.193
151,101503,18,19,158,5,2,241,36,1,480,1245,603,1180,2927,3052,3195,5307,3961,21470,0.145,0.153,1.269,0.04,0.016,1.936,0.289,0.008,3.855,0.299,0.315,2.62,0.083,0.033,3.997,0.597,0.017,7.96,0.153,0.161,1.339,0.042,0.017,2.042,0.305,0.008,4.068,0.061,0.065,0.54,0.017,0.007,0.823,0.123,0.003,1.64,0.059,0.062,0.518,0.016,0.007,0.79,0.118,0.003,1.573,0.056,0.059,0.495,0.016,0.006,0.754,0.113,0.003,1.502,0.034,0.036,0.298,0.009,0.004,0.454,0.068,0.002,0.904,0.045,0.048,0.399,0.013,0.005,0.608,0.091,0.003,1.212,0.008,0.009,0.074,0.002,0.001,0.112,0.017,0.0,0.224
152,102803,54,16,182,11,11,530,55,4,863,1092,532,1035,2305,2429,2886,4471,3700,18450,0.495,0.147,1.667,0.101,0.101,4.853,0.504,0.037,7.903,1.015,0.301,3.421,0.207,0.207,9.962,1.034,0.075,16.222,0.522,0.155,1.758,0.106,0.106,5.121,0.531,0.039,8.338,0.234,0.069,0.79,0.048,0.048,2.299,0.239,0.017,3.744,0.222,0.066,0.749,0.045,0.045,2.182,0.226,0.016,3.553,0.187,0.055,0.631,0.038,0.038,1.836,0.191,0.014,2.99,0.121,0.036,0.407,0.025,0.025,1.185,0.123,0.009,1.93,0.146,0.043,0.492,0.03,0.03,1.432,0.149,0.011,2.332,0.029,0.009,0.099,0.006,0.006,0.287,0.03,0.002,0.468
153,103502,71,17,268,13,9,509,45,1,933,2027,990,1852,4843,5070,5370,8630,6288,35070,0.35,0.084,1.322,0.064,0.044,2.511,0.222,0.005,4.603,0.717,0.172,2.707,0.131,0.091,5.141,0.455,0.01,9.424,0.383,0.092,1.447,0.07,0.049,2.748,0.243,0.005,5.038,0.147,0.035,0.553,0.027,0.019,1.051,0.093,0.002,1.926,0.14,0.034,0.529,0.026,0.018,1.004,0.089,0.002,1.84,0.132,0.032,0.499,0.024,0.017,0.948,0.084,0.002,1.737,0.082,0.02,0.311,0.015,0.01,0.59,0.052,0.001,1.081,0.113,0.027,0.426,0.021,0.014,0.809,0.072,0.002,1.484,0.02,0.005,0.076,0.004,0.003,0.145,0.013,0.0,0.266
154,104902,188,16,1057,13,27,1583,151,6,3041,4670,2371,4265,9341,8672,11133,16301,8447,65200,0.403,0.034,2.263,0.028,0.058,3.39,0.323,0.013,6.512,0.793,0.067,4.458,0.055,0.114,6.677,0.637,0.025,12.826,0.441,0.038,2.478,0.03,0.063,3.712,0.354,0.014,7.13,0.201,0.017,1.132,0.014,0.029,1.695,0.162,0.006,3.256,0.217,0.018,1.219,0.015,0.031,1.825,0.174,0.007,3.507,0.169,0.014,0.949,0.012,0.024,1.422,0.136,0.005,2.732,0.115,0.01,0.648,0.008,0.017,0.971,0.093,0.004,1.866,0.223,0.019,1.251,0.015,0.032,1.874,0.179,0.007,3.6,0.029,0.002,0.162,0.002,0.004,0.243,0.023,0.001,0.466
155,104301,306,28,1013,22,74,1769,158,4,3374,2720,1318,2130,5280,5184,6108,9596,4974,37310,1.125,0.103,3.724,0.081,0.272,6.504,0.581,0.015,12.404,2.322,0.212,7.686,0.167,0.561,13.422,1.199,0.03,25.599,1.437,0.131,4.756,0.103,0.347,8.305,0.742,0.019,15.84,0.58,0.053,1.919,0.042,0.14,3.35,0.299,0.008,6.39,0.59,0.054,1.954,0.042,0.143,3.412,0.305,0.008,6.508,0.501,0.046,1.658,0.036,0.121,2.896,0.259,0.007,5.524,0.319,0.029,1.056,0.023,0.077,1.843,0.165,0.004,3.516,0.615,0.056,2.037,0.044,0.149,3.556,0.318,0.008,6.783,0.082,0.008,0.272,0.006,0.02,0.474,0.042,0.001,0.904
