,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
89,801306,28,2,104,1,11,119,38,0,303,705,336,562,1099,1241,1363,1656,1433,8395,0.397,0.028,1.475,0.014,0.156,1.688,0.539,0.0,4.298,0.833,0.06,3.095,0.03,0.327,3.542,1.131,0.0,9.018,0.498,0.036,1.851,0.018,0.196,2.117,0.676,0.0,5.391,0.255,0.018,0.946,0.009,0.1,1.083,0.346,0.0,2.757,0.226,0.016,0.838,0.008,0.089,0.959,0.306,0.0,2.442,0.205,0.015,0.763,0.007,0.081,0.873,0.279,0.0,2.223,0.169,0.012,0.628,0.006,0.066,0.719,0.229,0.0,1.83,0.195,0.014,0.726,0.007,0.077,0.83,0.265,0.0,2.114,0.033,0.002,0.124,0.001,0.013,0.142,0.045,0.0,0.361
90,801305,4,1,55,1,12,209,44,2,328,1135,508,821,1762,2017,2098,2603,1951,12895,0.035,0.009,0.485,0.009,0.106,1.841,0.388,0.018,2.89,0.079,0.02,1.083,0.02,0.236,4.114,0.866,0.039,6.457,0.049,0.012,0.67,0.012,0.146,2.546,0.536,0.024,3.995,0.023,0.006,0.312,0.006,0.068,1.186,0.25,0.011,1.862,0.02,0.005,0.273,0.005,0.059,1.036,0.218,0.01,1.626,0.019,0.005,0.262,0.005,0.057,0.996,0.21,0.01,1.563,0.015,0.004,0.211,0.004,0.046,0.803,0.169,0.008,1.26,0.021,0.005,0.282,0.005,0.062,1.071,0.226,0.01,1.681,0.003,0.001,0.043,0.001,0.009,0.162,0.034,0.002,0.254
91,800605,2,1,30,1,8,54,22,0,118,163,83,131,346,392,475,566,600,2756,0.123,0.061,1.84,0.061,0.491,3.313,1.35,0.0,7.239,0.241,0.12,3.614,0.12,0.964,6.506,2.651,0.0,14.217,0.153,0.076,2.29,0.076,0.611,4.122,1.679,0.0,9.008,0.058,0.029,0.867,0.029,0.231,1.561,0.636,0.0,3.41,0.051,0.026,0.765,0.026,0.204,1.378,0.561,0.0,3.01,0.042,0.021,0.632,0.021,0.168,1.137,0.463,0.0,2.484,0.035,0.018,0.53,0.018,0.141,0.954,0.389,0.0,2.085,0.033,0.017,0.5,0.017,0.133,0.9,0.367,0.0,1.967,0.007,0.004,0.109,0.004,0.029,0.196,0.08,0.0,0.428
92,800902,322,9,518,13,11,615,198,0,1686,1068,391,653,1713,1995,2088,3270,2084,13262,3.015,0.084,4.85,0.122,0.103,5.758,1.854,0.0,15.787,8.235,0.23,13.248,0.332,0.281,15.729,5.064,0.0,43.12,4.931,0.138,7.933,0.199,0.168,9.418,3.032,0.0,25.819,1.88,0.053,3.024,0.076,0.064,3.59,1.156,0.0,9.842,1.614,0.045,2.596,0.065,0.055,3.083,0.992,0.0,8.451,1.542,0.043,2.481,0.062,0.053,2.945,0.948,0.0,8.075,0.985,0.028,1.584,0.04,0.034,1.881,0.606,0.0,5.156,1.545,0.043,2.486,0.062,0.053,2.951,0.95,0.0,8.09,0.243,0.007,0.391,0.01,0.008,0.464,0.149,0.0,1.271
93,800610,5,0,63,2,21,93,19,0,203,155,78,154,360,365,456,573,601,2742,0.323,0.0,4.065,0.129,1.355,6.0,1.226,0.0,13.097,0.641,0.0,8.077,0.256,2.692,11.923,2.436,0.0,26.026,0.325,0.0,4.091,0.13,1.364,6.039,1.234,0.0,13.182,0.139,0.0,1.75,0.056,0.583,2.583,0.528,0.0,5.639,0.137,0.0,1.726,0.055,0.575,2.548,0.521,0.0,5.562,0.11,0.0,1.382,0.044,0.461,2.039,0.417,0.0,4.452,0.087,0.0,1.099,0.035,0.366,1.623,0.332,0.0,3.543,0.083,0.0,1.048,0.033,0.349,1.547,0.316,0.0,3.378,0.018,0.0,0.23,0.007,0.077,0.339,0.069,0.0,0.74
94,802303,31,3,138,1,35,135,90,2,435,826,400,635,1552,1590,1726,2241,1697,10667,0.375,0.036,1.671,0.012,0.424,1.634,1.09,0.024,5.266,0.775,0.075,3.45,0.025,0.875,3.375,2.25,0.05,10.875,0.488,0.047,2.173,0.016,0.551,2.126,1.417,0.031,6.85,0.2,0.019,0.889,0.006,0.226,0.87,0.58,0.013,2.803,0.195,0.019,0.868,0.006,0.22,0.849,0.566,0.013,2.736,0.18,0.017,0.8,0.006,0.203,0.782,0.521,0.012,2.52,0.138,0.013,0.616,0.004,0.156,0.602,0.402,0.009,1.941,0.183,0.018,0.813,0.006,0.206,0.796,0.53,0.012,2.563,0.029,0.003,0.129,0.001,0.033,0.127,0.084,0.002,0.408
95,800901,98,3,236,5,2,216,121,0,681,2825,1836,3165,4321,4163,4687,6034,3544,30575,0.347,0.011,0.835,0.018,0.007,0.765,0.428,0.0,2.411,0.534,0.016,1.285,0.027,0.011,1.176,0.659,0.0,3.709,0.31,0.009,0.746,0.016,0.006,0.682,0.382,0.0,2.152,0.227,0.007,0.546,0.012,0.005,0.5,0.28,0.0,1.576,0.235,0.007,0.567,0.012,0.005,0.519,0.291,0.0,1.636,0.209,0.006,0.504,0.011,0.004,0.461,0.258,0.0,1.453,0.162,0.005,0.391,0.008,0.003,0.358,0.201,0.0,1.129,0.277,0.008,0.666,0.014,0.006,0.609,0.341,0.0,1.922,0.032,0.001,0.077,0.002,0.001,0.071,0.04,0.0,0.223
96,800904,1,0,0,0,0,0,1,0,2,910,357,573,1391,1422,1684,2247,1698,10282,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.022,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.056,0.017,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.035,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.014,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.012,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002
97,800604,4,0,21,1,5,39,11,0,81,61,25,35,86,100,168,200,197,872,0.656,0.0,3.443,0.164,0.82,6.393,1.803,0.0,13.279,1.6,0.0,8.4,0.4,2.0,15.6,4.4,0.0,32.4,1.143,0.0,6.0,0.286,1.429,11.143,3.143,0.0,23.143,0.465,0.0,2.442,0.116,0.581,4.535,1.279,0.0,9.419,0.4,0.0,2.1,0.1,0.5,3.9,1.1,0.0,8.1,0.238,0.0,1.25,0.06,0.298,2.321,0.655,0.0,4.821,0.2,0.0,1.05,0.05,0.25,1.95,0.55,0.0,4.05,0.203,0.0,1.066,0.051,0.254,1.98,0.558,0.0,4.112,0.046,0.0,0.241,0.011,0.057,0.447,0.126,0.0,0.929
98,800607,36,1,56,0,10,53,21,0,177,303,145,281,530,624,718,976,866,4443,1.188,0.033,1.848,0.0,0.33,1.749,0.693,0.0,5.842,2.483,0.069,3.862,0.0,0.69,3.655,1.448,0.0,12.207,1.281,0.036,1.993,0.0,0.356,1.886,0.747,0.0,6.299,0.679,0.019,1.057,0.0,0.189,1.0,0.396,0.0,3.34,0.577,0.016,0.897,0.0,0.16,0.849,0.337,0.0,2.837,0.501,0.014,0.78,0.0,0.139,0.738,0.292,0.0,2.465,0.369,0.01,0.574,0.0,0.102,0.543,0.215,0.0,1.814,0.416,0.012,0.647,0.0,0.115,0.612,0.242,0.0,2.044,0.081,0.002,0.126,0.0,0.023,0.119,0.047,0.0,0.398
99,801608,2,0,24,1,13,49,11,0,100,185,104,171,414,370,478,631,626,2979,0.108,0.0,1.297,0.054,0.703,2.649,0.595,0.0,5.405,0.192,0.0,2.308,0.096,1.25,4.712,1.058,0.0,9.615,0.117,0.0,1.404,0.058,0.76,2.865,0.643,0.0,5.848,0.048,0.0,0.58,0.024,0.314,1.184,0.266,0.0,2.415,0.054,0.0,0.649,0.027,0.351,1.324,0.297,0.0,2.703,0.042,0.0,0.502,0.021,0.272,1.025,0.23,0.0,2.092,0.032,0.0,0.38,0.016,0.206,0.777,0.174,0.0,1.585,0.032,0.0,0.383,0.016,0.208,0.783,0.176,0.0,1.597,0.007,0.0,0.081,0.003,0.044,0.164,0.037,0.0,0.336
100,801611,68,6,537,7,25,262,42,0,947,552,242,442,1058,1078,1057,1344,1118,6891,1.232,0.109,9.728,0.127,0.453,4.746,0.761,0.0,17.156,2.81,0.248,22.19,0.289,1.033,10.826,1.736,0.0,39.132,1.538,0.136,12.149,0.158,0.566,5.928,0.95,0.0,21.425,0.643,0.057,5.076,0.066,0.236,2.476,0.397,0.0,8.951,0.631,0.056,4.981,0.065,0.232,2.43,0.39,0.0,8.785,0.643,0.057,5.08,0.066,0.237,2.479,0.397,0.0,8.959,0.506,0.045,3.996,0.052,0.186,1.949,0.312,0.0,7.046,0.608,0.054,4.803,0.063,0.224,2.343,0.376,0.0,8.47,0.099,0.009,0.779,0.01,0.036,0.38,0.061,0.0,1.374
101,800603,3,1,19,1,1,33,5,0,63,144,74,161,309,365,435,550,523,2561,0.208,0.069,1.319,0.069,0.069,2.292,0.347,0.0,4.375,0.405,0.135,2.568,0.135,0.135,4.459,0.676,0.0,8.514,0.186,0.062,1.18,0.062,0.062,2.05,0.311,0.0,3.913,0.097,0.032,0.615,0.032,0.032,1.068,0.162,0.0,2.039,0.082,0.027,0.521,0.027,0.027,0.904,0.137,0.0,1.726,0.069,0.023,0.437,0.023,0.023,0.759,0.115,0.0,1.448,0.055,0.018,0.345,0.018,0.018,0.6,0.091,0.0,1.145,0.057,0.019,0.363,0.019,0.019,0.631,0.096,0.0,1.205,0.012,0.004,0.074,0.004,0.004,0.129,0.02,0.0,0.246
102,801304,18,2,54,0,1,24,8,0,107,358,159,258,575,664,697,930,796,4437,0.503,0.056,1.508,0.0,0.028,0.67,0.223,0.0,2.989,1.132,0.126,3.396,0.0,0.063,1.509,0.503,0.0,6.73,0.698,0.078,2.093,0.0,0.039,0.93,0.31,0.0,4.147,0.313,0.035,0.939,0.0,0.017,0.417,0.139,0.0,1.861,0.271,0.03,0.813,0.0,0.015,0.361,0.12,0.0,1.611,0.258,0.029,0.775,0.0,0.014,0.344,0.115,0.0,1.535,0.194,0.022,0.581,0.0,0.011,0.258,0.086,0.0,1.151,0.226,0.025,0.678,0.0,0.013,0.302,0.101,0.0,1.344,0.041,0.005,0.122,0.0,0.002,0.054,0.018,0.0,0.241
103,800905,7,1,120,5,15,209,19,2,378,934,377,551,1372,1561,1554,2017,1353,9719,0.075,0.011,1.285,0.054,0.161,2.238,0.203,0.021,4.047,0.186,0.027,3.183,0.133,0.398,5.544,0.504,0.053,10.027,0.127,0.018,2.178,0.091,0.272,3.793,0.345,0.036,6.86,0.051,0.007,0.875,0.036,0.109,1.523,0.138,0.015,2.755,0.045,0.006,0.769,0.032,0.096,1.339,0.122,0.013,2.422,0.045,0.006,0.772,0.032,0.097,1.345,0.122,0.013,2.432,0.035,0.005,0.595,0.025,0.074,1.036,0.094,0.01,1.874,0.052,0.007,0.887,0.037,0.111,1.545,0.14,0.015,2.794,0.007,0.001,0.123,0.005,0.015,0.215,0.02,0.002,0.389
104,801904,145,4,386,8,10,241,125,0,919,790,419,614,1382,1621,1607,1998,1387,9818,1.835,0.051,4.886,0.101,0.127,3.051,1.582,0.0,11.633,3.461,0.095,9.212,0.191,0.239,5.752,2.983,0.0,21.933,2.362,0.065,6.287,0.13,0.163,3.925,2.036,0.0,14.967,1.049,0.029,2.793,0.058,0.072,1.744,0.904,0.0,6.65,0.895,0.025,2.381,0.049,0.062,1.487,0.771,0.0,5.669,0.902,0.025,2.402,0.05,0.062,1.5,0.778,0.0,5.719,0.726,0.02,1.932,0.04,0.05,1.206,0.626,0.0,4.6,1.045,0.029,2.783,0.058,0.072,1.738,0.901,0.0,6.626,0.148,0.004,0.393,0.008,0.01,0.245,0.127,0.0,0.936
105,801701,21,1,125,3,38,188,57,0,433,1472,651,1145,2259,2367,2152,2722,1255,14023,0.143,0.007,0.849,0.02,0.258,1.277,0.387,0.0,2.942,0.323,0.015,1.92,0.046,0.584,2.888,0.876,0.0,6.651,0.183,0.009,1.092,0.026,0.332,1.642,0.498,0.0,3.782,0.093,0.004,0.553,0.013,0.168,0.832,0.252,0.0,1.917,0.089,0.004,0.528,0.013,0.161,0.794,0.241,0.0,1.829,0.098,0.005,0.581,0.014,0.177,0.874,0.265,0.0,2.012,0.077,0.004,0.459,0.011,0.14,0.691,0.209,0.0,1.591,0.167,0.008,0.996,0.024,0.303,1.498,0.454,0.0,3.45,0.015,0.001,0.089,0.002,0.027,0.134,0.041,0.0,0.309
106,800909,21,1,473,4,4,145,75,0,723,1290,575,925,2014,2240,2246,2958,1683,13931,0.163,0.008,3.667,0.031,0.031,1.124,0.581,0.0,5.605,0.365,0.017,8.226,0.07,0.07,2.522,1.304,0.0,12.574,0.227,0.011,5.114,0.043,0.043,1.568,0.811,0.0,7.816,0.104,0.005,2.349,0.02,0.02,0.72,0.372,0.0,3.59,0.094,0.004,2.112,0.018,0.018,0.647,0.335,0.0,3.228,0.093,0.004,2.106,0.018,0.018,0.646,0.334,0.0,3.219,0.071,0.003,1.599,0.014,0.014,0.49,0.254,0.0,2.444,0.125,0.006,2.81,0.024,0.024,0.862,0.446,0.0,4.296,0.015,0.001,0.34,0.003,0.003,0.104,0.054,0.0,0.519
107,800611,29,2,212,4,4,49,25,0,325,531,238,395,974,1019,1130,1495,1266,7048,0.546,0.038,3.992,0.075,0.075,0.923,0.471,0.0,6.121,1.218,0.084,8.908,0.168,0.168,2.059,1.05,0.0,13.655,0.734,0.051,5.367,0.101,0.101,1.241,0.633,0.0,8.228,0.298,0.021,2.177,0.041,0.041,0.503,0.257,0.0,3.337,0.285,0.02,2.08,0.039,0.039,0.481,0.245,0.0,3.189,0.257,0.018,1.876,0.035,0.035,0.434,0.221,0.0,2.876,0.194,0.013,1.418,0.027,0.027,0.328,0.167,0.0,2.174,0.229,0.016,1.675,0.032,0.032,0.387,0.197,0.0,2.567,0.041,0.003,0.301,0.006,0.006,0.07,0.035,0.0,0.461
108,801903,6,0,27,0,5,72,13,0,123,257,124,209,458,525,532,709,506,3320,0.233,0.0,1.051,0.0,0.195,2.802,0.506,0.0,4.786,0.484,0.0,2.177,0.0,0.403,5.806,1.048,0.0,9.919,0.287,0.0,1.292,0.0,0.239,3.445,0.622,0.0,5.885,0.131,0.0,0.59,0.0,0.109,1.572,0.284,0.0,2.686,0.114,0.0,0.514,0.0,0.095,1.371,0.248,0.0,2.343,0.113,0.0,0.508,0.0,0.094,1.353,0.244,0.0,2.312,0.085,0.0,0.381,0.0,0.071,1.016,0.183,0.0,1.735,0.119,0.0,0.534,0.0,0.099,1.423,0.257,0.0,2.431,0.018,0.0,0.081,0.0,0.015,0.217,0.039,0.0,0.37
109,801607,0,1,51,1,9,67,17,0,146,130,60,109,270,281,322,450,373,1995,0.0,0.077,3.923,0.077,0.692,5.154,1.308,0.0,11.231,0.0,0.167,8.5,0.167,1.5,11.167,2.833,0.0,24.333,0.0,0.092,4.679,0.092,0.826,6.147,1.56,0.0,13.394,0.0,0.037,1.889,0.037,0.333,2.481,0.63,0.0,5.407,0.0,0.036,1.815,0.036,0.32,2.384,0.605,0.0,5.196,0.0,0.031,1.584,0.031,0.28,2.081,0.528,0.0,4.534,0.0,0.022,1.133,0.022,0.2,1.489,0.378,0.0,3.244,0.0,0.027,1.367,0.027,0.241,1.796,0.456,0.0,3.914,0.0,0.005,0.256,0.005,0.045,0.336,0.085,0.0,0.732
110,800612,33,3,236,5,13,118,44,0,452,480,197,374,858,910,1057,1295,1157,6328,0.688,0.062,4.917,0.104,0.271,2.458,0.917,0.0,9.417,1.675,0.152,11.98,0.254,0.66,5.99,2.234,0.0,22.944,0.882,0.08,6.31,0.134,0.348,3.155,1.176,0.0,12.086,0.385,0.035,2.751,0.058,0.152,1.375,0.513,0.0,5.268,0.363,0.033,2.593,0.055,0.143,1.297,0.484,0.0,4.967,0.312,0.028,2.233,0.047,0.123,1.116,0.416,0.0,4.276,0.255,0.023,1.822,0.039,0.1,0.911,0.34,0.0,3.49,0.285,0.026,2.04,0.043,0.112,1.02,0.38,0.0,3.907,0.052,0.005,0.373,0.008,0.021,0.186,0.07,0.0,0.714
111,800613,53,0,165,0,18,136,51,1,424,652,313,510,1085,1058,1256,1577,1123,7574,0.813,0.0,2.531,0.0,0.276,2.086,0.782,0.015,6.503,1.693,0.0,5.272,0.0,0.575,4.345,1.629,0.032,13.546,1.039,0.0,3.235,0.0,0.353,2.667,1.0,0.02,8.314,0.488,0.0,1.521,0.0,0.166,1.253,0.47,0.009,3.908,0.501,0.0,1.56,0.0,0.17,1.285,0.482,0.009,4.008,0.422,0.0,1.314,0.0,0.143,1.083,0.406,0.008,3.376,0.336,0.0,1.046,0.0,0.114,0.862,0.323,0.006,2.689,0.472,0.0,1.469,0.0,0.16,1.211,0.454,0.009,3.776,0.07,0.0,0.218,0.0,0.024,0.18,0.067,0.001,0.56
112,801906,24,2,78,2,0,60,61,0,227,579,282,387,883,1194,1067,1401,1014,6807,0.415,0.035,1.347,0.035,0.0,1.036,1.054,0.0,3.921,0.851,0.071,2.766,0.071,0.0,2.128,2.163,0.0,8.05,0.62,0.052,2.016,0.052,0.0,1.55,1.576,0.0,5.866,0.272,0.023,0.883,0.023,0.0,0.68,0.691,0.0,2.571,0.201,0.017,0.653,0.017,0.0,0.503,0.511,0.0,1.901,0.225,0.019,0.731,0.019,0.0,0.562,0.572,0.0,2.127,0.171,0.014,0.557,0.014,0.0,0.428,0.435,0.0,1.62,0.237,0.02,0.769,0.02,0.0,0.592,0.602,0.0,2.239,0.035,0.003,0.115,0.003,0.0,0.088,0.09,0.0,0.333
113,800706,4,1,170,2,9,122,32,0,340,616,284,467,1000,1139,1147,1425,1048,7126,0.065,0.016,2.76,0.032,0.146,1.981,0.519,0.0,5.519,0.141,0.035,5.986,0.07,0.317,4.296,1.127,0.0,11.972,0.086,0.021,3.64,0.043,0.193,2.612,0.685,0.0,7.281,0.04,0.01,1.7,0.02,0.09,1.22,0.32,0.0,3.4,0.035,0.009,1.493,0.018,0.079,1.071,0.281,0.0,2.985,0.035,0.009,1.482,0.017,0.078,1.064,0.279,0.0,2.964,0.028,0.007,1.193,0.014,0.063,0.856,0.225,0.0,2.386,0.038,0.01,1.622,0.019,0.086,1.164,0.305,0.0,3.244,0.006,0.001,0.239,0.003,0.013,0.171,0.045,0.0,0.477
114,801606,0,3,100,0,16,96,16,1,232,246,128,217,483,561,602,681,672,3590,0.0,0.122,4.065,0.0,0.65,3.902,0.65,0.041,9.431,0.0,0.234,7.812,0.0,1.25,7.5,1.25,0.078,18.125,0.0,0.138,4.608,0.0,0.737,4.424,0.737,0.046,10.691,0.0,0.062,2.07,0.0,0.331,1.988,0.331,0.021,4.803,0.0,0.053,1.783,0.0,0.285,1.711,0.285,0.018,4.135,0.0,0.05,1.661,0.0,0.266,1.595,0.266,0.017,3.854,0.0,0.044,1.468,0.0,0.235,1.41,0.235,0.015,3.407,0.0,0.045,1.488,0.0,0.238,1.429,0.238,0.015,3.452,0.0,0.008,0.279,0.0,0.045,0.267,0.045,0.003,0.646
115,801601,13,1,95,2,5,41,13,0,170,832,380,649,1433,1487,1547,2341,1911,10580,0.156,0.012,1.142,0.024,0.06,0.493,0.156,0.0,2.043,0.342,0.026,2.5,0.053,0.132,1.079,0.342,0.0,4.474,0.2,0.015,1.464,0.031,0.077,0.632,0.2,0.0,2.619,0.091,0.007,0.663,0.014,0.035,0.286,0.091,0.0,1.186,0.087,0.007,0.639,0.013,0.034,0.276,0.087,0.0,1.143,0.084,0.006,0.614,0.013,0.032,0.265,0.084,0.0,1.099,0.056,0.004,0.406,0.009,0.021,0.175,0.056,0.0,0.726,0.068,0.005,0.497,0.01,0.026,0.215,0.068,0.0,0.89,0.012,0.001,0.09,0.002,0.005,0.039,0.012,0.0,0.161
116,800907,7,0,46,1,5,159,26,0,244,1142,491,720,1486,1713,1669,2092,1273,10586,0.061,0.0,0.403,0.009,0.044,1.392,0.228,0.0,2.137,0.143,0.0,0.937,0.02,0.102,3.238,0.53,0.0,4.969,0.097,0.0,0.639,0.014,0.069,2.208,0.361,0.0,3.389,0.047,0.0,0.31,0.007,0.034,1.07,0.175,0.0,1.642,0.041,0.0,0.269,0.006,0.029,0.928,0.152,0.0,1.424,0.042,0.0,0.276,0.006,0.03,0.953,0.156,0.0,1.462,0.033,0.0,0.22,0.005,0.024,0.76,0.124,0.0,1.166,0.055,0.0,0.361,0.008,0.039,1.249,0.204,0.0,1.917,0.007,0.0,0.043,0.001,0.005,0.15,0.025,0.0,0.23
117,801902,1,0,11,0,2,25,5,0,44,222,89,143,322,407,489,546,491,2709,0.045,0.0,0.495,0.0,0.09,1.126,0.225,0.0,1.982,0.112,0.0,1.236,0.0,0.225,2.809,0.562,0.0,4.944,0.07,0.0,0.769,0.0,0.14,1.748,0.35,0.0,3.077,0.031,0.0,0.342,0.0,0.062,0.776,0.155,0.0,1.366,0.025,0.0,0.27,0.0,0.049,0.614,0.123,0.0,1.081,0.02,0.0,0.225,0.0,0.041,0.511,0.102,0.0,0.9,0.018,0.0,0.201,0.0,0.037,0.458,0.092,0.0,0.806,0.02,0.0,0.224,0.0,0.041,0.509,0.102,0.0,0.896,0.004,0.0,0.041,0.0,0.007,0.092,0.018,0.0,0.162
118,801702,24,1,454,5,56,285,90,3,918,1848,849,1248,2585,2681,2487,3061,1364,16123,0.13,0.005,2.457,0.027,0.303,1.542,0.487,0.016,4.968,0.283,0.012,5.347,0.059,0.66,3.357,1.06,0.035,10.813,0.192,0.008,3.638,0.04,0.449,2.284,0.721,0.024,7.356,0.093,0.004,1.756,0.019,0.217,1.103,0.348,0.012,3.551,0.09,0.004,1.693,0.019,0.209,1.063,0.336,0.011,3.424,0.097,0.004,1.825,0.02,0.225,1.146,0.362,0.012,3.691,0.078,0.003,1.483,0.016,0.183,0.931,0.294,0.01,2.999,0.176,0.007,3.328,0.037,0.411,2.089,0.66,0.022,6.73,0.015,0.001,0.282,0.003,0.035,0.177,0.056,0.002,0.569
119,801603,29,3,353,6,10,110,56,1,568,613,291,478,1077,1174,1302,1448,1394,7777,0.473,0.049,5.759,0.098,0.163,1.794,0.914,0.016,9.266,0.997,0.103,12.131,0.206,0.344,3.78,1.924,0.034,19.519,0.607,0.063,7.385,0.126,0.209,2.301,1.172,0.021,11.883,0.269,0.028,3.278,0.056,0.093,1.021,0.52,0.009,5.274,0.247,0.026,3.007,0.051,0.085,0.937,0.477,0.009,4.838,0.223,0.023,2.711,0.046,0.077,0.845,0.43,0.008,4.363,0.2,0.021,2.438,0.041,0.069,0.76,0.387,0.007,3.923,0.208,0.022,2.532,0.043,0.072,0.789,0.402,0.007,4.075,0.037,0.004,0.454,0.008,0.013,0.141,0.072,0.001,0.73
120,801703,15,1,86,2,16,130,76,1,327,918,431,645,1413,1547,1445,1722,914,9035,0.163,0.011,0.937,0.022,0.174,1.416,0.828,0.011,3.562,0.348,0.023,1.995,0.046,0.371,3.016,1.763,0.023,7.587,0.233,0.016,1.333,0.031,0.248,2.016,1.178,0.016,5.07,0.106,0.007,0.609,0.014,0.113,0.92,0.538,0.007,2.314,0.097,0.006,0.556,0.013,0.103,0.84,0.491,0.006,2.114,0.104,0.007,0.595,0.014,0.111,0.9,0.526,0.007,2.263,0.087,0.006,0.499,0.012,0.093,0.755,0.441,0.006,1.899,0.164,0.011,0.941,0.022,0.175,1.422,0.832,0.011,3.578,0.017,0.001,0.095,0.002,0.018,0.144,0.084,0.001,0.362
121,801905,50,4,190,4,6,161,112,0,527,644,317,447,1056,1146,1150,1512,905,7177,0.776,0.062,2.95,0.062,0.093,2.5,1.739,0.0,8.183,1.577,0.126,5.994,0.126,0.189,5.079,3.533,0.0,16.625,1.119,0.089,4.251,0.089,0.134,3.602,2.506,0.0,11.79,0.473,0.038,1.799,0.038,0.057,1.525,1.061,0.0,4.991,0.436,0.035,1.658,0.035,0.052,1.405,0.977,0.0,4.599,0.435,0.035,1.652,0.035,0.052,1.4,0.974,0.0,4.583,0.331,0.026,1.257,0.026,0.04,1.065,0.741,0.0,3.485,0.552,0.044,2.099,0.044,0.066,1.779,1.238,0.0,5.823,0.07,0.006,0.265,0.006,0.008,0.224,0.156,0.0,0.734
122,800910,1,4,30,4,4,60,18,1,122,364,126,224,520,557,556,658,312,3317,0.027,0.11,0.824,0.11,0.11,1.648,0.495,0.027,3.352,0.079,0.317,2.381,0.317,0.317,4.762,1.429,0.079,9.683,0.045,0.179,1.339,0.179,0.179,2.679,0.804,0.045,5.446,0.019,0.077,0.577,0.077,0.077,1.154,0.346,0.019,2.346,0.018,0.072,0.539,0.072,0.072,1.077,0.323,0.018,2.19,0.018,0.072,0.54,0.072,0.072,1.079,0.324,0.018,2.194,0.015,0.061,0.456,0.061,0.061,0.912,0.274,0.015,1.854,0.032,0.128,0.962,0.128,0.128,1.923,0.577,0.032,3.91,0.003,0.012,0.09,0.012,0.012,0.181,0.054,0.003,0.368
123,800908,18,6,266,1,8,160,71,1,531,1092,476,780,4066,2524,1953,2871,1203,14965,0.165,0.055,2.436,0.009,0.073,1.465,0.65,0.009,4.863,0.378,0.126,5.588,0.021,0.168,3.361,1.492,0.021,11.155,0.231,0.077,3.41,0.013,0.103,2.051,0.91,0.013,6.808,0.044,0.015,0.654,0.002,0.02,0.394,0.175,0.002,1.306,0.071,0.024,1.054,0.004,0.032,0.634,0.281,0.004,2.104,0.092,0.031,1.362,0.005,0.041,0.819,0.364,0.005,2.719,0.063,0.021,0.927,0.003,0.028,0.557,0.247,0.003,1.85,0.15,0.05,2.211,0.008,0.067,1.33,0.59,0.008,4.414,0.012,0.004,0.178,0.001,0.005,0.107,0.047,0.001,0.355
