,addrcode,DF_0,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
79,800908,42.766455061810895,14965,0.165,0.055,2.436,0.009000000000000001,0.073,1.465,0.65,0.009000000000000001,4.863,0.37799999999999995,0.126,5.587999999999999,0.021,0.168,3.361,1.492,0.021,11.155,0.231,0.077,3.41,0.013000000000000001,0.10300000000000001,2.051,0.91,0.013000000000000001,6.808,0.044000000000000004,0.015,0.654,0.002,0.02,0.39399999999999996,0.175,0.002,1.306,0.071,0.024,1.054,0.004,0.032,0.634,0.281,0.004,2.104,0.092,0.031,1.3619999999999999,0.005,0.040999999999999995,0.8190000000000001,0.364,0.005,2.719,0.063,0.021,0.927,0.003,0.027999999999999997,0.557,0.247,0.003,1.85,0.15,0.05,2.211,0.008,0.067,1.33,0.59,0.008,4.414,0.012,0.004,0.17800000000000002,0.001,0.005,0.107,0.047,0.001,0.355
80,800909,63.168473189290076,13931,0.163,0.008,3.667,0.031,0.031,1.124,0.581,0.0,5.605,0.365,0.017,8.226,0.07,0.07,2.522,1.304,0.0,12.574000000000002,0.22699999999999998,0.011000000000000001,5.114,0.043,0.043,1.568,0.8109999999999999,0.0,7.816,0.10400000000000001,0.005,2.349,0.02,0.02,0.72,0.37200000000000005,0.0,3.59,0.094,0.004,2.112,0.018000000000000002,0.018000000000000002,0.647,0.335,0.0,3.228,0.09300000000000001,0.004,2.106,0.018000000000000002,0.018000000000000002,0.6459999999999999,0.33399999999999996,0.0,3.219,0.071,0.003,1.599,0.013999999999999999,0.013999999999999999,0.49,0.254,0.0,2.444,0.125,0.006,2.81,0.024,0.024,0.862,0.446,0.0,4.296,0.015,0.001,0.34,0.003,0.003,0.10400000000000001,0.054000000000000006,0.0,0.519
81,800910,42.20681338558939,3317,0.027000000000000003,0.11,0.8240000000000001,0.11,0.11,1.6480000000000001,0.495,0.027000000000000003,3.352,0.079,0.317,2.381,0.317,0.317,4.762,1.429,0.079,9.683,0.045,0.179,1.339,0.179,0.179,2.679,0.804,0.045,5.446000000000001,0.019,0.077,0.5770000000000001,0.077,0.077,1.1540000000000001,0.34600000000000003,0.019,2.346,0.018000000000000002,0.07200000000000001,0.539,0.07200000000000001,0.07200000000000001,1.077,0.32299999999999995,0.018000000000000002,2.19,0.018000000000000002,0.07200000000000001,0.54,0.07200000000000001,0.07200000000000001,1.079,0.324,0.018000000000000002,2.194,0.015,0.061,0.456,0.061,0.061,0.912,0.27399999999999997,0.015,1.854,0.032,0.128,0.9620000000000001,0.128,0.128,1.923,0.5770000000000001,0.032,3.91,0.003,0.012,0.09,0.012,0.012,0.18100000000000002,0.054000000000000006,0.003,0.368
82,800911,82.63786614302079,12222,0.975,0.084,6.9270000000000005,0.065,0.102,3.361,1.411,0.0,12.925,2.431,0.20800000000000002,17.269000000000002,0.162,0.255,8.38,3.5189999999999997,0.0,32.222,1.355,0.11599999999999999,9.626,0.09,0.142,4.671,1.9609999999999999,0.0,17.961,0.575,0.049,4.088,0.038,0.06,1.984,0.833,0.0,7.627000000000001,0.528,0.045,3.7510000000000003,0.035,0.055,1.82,0.764,0.0,6.997999999999999,0.551,0.047,3.918,0.037000000000000005,0.057999999999999996,1.901,0.7979999999999999,0.0,7.311,0.38799999999999996,0.033,2.7539999999999996,0.026000000000000002,0.040999999999999995,1.3359999999999999,0.561,0.0,5.138,0.695,0.06,4.937,0.046,0.073,2.396,1.006,0.0,9.212,0.086,0.006999999999999999,0.61,0.006,0.009000000000000001,0.29600000000000004,0.124,0.0,1.139
83,800912,77.80247697681803,6298,2.5839999999999996,0.067,3.2889999999999997,0.067,0.168,2.97,1.275,0.0,10.419,5.992000000000001,0.156,7.626,0.156,0.389,6.8870000000000005,2.957,0.0,24.163,3.548,0.092,4.516,0.092,0.23,4.078,1.751,0.0,14.309000000000001,1.744,0.045,2.22,0.045,0.113,2.005,0.861,0.0,7.0329999999999995,1.601,0.042,2.037,0.042,0.10400000000000001,1.84,0.79,0.0,6.455,1.584,0.040999999999999995,2.016,0.040999999999999995,0.10300000000000001,1.821,0.782,0.0,6.388999999999999,1.183,0.031,1.505,0.031,0.077,1.359,0.584,0.0,4.77,1.726,0.045,2.197,0.045,0.11199999999999999,1.984,0.852,0.0,6.962000000000001,0.245,0.006,0.311,0.006,0.016,0.281,0.121,0.0,0.986
84,800913,60.7988688582538,14145,0.35100000000000003,0.02,4.656000000000001,0.061,0.081,1.248,0.27,0.0,6.687,0.804,0.046,10.665,0.139,0.185,2.859,0.618,0.0,15.317,0.531,0.031,7.041,0.092,0.122,1.8880000000000001,0.408,0.0,10.112,0.247,0.013999999999999999,3.275,0.043,0.057,0.878,0.19,0.0,4.703,0.23,0.013000000000000001,3.0460000000000003,0.04,0.053,0.8170000000000001,0.177,0.0,4.375,0.23600000000000002,0.013999999999999999,3.1319999999999997,0.040999999999999995,0.054000000000000006,0.84,0.182,0.0,4.498,0.18600000000000003,0.011000000000000001,2.471,0.032,0.043,0.6629999999999999,0.14300000000000002,0.0,3.549,0.312,0.018000000000000002,4.1339999999999995,0.054000000000000006,0.07200000000000001,1.1079999999999999,0.24,0.0,5.938,0.037000000000000005,0.002,0.488,0.006,0.008,0.131,0.027999999999999997,0.0,0.701
85,801001,130.5669826506886,11182,1.34,0.0,1.6780000000000002,0.034,0.09,1.464,0.541,0.0,5.146,2.787,0.0,3.489,0.07,0.187,3.0439999999999996,1.124,0.0,10.703,1.839,0.0,2.303,0.046,0.124,2.009,0.742,0.0,7.063,0.8270000000000001,0.0,1.035,0.021,0.055999999999999994,0.903,0.33399999999999996,0.0,3.176,0.718,0.0,0.899,0.018000000000000002,0.048,0.784,0.29,0.0,2.7560000000000002,0.659,0.0,0.825,0.017,0.044000000000000004,0.72,0.266,0.0,2.53,0.491,0.0,0.615,0.012,0.033,0.537,0.198,0.0,1.886,0.628,0.0,0.787,0.016,0.042,0.6859999999999999,0.253,0.0,2.4130000000000003,0.106,0.0,0.133,0.003,0.006999999999999999,0.11599999999999999,0.043,0.0,0.409
86,801002,106.92588092345079,8230,0.248,0.026000000000000002,10.17,0.078,0.105,2.039,0.732,0.0,13.399000000000001,0.5720000000000001,0.06,23.434,0.18100000000000002,0.24100000000000002,4.699,1.6869999999999998,0.0,30.873,0.365,0.038,14.933,0.115,0.154,2.9939999999999998,1.075,0.0,19.674,0.17300000000000001,0.018000000000000002,7.0920000000000005,0.055,0.073,1.422,0.51,0.0,9.344,0.14800000000000002,0.016,6.064,0.047,0.062,1.216,0.436,0.0,7.989,0.14,0.015,5.733,0.044000000000000004,0.059000000000000004,1.15,0.413,0.0,7.553,0.11199999999999999,0.012,4.595,0.035,0.047,0.9209999999999999,0.331,0.0,6.053999999999999,0.161,0.017,6.582000000000001,0.051,0.068,1.32,0.474,0.0,8.672,0.023,0.002,0.945,0.006999999999999999,0.01,0.19,0.068,0.0,1.245
87,801003,129.1409320606401,7124,0.764,0.07200000000000001,3.415,0.043,0.043,1.96,0.965,0.0,7.2620000000000005,1.715,0.162,7.67,0.09699999999999999,0.09699999999999999,4.401,2.168,0.0,16.311,1.244,0.11699999999999999,5.563,0.07,0.07,3.1919999999999997,1.5730000000000002,0.0,11.831,0.568,0.054000000000000006,2.54,0.032,0.032,1.4580000000000002,0.718,0.0,5.402,0.462,0.044000000000000004,2.068,0.026000000000000002,0.026000000000000002,1.187,0.585,0.0,4.398,0.48100000000000004,0.045,2.149,0.027000000000000003,0.027000000000000003,1.2329999999999999,0.607,0.0,4.569,0.373,0.035,1.6669999999999998,0.021,0.021,0.956,0.47100000000000003,0.0,3.5439999999999996,0.486,0.046,2.1719999999999997,0.027000000000000003,0.027000000000000003,1.247,0.614,0.0,4.62,0.07400000000000001,0.006999999999999999,0.33299999999999996,0.004,0.004,0.191,0.094,0.0,0.7070000000000001
88,801101,52.70002053247553,14611,0.5760000000000001,0.035,6.329,0.09,0.09,1.5819999999999999,0.319,0.0,9.022,1.2890000000000001,0.078,14.161,0.20199999999999999,0.20199999999999999,3.54,0.7140000000000001,0.0,20.186,0.85,0.051,9.335,0.133,0.133,2.334,0.47100000000000003,0.0,13.306,0.409,0.025,4.493,0.064,0.064,1.123,0.22699999999999998,0.0,6.404,0.35200000000000004,0.021,3.866,0.055,0.055,0.9670000000000001,0.195,0.0,5.511,0.363,0.022000000000000002,3.988,0.057,0.057,0.997,0.201,0.0,5.684,0.268,0.016,2.944,0.042,0.042,0.736,0.14800000000000002,0.0,4.196000000000001,0.46799999999999997,0.027999999999999997,5.138,0.073,0.073,1.285,0.259,0.0,7.324,0.057,0.003,0.624,0.009000000000000001,0.009000000000000001,0.156,0.031,0.0,0.89
89,801102,22.923646623170516,5671,2.144,0.067,3.568,0.134,0.134,2.094,0.402,0.0,8.543,4.942,0.154,8.224,0.309,0.309,4.8260000000000005,0.927,0.0,19.691,3.844,0.12,6.396,0.24,0.24,3.7539999999999996,0.721,0.0,15.315,1.8030000000000002,0.055999999999999994,3.0,0.113,0.113,1.761,0.33799999999999997,0.0,7.183,1.3659999999999999,0.043,2.273,0.085,0.085,1.334,0.256,0.0,5.443,1.4080000000000001,0.044000000000000004,2.343,0.08800000000000001,0.08800000000000001,1.375,0.264,0.0,5.611000000000001,1.1079999999999999,0.035,1.844,0.069,0.069,1.082,0.20800000000000002,0.0,4.416,1.66,0.052000000000000005,2.763,0.10400000000000001,0.10400000000000001,1.621,0.311,0.0,6.615,0.226,0.006999999999999999,0.376,0.013999999999999999,0.013999999999999999,0.22,0.042,0.0,0.899
90,801103,40.4040404040404,9900,0.355,0.034,4.7139999999999995,0.034,0.046,1.1440000000000001,0.721,0.0,7.047999999999999,0.7490000000000001,0.07200000000000001,9.952,0.07200000000000001,0.09699999999999999,2.415,1.5219999999999998,0.0,14.879000000000001,0.474,0.046,6.3,0.046,0.061,1.5290000000000001,0.963,0.0,9.419,0.235,0.023,3.128,0.023,0.03,0.759,0.478,0.0,4.677,0.20199999999999999,0.02,2.6910000000000003,0.02,0.026000000000000002,0.653,0.41100000000000003,0.0,4.024,0.195,0.019,2.596,0.019,0.025,0.63,0.397,0.0,3.8819999999999997,0.149,0.013999999999999999,1.98,0.013999999999999999,0.019,0.48100000000000004,0.303,0.0,2.96,0.215,0.021,2.8569999999999998,0.021,0.027999999999999997,0.693,0.43700000000000006,0.0,4.272,0.031,0.003,0.41600000000000004,0.003,0.004,0.10099999999999999,0.064,0.0,0.622
91,801104,53.44345924936232,8233,0.17800000000000002,0.024,6.627000000000001,0.047,0.13,1.6569999999999998,0.29600000000000004,0.0,8.959,0.39399999999999996,0.052000000000000005,14.698,0.105,0.289,3.675,0.6559999999999999,0.0,19.869,0.254,0.034,9.475,0.068,0.18600000000000003,2.369,0.423,0.0,12.809000000000001,0.11900000000000001,0.016,4.455,0.032,0.08800000000000001,1.114,0.19899999999999998,0.0,6.022,0.10400000000000001,0.013999999999999999,3.9,0.027999999999999997,0.077,0.975,0.174,0.0,5.272,0.111,0.015,4.151,0.03,0.08199999999999999,1.038,0.185,0.0,5.612,0.099,0.013000000000000001,3.7089999999999996,0.026000000000000002,0.073,0.927,0.166,0.0,5.013,0.174,0.023,6.481,0.046,0.127,1.62,0.289,0.0,8.762,0.018000000000000002,0.002,0.68,0.005,0.013000000000000001,0.17,0.03,0.0,0.919
92,801105,66.38952658683378,16117,0.4,0.040999999999999995,6.34,0.062,0.131,1.819,0.655,0.0,9.449,0.872,0.09,13.835,0.135,0.28600000000000003,3.97,1.429,0.0,20.616999999999997,0.579,0.06,9.182,0.09,0.19,2.635,0.948,0.0,13.683,0.255,0.026000000000000002,4.039,0.04,0.083,1.159,0.41700000000000004,0.0,6.018,0.221,0.023,3.4989999999999997,0.034,0.07200000000000001,1.004,0.361,0.0,5.215,0.221,0.023,3.505,0.034,0.07200000000000001,1.006,0.36200000000000004,0.0,5.223,0.17800000000000002,0.018000000000000002,2.8280000000000003,0.027999999999999997,0.057999999999999996,0.812,0.292,0.0,4.215,0.262,0.027000000000000003,4.155,0.040999999999999995,0.086,1.192,0.429,0.0,6.192,0.036000000000000004,0.004,0.5710000000000001,0.006,0.012,0.16399999999999998,0.059000000000000004,0.0,0.851
93,801106,19.569471624266146,9198,0.552,0.0,1.271,0.069,0.039,1.054,0.19699999999999998,0.01,3.1919999999999997,1.3659999999999999,0.0,3.1460000000000004,0.171,0.098,2.61,0.488,0.024,7.902,0.8220000000000001,0.0,1.8940000000000001,0.10300000000000001,0.059000000000000004,1.571,0.294,0.015,4.758,0.41,0.0,0.945,0.051,0.028999999999999998,0.784,0.147,0.006999999999999999,2.374,0.34,0.0,0.7829999999999999,0.042,0.024,0.649,0.121,0.006,1.966,0.385,0.0,0.8859999999999999,0.048,0.027000000000000003,0.735,0.13699999999999998,0.006999999999999999,2.225,0.326,0.0,0.75,0.040999999999999995,0.023,0.622,0.11599999999999999,0.006,1.8840000000000001,0.62,0.0,1.429,0.078,0.044000000000000004,1.185,0.221,0.011000000000000001,3.588,0.061,0.0,0.14,0.008,0.004,0.11599999999999999,0.022000000000000002,0.001,0.35200000000000004
94,801107,38.82575757575757,10560,0.255,0.039,6.523,0.059000000000000004,0.187,1.601,0.20600000000000002,0.0,8.87,0.5760000000000001,0.08900000000000001,14.722999999999999,0.133,0.42100000000000004,3.614,0.466,0.0,20.022000000000002,0.376,0.057999999999999996,9.609,0.087,0.275,2.359,0.304,0.0,13.068,0.166,0.025,4.232,0.038,0.121,1.0390000000000001,0.134,0.0,5.755,0.14800000000000002,0.023,3.779,0.034,0.10800000000000001,0.9279999999999999,0.12,0.0,5.138999999999999,0.152,0.023,3.8739999999999997,0.035,0.111,0.951,0.12300000000000001,0.0,5.268,0.122,0.019,3.123,0.027999999999999997,0.08900000000000001,0.767,0.099,0.0,4.247,0.21100000000000002,0.032,5.381,0.049,0.154,1.321,0.17,0.0,7.318,0.025,0.004,0.629,0.006,0.018000000000000002,0.154,0.02,0.0,0.855
95,801202,9.029345372460497,11075,0.079,0.079,4.382,0.013000000000000001,0.382,2.395,0.9470000000000001,0.0,8.276,0.16,0.16,8.88,0.027000000000000003,0.773,4.853,1.92,0.0,16.773,0.08900000000000001,0.08900000000000001,4.948,0.015,0.431,2.7039999999999997,1.07,0.0,9.346,0.039,0.039,2.168,0.006999999999999999,0.18899999999999997,1.185,0.469,0.0,4.095,0.037000000000000005,0.037000000000000005,2.042,0.006,0.17800000000000002,1.1159999999999999,0.441,0.0,3.8569999999999998,0.035,0.035,1.9280000000000002,0.006,0.168,1.054,0.41700000000000004,0.0,3.642,0.026000000000000002,0.026000000000000002,1.425,0.004,0.124,0.779,0.308,0.0,2.6910000000000003,0.028999999999999998,0.028999999999999998,1.636,0.005,0.142,0.894,0.354,0.0,3.089,0.005,0.005,0.301,0.001,0.026000000000000002,0.16399999999999998,0.065,0.0,0.568
96,801203,55.7911180540058,4481,0.0,0.0,1.06,0.0,0.43,2.119,0.563,0.0,4.172,0.0,0.0,2.319,0.0,0.9420000000000001,4.638,1.232,0.0,9.13,0.0,0.0,1.317,0.0,0.535,2.634,0.7,0.0,5.185,0.0,0.0,0.5870000000000001,0.0,0.239,1.1740000000000002,0.312,0.0,2.312,0.0,0.0,0.46399999999999997,0.0,0.18899999999999997,0.929,0.247,0.0,1.829,0.0,0.0,0.444,0.0,0.18100000000000002,0.889,0.23600000000000002,0.0,1.75,0.0,0.0,0.348,0.0,0.141,0.696,0.185,0.0,1.37,0.0,0.0,0.34600000000000003,0.0,0.141,0.693,0.184,0.0,1.364,0.0,0.0,0.071,0.0,0.028999999999999998,0.14300000000000002,0.038,0.0,0.281
97,801204,23.08802308802309,3465,0.142,0.047,1.462,0.047,0.47200000000000003,2.075,0.8959999999999999,0.0,5.142,0.32299999999999995,0.10800000000000001,3.333,0.10800000000000001,1.075,4.731,2.043,0.0,11.72,0.17600000000000002,0.059000000000000004,1.824,0.059000000000000004,0.588,2.588,1.1179999999999999,0.0,6.412000000000001,0.077,0.026000000000000002,0.7929999999999999,0.026000000000000002,0.256,1.125,0.486,0.0,2.7880000000000003,0.062,0.021,0.642,0.021,0.207,0.9109999999999999,0.39299999999999996,0.0,2.2569999999999997,0.053,0.018000000000000002,0.5429999999999999,0.018000000000000002,0.175,0.7709999999999999,0.33299999999999996,0.0,1.909,0.037000000000000005,0.012,0.387,0.012,0.125,0.5489999999999999,0.237,0.0,1.361,0.04,0.013000000000000001,0.41700000000000004,0.013000000000000001,0.134,0.591,0.255,0.0,1.465,0.009000000000000001,0.003,0.08900000000000001,0.003,0.028999999999999998,0.127,0.055,0.0,0.315
98,801205,60.301507537688444,5970,0.297,0.027000000000000003,7.0,0.054000000000000006,0.838,4.4319999999999995,1.946,0.0,14.595,0.625,0.057,14.716,0.114,1.761,9.318,4.091,0.0,30.682,0.374,0.034,8.81,0.068,1.054,5.577999999999999,2.449,0.0,18.367,0.136,0.012,3.213,0.025,0.385,2.035,0.893,0.0,6.7,0.129,0.012,3.029,0.023,0.363,1.9180000000000001,0.8420000000000001,0.0,6.316,0.113,0.01,2.656,0.021,0.318,1.682,0.738,0.0,5.537999999999999,0.08800000000000001,0.008,2.069,0.016,0.248,1.31,0.575,0.0,4.313,0.08900000000000001,0.008,2.085,0.016,0.25,1.32,0.58,0.0,4.348,0.018000000000000002,0.002,0.434,0.003,0.052000000000000005,0.275,0.121,0.0,0.905
99,801206,17.643599294256028,5101,0.027000000000000003,0.053,0.8220000000000001,0.0,0.159,1.989,0.8490000000000001,0.0,3.8989999999999996,0.07200000000000001,0.145,2.246,0.0,0.435,5.435,2.319,0.0,10.652000000000001,0.038,0.076,1.183,0.0,0.22899999999999998,2.863,1.2209999999999999,0.0,5.611000000000001,0.015,0.03,0.462,0.0,0.08900000000000001,1.1179999999999999,0.47700000000000004,0.0,2.191,0.013000000000000001,0.027000000000000003,0.41600000000000004,0.0,0.081,1.0070000000000001,0.43,0.0,1.973,0.013000000000000001,0.025,0.391,0.0,0.076,0.9470000000000001,0.40399999999999997,0.0,1.8559999999999999,0.009000000000000001,0.019,0.292,0.0,0.057,0.7070000000000001,0.302,0.0,1.385,0.009000000000000001,0.019,0.294,0.0,0.057,0.711,0.303,0.0,1.393,0.002,0.004,0.061,0.0,0.012,0.147,0.063,0.0,0.28800000000000003
100,801207,40.01066951186983,3749,0.08,0.0,1.96,0.12,0.84,2.32,0.68,0.0,6.0,0.19399999999999998,0.0,4.757,0.29100000000000004,2.039,5.631,1.65,0.0,14.562999999999999,0.106,0.0,2.6060000000000003,0.16,1.117,3.085,0.904,0.0,7.979,0.04,0.0,0.976,0.06,0.418,1.155,0.33899999999999997,0.0,2.988,0.034,0.0,0.8420000000000001,0.052000000000000005,0.361,0.997,0.292,0.0,2.577,0.035,0.0,0.857,0.052000000000000005,0.36700000000000005,1.014,0.297,0.0,2.622,0.027000000000000003,0.0,0.6509999999999999,0.04,0.27899999999999997,0.77,0.226,0.0,1.992,0.025,0.0,0.613,0.038,0.263,0.726,0.213,0.0,1.8769999999999998,0.005,0.0,0.131,0.008,0.055999999999999994,0.155,0.045,0.0,0.4
101,801208,41.393583994480856,5798,0.05,0.05,1.675,0.0,0.3,1.7,0.45,0.0,4.225,0.10800000000000001,0.10800000000000001,3.622,0.0,0.649,3.676,0.973,0.0,9.135,0.067,0.067,2.241,0.0,0.401,2.274,0.602,0.0,5.652,0.025,0.025,0.821,0.0,0.147,0.833,0.221,0.0,2.0709999999999997,0.022000000000000002,0.022000000000000002,0.74,0.0,0.133,0.7509999999999999,0.19899999999999998,0.0,1.867,0.021,0.021,0.7,0.0,0.125,0.711,0.188,0.0,1.766,0.017,0.017,0.5589999999999999,0.0,0.1,0.5670000000000001,0.15,0.0,1.41,0.019,0.019,0.6459999999999999,0.0,0.11599999999999999,0.6559999999999999,0.174,0.0,1.63,0.003,0.003,0.11599999999999999,0.0,0.021,0.11699999999999999,0.031,0.0,0.29100000000000004
102,801209,70.35175879396985,1990,4.18,0.41,14.672,0.574,2.213,5.246,1.8030000000000002,0.24600000000000002,29.344,7.5,0.735,26.324,1.0290000000000001,3.971,9.412,3.235,0.441,52.647,4.2860000000000005,0.42,15.042,0.588,2.269,5.377999999999999,1.849,0.252,30.084,1.8090000000000002,0.177,6.348,0.248,0.9570000000000001,2.27,0.78,0.106,12.695,1.6669999999999998,0.163,5.85,0.22899999999999998,0.882,2.092,0.7190000000000001,0.098,11.699000000000002,1.7169999999999999,0.168,6.027,0.23600000000000002,0.909,2.155,0.741,0.10099999999999999,12.054,1.041,0.102,3.653,0.14300000000000002,0.551,1.306,0.449,0.061,7.306,1.6669999999999998,0.163,5.85,0.22899999999999998,0.882,2.092,0.7190000000000001,0.098,11.699000000000002,0.256,0.025,0.899,0.035,0.136,0.322,0.111,0.015,1.7990000000000002
103,801210,57.149260421335725,8924,0.295,0.12,5.917000000000001,0.027000000000000003,0.361,3.735,0.79,0.0,11.245,0.649,0.265,13.038,0.059000000000000004,0.7959999999999999,8.23,1.74,0.0,24.779,0.364,0.149,7.306,0.033,0.446,4.612,0.975,0.0,13.884,0.163,0.067,3.272,0.015,0.2,2.065,0.43700000000000006,0.0,6.218,0.15,0.061,3.009,0.013999999999999999,0.184,1.899,0.402,0.0,5.718,0.168,0.069,3.384,0.015,0.207,2.136,0.452,0.0,6.432,0.122,0.05,2.443,0.011000000000000001,0.149,1.5419999999999998,0.326,0.0,4.643,0.16899999999999998,0.069,3.405,0.015,0.20800000000000002,2.149,0.455,0.0,6.471,0.025,0.01,0.495,0.002,0.03,0.313,0.066,0.0,0.941
104,801211,71.23070834982192,2527,0.12300000000000001,0.062,1.8519999999999999,0.062,1.111,3.0860000000000003,0.988,0.0,7.284,0.24100000000000002,0.12,3.614,0.12,2.169,6.024,1.9280000000000002,0.0,14.217,0.174,0.087,2.609,0.087,1.565,4.348,1.391,0.0,10.261,0.066,0.033,0.99,0.033,0.594,1.65,0.528,0.0,3.8939999999999997,0.051,0.026000000000000002,0.769,0.026000000000000002,0.462,1.2819999999999998,0.41,0.0,3.0260000000000002,0.046,0.023,0.6859999999999999,0.023,0.41200000000000003,1.1440000000000001,0.366,0.0,2.7,0.037000000000000005,0.018000000000000002,0.5479999999999999,0.018000000000000002,0.32899999999999996,0.914,0.293,0.0,2.157,0.040999999999999995,0.02,0.612,0.02,0.36700000000000005,1.02,0.327,0.0,2.408,0.008,0.004,0.11900000000000001,0.004,0.071,0.198,0.063,0.0,0.467
105,801212,46.267735965453426,6484,2.7769999999999997,0.141,8.812999999999999,0.141,1.308,4.306,1.308,0.06,18.852999999999998,6.571000000000001,0.33299999999999996,20.857,0.33299999999999996,3.095,10.19,3.095,0.14300000000000002,44.619,3.4410000000000003,0.175,10.923,0.175,1.621,5.337000000000001,1.621,0.075,23.366999999999997,1.426,0.07200000000000001,4.525,0.07200000000000001,0.6709999999999999,2.211,0.6709999999999999,0.031,9.68,1.272,0.065,4.037,0.065,0.599,1.972,0.599,0.027999999999999997,8.636000000000001,1.275,0.065,4.048,0.065,0.601,1.9780000000000002,0.601,0.027999999999999997,8.66,1.034,0.052000000000000005,3.283,0.052000000000000005,0.48700000000000004,1.604,0.48700000000000004,0.022000000000000002,7.024,1.521,0.077,4.829,0.077,0.7170000000000001,2.359,0.7170000000000001,0.033,10.331,0.213,0.011000000000000001,0.6759999999999999,0.011000000000000001,0.1,0.33,0.1,0.005,1.445
106,801213,19.23076923076923,1040,0.0,0.0,2.5,0.147,1.176,7.647,1.765,0.0,13.235,0.0,0.0,8.095,0.47600000000000003,3.81,24.761999999999997,5.7139999999999995,0.0,42.857,0.0,0.0,3.864,0.22699999999999998,1.818,11.818,2.727,0.0,20.455,0.0,0.0,1.393,0.08199999999999999,0.6559999999999999,4.262,0.9840000000000001,0.0,7.377000000000001,0.0,0.0,1.0490000000000002,0.062,0.494,3.21,0.741,0.0,5.556,0.0,0.0,1.043,0.061,0.491,3.19,0.736,0.0,5.521,0.0,0.0,0.7759999999999999,0.046,0.365,2.374,0.5479999999999999,0.0,4.11,0.0,0.0,0.705,0.040999999999999995,0.332,2.158,0.498,0.0,3.734,0.0,0.0,0.163,0.01,0.077,0.5,0.115,0.0,0.865
107,801214,67.64473337433013,11383,1.8659999999999999,0.031,3.952,0.084,0.377,3.218,0.5770000000000001,0.021,10.126,4.341,0.073,9.195,0.195,0.878,7.4879999999999995,1.341,0.049,23.561,2.49,0.042,5.273,0.11199999999999999,0.503,4.294,0.769,0.027999999999999997,13.51,1.104,0.019,2.3369999999999997,0.05,0.223,1.903,0.341,0.012,5.989,0.894,0.015,1.893,0.04,0.18100000000000002,1.541,0.276,0.01,4.849,1.011,0.017,2.142,0.045,0.205,1.744,0.312,0.011000000000000001,5.489,0.738,0.012,1.5619999999999998,0.033,0.149,1.272,0.228,0.008,4.003,1.166,0.02,2.471,0.052000000000000005,0.23600000000000002,2.012,0.36,0.013000000000000001,6.33,0.156,0.003,0.331,0.006999999999999999,0.032,0.27,0.048,0.002,0.8490000000000001
108,801215,32.89473684210527,3040,0.237,0.0,2.781,0.0,1.124,2.9589999999999996,1.006,0.0,8.107000000000001,0.5,0.0,5.875,0.0,2.375,6.25,2.125,0.0,17.125,0.315,0.0,3.701,0.0,1.496,3.937,1.339,0.0,10.787,0.099,0.0,1.158,0.0,0.46799999999999997,1.232,0.419,0.0,3.3739999999999997,0.07400000000000001,0.0,0.867,0.0,0.35100000000000003,0.9229999999999999,0.314,0.0,2.528,0.08,0.0,0.9420000000000001,0.0,0.381,1.002,0.341,0.0,2.745,0.062,0.0,0.732,0.0,0.29600000000000004,0.779,0.265,0.0,2.134,0.07,0.0,0.8170000000000001,0.0,0.33,0.87,0.29600000000000004,0.0,2.383,0.013000000000000001,0.0,0.155,0.0,0.062,0.16399999999999998,0.055999999999999994,0.0,0.451
