,addrcode,Year,Month,rainfall
944,1019,2014,11,48.98
945,1019,2014,12,33.81
946,1019,2015,1,63.83
947,1019,2015,2,0.51
948,1019,2015,3,22.350000000000005
949,1019,2015,4,16.62
950,1019,2015,5,127.07
951,1019,2015,6,289.89
952,1019,2015,7,212.03000000000003
953,1019,2015,8,204.69
954,1019,2015,9,376.89
955,1019,2015,10,310.64
956,1019,2015,11,70.03
957,1019,2015,12,3.33
958,1019,2016,1,50.379999999999995
959,1019,2016,2,0.0
960,1019,2016,3,104.83000000000001
961,1019,2016,4,76.97999999999999
962,1019,2016,5,378.44000000000005
963,1019,2016,6,158.22
964,1019,2016,7,250.19999999999996
965,1019,2016,8,242.24999999999997
966,1019,2016,9,275.35
967,1019,2016,10,293.77000000000004
968,1019,2016,11,47.75
969,1019,2016,12,33.07
970,1019,2017,1,88.07
971,1019,2017,2,71.00999999999999
972,1019,2017,3,75.85
973,1019,2017,4,217.38
974,1019,2017,5,128.79
975,1019,2017,6,74.00999999999999
976,1019,2017,7,151.63000000000002
977,1019,2017,8,183.87
978,1019,2017,9,203.12000000000003
979,1019,2017,10,154.5
980,1019,2017,11,19.02
981,1019,2017,12,4.6000000000000005
988,1020,2014,3,131.60000000000002
989,1020,2014,4,72.82000000000001
990,1020,2014,5,53.959999999999994
991,1020,2014,6,226.9
992,1020,2014,7,43.7
993,1020,2014,8,168.96999999999997
994,1020,2014,9,284.53999999999996
995,1020,2014,10,290.77
996,1020,2014,11,48.98
997,1020,2014,12,33.81
998,1020,2015,1,63.83
999,1020,2015,2,0.51
1000,1020,2015,3,22.350000000000005
1001,1020,2015,4,16.62
1002,1020,2015,5,127.07
1003,1020,2015,6,289.89
1004,1020,2015,7,212.03000000000003
1005,1020,2015,8,204.69
1006,1020,2015,9,376.89
1007,1020,2015,10,310.64
1008,1020,2015,11,70.03
1009,1020,2015,12,3.33
1010,1020,2016,1,50.379999999999995
1011,1020,2016,2,0.0
1012,1020,2016,3,104.83
1013,1020,2016,4,76.97999999999999
1014,1020,2016,5,378.44000000000005
