,addrcode,rainfall,Week,Year
1030,802201,112.16,28,2015
1031,800301,149.44,28,2015
1032,810601,154.96,28,2015
1033,800120,45.14,28,2015
1034,810603,138.08,28,2015
1035,800205,93.0,28,2015
1036,800410,116.27,28,2015
1037,800406,156.9,28,2015
1038,800505,115.54,28,2015
1039,800504,98.88,28,2015
1040,800202,142.14,28,2015
1041,802101,164.33,28,2015
1042,800803,96.49,28,2015
1043,800503,120.85,28,2015
1044,800801,42.9,28,2015
1045,802104,164.46,28,2015
1046,801408,120.54,28,2015
1047,802102,101.98,28,2015
1048,801407,117.54,28,2015
1049,801405,102.83,28,2015
1050,800804,91.65,28,2015
1051,800409,148.12,28,2015
1052,800704,48.63,28,2015
1053,801702,84.39,28,2015
1054,801703,90.59,28,2015
1055,801603,56.58,28,2015
1056,800910,60.56,28,2015
1057,801905,60.18,28,2015
1058,800908,86.29,28,2015
1059,801501,51.12,28,2015
1060,801502,66.06,28,2015
1061,801406,110.62,28,2015
1062,801402,181.23,28,2015
1063,800705,39.33,28,2015
1064,801609,30.55,28,2015
1065,800708,40.05,28,2015
1066,800711,36.06,28,2015
1067,810405,68.92,28,2015
1068,810803,78.7,28,2015
1069,810403,65.92,28,2015
1070,810305,72.65,28,2015
1071,810303,70.97,28,2015
1072,810404,61.64,28,2015
1073,810115,125.07,28,2015
1074,810406,134.83,28,2015
1075,810702,142.18,28,2015
1076,810703,153.54,28,2015
1077,810117,115.81,28,2015
1078,810704,115.55,28,2015
1079,810402,64.86,28,2015
1080,810401,77.83,28,2015
1081,810118,140.84,28,2015
1082,810807,165.41,28,2015
1083,810204,148.09,28,2015
1084,810201,152.38,28,2015
1085,810111,119.62,28,2015
1086,810506,121.99,28,2015
1087,810501,104.89,28,2015
1088,810202,139.46,28,2015
1090,810505,113.99,28,2015
1091,810504,119.95,28,2015
1092,810105,120.23,28,2015
1093,810407,150.28,28,2015
1094,810103,136.04,28,2015
1095,810206,151.04,28,2015
1096,810808,151.75,28,2015
1097,810503,130.17,28,2015
1098,810205,135.75,28,2015
1099,802303,63.59,28,2015
1100,801608,68.16,28,2015
1101,800606,74.45,28,2015
1102,800903,109.59,28,2015
1103,801305,59.09,28,2015
1104,800706,42.17,28,2015
1105,801904,62.03,46,2015
1106,800905,54.55,46,2015
1107,801701,41.58,46,2015
1108,800611,88.01,46,2015
1109,801204,89.04,46,2015
1110,801101,39.68,46,2015
1112,800305,68.68,46,2015
1113,801105,47.19,46,2015
1114,801212,65.58,46,2015
1115,800302,63.09,46,2015
1116,801205,83.87,46,2015
1117,800911,57.77,46,2015
1118,801107,39.69,46,2015
1119,802302,82.69,46,2015
1120,800912,49.85,46,2015
1121,801218,75.3,46,2015
1122,802304,73.96,46,2015
1123,800407,48.68,46,2015
1124,802203,60.74,46,2015
1125,800118,67.83,46,2015
1126,800112,71.42,46,2015
1127,800106,86.24,46,2015
1128,801801,39.49,46,2015
1129,801106,33.32,46,2015
1130,802202,53.66,46,2015
1131,802004,77.07,46,2015
1132,802201,61.45,46,2015
1133,800301,64.67,46,2015
1134,810601,36.99,46,2015
1135,800120,78.61,46,2015
1136,810603,32.24,46,2015
1137,800205,102.59,46,2015
1138,800410,52.33,46,2015
1139,800406,44.92,46,2015
1140,800505,71.98,46,2015
1141,800504,72.38,46,2015
1142,800202,68.84,46,2015
1143,802101,46.45,46,2015
1144,800803,55.53,46,2015
1145,800503,66.25,46,2015
1146,800801,63.46,46,2015
1147,802104,68.18,46,2015
1148,801408,44.46,46,2015
1149,802102,54.05,46,2015
1150,801407,56.56,46,2015
1151,801405,47.78,46,2015
1152,800804,56.08,46,2015
1153,800409,54.75,46,2015
1154,800704,81.84,46,2015
1155,801702,45.5,46,2015
1156,801703,63.72,46,2015
1157,801603,76.49,46,2015
1158,800910,47.28,46,2015
1159,801905,58.4,46,2015
1160,800908,53.93,46,2015
1161,801501,20.17,46,2015
1162,801502,23.82,46,2015
1163,801406,39.51,46,2015
1164,801402,39.85,46,2015
1165,800705,40.34,46,2015
1166,801609,60.29,46,2015
1167,800708,47.63,46,2015
1168,800711,57.36,46,2015
1169,810405,21.6,46,2015
1170,810803,37.91,46,2015
1171,810403,23.82,46,2015
1172,810305,23.31,46,2015
1173,810303,23.25,46,2015
1174,810404,23.2,46,2015
1175,810115,34.93,46,2015
1176,810406,33.47,46,2015
1177,810702,36.85,46,2015
1178,810703,40.2,46,2015
1179,810117,38.02,46,2015
1180,810704,36.28,46,2015
1181,810402,33.65,46,2015
1182,810401,26.39,46,2015
1183,810118,37.26,46,2015
1184,810807,36.27,46,2015
1185,810204,36.29,46,2015
1186,810201,41.12,46,2015
1187,810111,36.48,46,2015
1188,810506,35.88,46,2015
1189,810501,37.73,46,2015
1190,810202,33.72,46,2015
1192,810505,41.59,46,2015
1193,810504,36.82,46,2015
1194,810105,40.91,46,2015
1195,810407,39.39,46,2015
1196,810103,39.1,46,2015
1197,810206,36.25,46,2015
1198,810808,57.56,46,2015
1199,810503,37.17,46,2015
1200,810205,38.98,46,2015
1201,802303,82.7,46,2015
1202,801608,74.92,46,2015
1203,800606,82.57,46,2015
1204,800903,59.83,46,2015
1205,801305,69.89,46,2015
1206,800706,62.8,46,2015
1207,801904,8.58,3,2015
1208,800905,14.41,3,2015
1209,801701,9.27,3,2015
1210,800611,7.93,3,2015
1211,801204,10.88,3,2015
1212,801101,11.07,3,2015
1214,800305,6.36,3,2015
1215,801105,8.57,3,2015
1216,801212,6.85,3,2015
1217,800302,6.4,3,2015
1218,801205,9.9,3,2015
1219,800911,10.62,3,2015
1220,801107,9.99,3,2015
1221,802302,30.56,3,2015
1222,800912,7.48,3,2015
1223,801218,6.44,3,2015
1224,802304,10.06,3,2015
1225,800407,20.01,3,2015
1226,802203,6.29,3,2015
1227,800118,7.99,3,2015
1228,800112,10.66,3,2015
1229,800106,7.08,3,2015
1230,801801,25.95,3,2015
1231,801106,10.69,3,2015
1232,802202,12.27,3,2015
1233,802004,8.92,3,2015
1234,802201,84.44,3,2015
1235,800301,9.98,3,2015
1236,810601,4.79,3,2015
1237,800120,6.57,3,2015
1238,810603,6.19,3,2015
1239,800205,35.67,3,2015
1240,800410,5.82,3,2015
1241,800406,3.4,3,2015
1242,800505,4.75,3,2015
1243,800504,21.68,3,2015
1244,800202,16.08,3,2015
1245,802101,4.58,3,2015
1246,800803,4.4,3,2015
1247,800503,14.29,3,2015
1248,800801,4.07,3,2015
1249,802104,16.18,3,2015
1250,801408,8.69,3,2015
1251,802102,8.82,3,2015
1252,801407,4.18,3,2015
1253,801405,4.13,3,2015
1254,800804,4.36,3,2015
1255,800409,3.45,3,2015
1256,800704,47.75,3,2015
1257,801702,8.4,3,2015
1258,801703,17.18,3,2015
1259,801603,10.12,3,2015
1260,800910,15.37,3,2015
1261,801905,17.09,3,2015
1262,800908,17.28,3,2015
1263,801501,2.47,3,2015
1264,801502,2.51,3,2015
1265,801406,15.01,3,2015
1266,801402,8.13,3,2015
1267,800705,10.28,3,2015
1268,801609,6.66,3,2015
1269,800708,9.4,3,2015
1270,800711,15.09,3,2015
1271,810405,6.74,3,2015
1272,810803,7.95,3,2015
1273,810403,6.08,3,2015
1274,810305,8.86,3,2015
1275,810303,24.8,3,2015
1276,810404,6.46,3,2015
1277,810115,8.25,3,2015
1278,810406,11.65,3,2015
1279,810702,9.55,3,2015
1280,810703,12.69,3,2015
1281,810117,12.43,3,2015
1282,810704,17.08,3,2015
1283,810402,7.21,3,2015
1284,810401,9.09,3,2015
1285,810118,7.28,3,2015
1286,810807,37.91,3,2015
1287,810204,11.4,3,2015
1288,810201,14.19,3,2015
1289,810111,9.28,3,2015
1290,810506,9.15,3,2015
1291,810501,11.51,3,2015
1292,810202,6.75,3,2015
1294,810505,11.34,3,2015
1295,810504,8.83,3,2015
1296,810105,12.59,3,2015
1297,810407,10.5,3,2015
1298,810103,7.46,3,2015
1299,810206,13.7,3,2015
1300,810808,9.77,3,2015
1301,810503,7.51,3,2015
1302,810205,8.4,3,2015
1303,802303,7.89,3,2015
1304,801608,5.57,3,2015
1305,800606,8.06,3,2015
1306,800903,10.12,3,2015
1307,801305,10.05,3,2015
1308,800706,13.33,3,2015
1309,801403,25.28,32,2017
1310,801404,18.86,32,2017
1311,800802,8.43,32,2017
1313,801409,22.3,32,2017
1314,801401,22.3,32,2017
1315,801304,30.92,32,2017
1316,800603,23.85,32,2017
1317,800909,23.99,32,2017
1318,801903,25.29,32,2017
1319,802003,31.84,32,2017
1320,801215,13.89,32,2017
1321,801206,52.6,32,2017
1322,801207,21.22,32,2017
1323,801217,13.89,32,2017
1324,802001,31.84,32,2017
1325,801003,50.44,32,2017
1326,801208,21.34,32,2017
1327,801213,21.22,32,2017
1328,802301,58.61,32,2017
1329,801301,30.92,32,2017
1330,800906,37.55,32,2017
1331,801216,13.89,32,2017
1332,801001,43.46,32,2017
1333,801303,31.12,32,2017
1334,801203,21.22,32,2017
1335,801104,52.52,32,2017
1336,801211,21.22,32,2017
1337,800102,20.74,32,2017
1338,801214,21.34,32,2017
1339,800103,20.74,32,2017
1340,800401,47.32,32,2017
1341,800304,37.75,32,2017
1342,800108,20.74,32,2017
1343,800405,58.55,32,2017
1344,800115,20.74,32,2017
1345,800303,30.21,32,2017
1346,801103,61.11,32,2017
1347,800114,31.84,32,2017
1348,802002,31.84,32,2017
1349,800122,45.39,32,2017
1350,801210,21.34,32,2017
1351,801002,58.13,32,2017
1352,801102,53.1,32,2017
1353,800101,20.74,32,2017
1354,800119,45.39,32,2017
1355,800416,47.32,32,2017
1356,800113,31.84,32,2017
1357,801202,21.34,32,2017
1358,810602,42.83,32,2017
1359,800807,32.36,32,2017
1360,800204,17.88,32,2017
1361,800501,33.01,32,2017
1362,800415,76.32,32,2017
1363,800810,32.36,32,2017
1365,800201,32.36,32,2017
1366,800403,36.83,32,2017
1367,801209,14.49,32,2017
1368,800116,30.21,32,2017
1369,801803,53.43,32,2017
1370,800107,42.22,32,2017
1371,800121,57.96,32,2017
1372,801802,58.55,32,2017
1373,800203,32.36,32,2017
1374,800404,48.39,32,2017
1375,800806,17.88,32,2017
1376,802103,9.07,32,2017
1377,800502,39.67,32,2017
1378,800811,17.88,32,2017
1379,800813,13.62,32,2017
1380,800809,9.07,32,2017
1381,800709,21.4,32,2017
1382,801901,39.5,32,2017
1383,801604,30.43,32,2017
1384,800703,52.98,32,2017
1385,801605,20.98,32,2017
1386,801602,17.54,32,2017
1387,801704,83.2,32,2017
1388,801902,39.5,32,2017
1389,800701,49.0,32,2017
1390,801610,20.98,32,2017
1391,800710,38.21,32,2017
1392,800702,49.0,32,2017
1393,800707,83.27,32,2017
1394,810304,84.19,32,2017
1397,810106,35.85,32,2017
1398,810801,51.11,32,2017
1400,810805,52.92,32,2017
1401,810701,41.47,32,2017
1402,810806,101.47,32,2017
1403,810116,80.63,32,2017
1404,810804,51.11,32,2017
1405,810203,41.52,32,2017
1406,810508,44.2,32,2017
1407,810509,38.42,32,2017
1408,810507,60.35,32,2017
1409,810604,67.39,32,2017
1410,800610,17.16,32,2017
1411,800904,39.27,32,2017
1412,800901,39.27,32,2017
1413,800607,23.85,32,2017
1414,800604,23.85,32,2017
1415,801611,17.16,32,2017
1416,800913,44.86,32,2017
1417,800601,23.85,32,2017
1418,801306,25.29,32,2017
1419,800902,39.27,32,2017
1420,800605,23.85,32,2017
1421,800612,26.52,32,2017
1422,801607,17.16,32,2017
1423,801906,21.4,32,2017
1424,800613,40.94,32,2017
1425,801606,22.82,32,2017
1426,800907,32.93,32,2017
1427,801601,22.82,32,2017
1428,801904,19.98,13,2017
1429,800905,43.47,13,2017
1430,801701,48.02,13,2017
1431,800611,13.05,13,2017
1432,801204,15.31,13,2017
1433,801101,44.27,13,2017
1435,800305,24.17,13,2017
1436,801105,41.95,13,2017
1437,801212,20.78,13,2017
1438,800302,27.88,13,2017
1439,801205,19.52,13,2017
1440,800911,37.0,13,2017
1441,801107,44.71,13,2017
1442,802302,14.43,13,2017
1443,800912,39.03,13,2017
1444,801218,15.51,13,2017
1445,802304,15.43,13,2017
1446,800407,45.51,13,2017
1447,802203,38.69,13,2017
1448,800118,21.3,13,2017
1449,800112,24.46,13,2017
1450,800106,24.69,13,2017
1451,801801,46.83,13,2017
1452,801106,51.13,13,2017
1453,802202,36.21,13,2017
1454,802004,14.7,13,2017
1455,802201,31.49,13,2017
1456,800301,32.39,13,2017
1457,810601,71.94,13,2017
1458,800120,21.37,13,2017
1459,810603,71.37,13,2017
1460,800205,23.11,13,2017
1461,800410,67.35,13,2017
1462,800406,46.73,13,2017
1463,800505,70.95,13,2017
1464,800504,37.89,13,2017
1465,800202,29.07,13,2017
1466,802101,31.88,13,2017
1467,800803,23.17,13,2017
1468,800503,47.8,13,2017
1469,800801,20.5,13,2017
1470,802104,33.69,13,2017
1471,801408,32.25,13,2017
1472,802102,53.99,13,2017
1473,801407,32.2,13,2017
1474,801405,22.48,13,2017
1475,800804,28.88,13,2017
1476,800409,51.32,13,2017
1477,800704,17.85,13,2017
1478,801702,52.0,13,2017
1479,801703,50.3,13,2017
1480,801603,19.22,13,2017
1481,800910,35.54,13,2017
1482,801905,33.53,13,2017
1483,800908,38.72,13,2017
1484,801501,28.73,13,2017
1485,801502,34.06,13,2017
1486,801406,31.96,13,2017
1487,801402,23.47,13,2017
1488,800705,21.73,13,2017
1489,801609,17.44,13,2017
1490,800708,19.24,13,2017
1491,800711,17.98,13,2017
1492,810405,44.89,13,2017
1493,810803,49.78,13,2017
1494,810403,56.41,13,2017
1495,810305,33.62,13,2017
1496,810303,40.41,13,2017
1497,810404,33.9,13,2017
1498,810115,70.64,13,2017
1499,810406,56.74,13,2017
1500,810702,54.87,13,2017
1501,810703,54.12,13,2017
1502,810117,67.26,13,2017
1503,810704,58.64,13,2017
1504,810402,51.14,13,2017
1505,810401,52.67,13,2017
1506,810118,58.98,13,2017
1507,810807,55.45,13,2017
1508,810204,53.68,13,2017
1509,810201,57.14,13,2017
1510,810111,72.95,13,2017
1511,810506,75.24,13,2017
1512,810501,71.34,13,2017
1513,810202,59.81,13,2017
1515,810505,70.5,13,2017
1516,810504,73.66,13,2017
1517,810105,65.85,13,2017
1518,810407,55.46,13,2017
1519,810103,66.33,13,2017
1520,810206,53.06,13,2017
1521,810808,57.97,13,2017
1522,810503,73.05,13,2017
1523,810205,71.87,13,2017
1524,802303,14.52,13,2017
1525,801608,16.73,13,2017
1526,800606,17.2,13,2017
1527,800903,31.88,13,2017
1528,801305,18.62,13,2017
1529,800706,28.06,13,2017
1530,801904,116.38,51,2017
1531,800905,105.69,51,2017
1532,801701,67.95,51,2017
1533,800611,143.7,51,2017
1534,801204,147.1,51,2017
1535,801101,57.52,51,2017
1537,800305,127.56,51,2017
1538,801105,79.86,51,2017
1539,801212,140.27,51,2017
1540,800302,123.45,51,2017
1541,801205,137.57,51,2017
1542,800911,117.87,51,2017
1543,801107,64.5,51,2017
1544,802302,146.35,51,2017
1545,800912,103.81,51,2017
1546,801218,136.71,51,2017
1547,802304,127.44,51,2017
1548,800407,83.11,51,2017
1549,802203,131.4,51,2017
1550,800118,142.11,51,2017
1551,800112,137.95,51,2017
1552,800106,201.59,51,2017
1553,801801,59.09,51,2017
1554,801106,56.38,51,2017
1555,802202,108.02,51,2017
1556,802004,127.67,51,2017
1557,802201,121.34,51,2017
1558,800301,130.57,51,2017
1559,810601,38.37,51,2017
1560,800120,127.46,51,2017
1561,810603,39.76,51,2017
1562,800205,129.98,51,2017
1563,800410,119.64,51,2017
1564,800406,82.2,51,2017
1565,800505,111.59,51,2017
1566,800504,126.52,51,2017
1567,800202,132.9,51,2017
1568,802101,131.44,51,2017
1569,800803,131.26,51,2017
1570,800503,121.27,51,2017
1571,800801,130.94,51,2017
1572,802104,131.07,51,2017
1573,801408,123.83,51,2017
1574,802102,128.06,51,2017
1575,801407,131.89,51,2017
1576,801405,130.6,51,2017
1577,800804,129.4,51,2017
1578,800409,85.55,51,2017
1579,800704,151.75,51,2017
1580,801702,58.72,51,2017
1581,801703,84.77,51,2017
1582,801603,132.73,51,2017
1583,800910,93.9,51,2017
1584,801905,100.5,51,2017
1585,800908,97.93,51,2017
1586,801501,82.57,51,2017
1587,801502,79.08,51,2017
1588,801406,99.01,51,2017
1589,801402,117.35,51,2017
1590,800705,85.73,51,2017
1591,801609,120.07,51,2017
1592,800708,89.49,51,2017
1593,800711,122.91,51,2017
1594,810405,29.91,51,2017
1595,810803,35.29,51,2017
1596,810403,27.45,51,2017
1597,810305,24.96,51,2017
1598,810303,29.86,51,2017
1599,810404,26.76,51,2017
1600,810115,25.38,51,2017
1601,810406,43.02,51,2017
1602,810702,53.44,51,2017
1603,810703,51.49,51,2017
1604,810117,24.86,51,2017
1605,810704,45.46,51,2017
1606,810402,36.08,51,2017
1607,810401,36.58,51,2017
1608,810118,29.82,51,2017
1609,810807,43.73,51,2017
1610,810204,51.46,51,2017
1611,810201,49.99,51,2017
1612,810111,27.1,51,2017
1613,810506,30.77,51,2017
1614,810501,29.58,51,2017
1615,810202,52.06,51,2017
1617,810505,26.51,51,2017
1618,810504,28.32,51,2017
1619,810105,25.51,51,2017
1620,810407,44.71,51,2017
1621,810103,32.45,51,2017
1622,810206,54.3,51,2017
1623,810808,43.92,51,2017
1624,810503,36.42,51,2017
1625,810205,34.49,51,2017
1626,802303,147.85,51,2017
1627,801608,131.6,51,2017
1628,800606,133.04,51,2017
1629,800903,115.05,51,2017
1630,801305,124.52,51,2017
1631,800706,117.42,51,2017
1632,801403,20.46,25,2015
1633,801404,20.13,25,2015
1634,800802,18.85,25,2015
1636,801409,21.87,25,2015
1637,801401,21.87,25,2015
1638,801304,19.29,25,2015
1639,800603,14.22,25,2015
1640,800909,22.25,25,2015
1641,801903,19.1,25,2015
1642,802003,19.29,25,2015
1643,801215,15.02,25,2015
1644,801206,15.89,25,2015
1645,801207,14.34,25,2015
1646,801217,15.02,25,2015
1647,802001,19.29,25,2015
1648,801003,25.87,25,2015
1649,801208,15.67,25,2015
1650,801213,14.34,25,2015
1651,802301,16.15,25,2015
1652,801301,19.29,25,2015
1653,800906,19.95,25,2015
1654,801216,15.02,25,2015
1655,801001,21.64,25,2015
1656,801303,18.47,25,2015
1657,801203,14.34,25,2015
1658,801104,35.72,25,2015
1659,801211,14.34,25,2015
1660,800102,19.42,25,2015
1661,801214,15.67,25,2015
1662,800103,19.42,25,2015
1663,800401,26.05,25,2015
1664,800304,21.88,25,2015
1665,800108,19.42,25,2015
1666,800405,33.0,25,2015
1667,800115,19.42,25,2015
1668,800303,21.27,25,2015
1669,801103,33.35,25,2015
1670,800114,19.29,25,2015
1671,802002,19.29,25,2015
1672,800122,16.94,25,2015
1673,801210,15.67,25,2015
1674,801002,31.29,25,2015
1675,801102,37.13,25,2015
1676,800101,19.42,25,2015
1677,800119,16.94,25,2015
1678,800416,26.05,25,2015
1679,800113,19.29,25,2015
1680,801202,15.67,25,2015
1681,810602,65.88,25,2015
1682,800807,22.89,25,2015
1683,800204,21.43,25,2015
1684,800501,22.27,25,2015
1685,800415,25.14,25,2015
1686,800810,22.89,25,2015
1688,800201,22.89,25,2015
1689,800403,23.16,25,2015
1690,801209,14.41,25,2015
1691,800116,21.27,25,2015
1692,801803,35.82,25,2015
1693,800107,17.9,25,2015
1694,800121,17.88,25,2015
1695,801802,33.0,25,2015
1696,800203,22.89,25,2015
1697,800404,26.31,25,2015
1698,800806,19.98,25,2015
1699,802103,20.07,25,2015
1700,800502,24.4,25,2015
1701,800811,19.98,25,2015
1702,800813,19.46,25,2015
1703,800809,20.07,25,2015
1704,800709,21.43,25,2015
1705,801901,19.85,25,2015
1706,801604,15.24,25,2015
1707,800703,21.82,25,2015
1708,801605,15.2,25,2015
1709,801602,15.46,25,2015
1710,801704,31.21,25,2015
1711,801902,19.85,25,2015
1712,800701,18.38,25,2015
1713,801610,15.2,25,2015
1714,800710,24.26,25,2015
1715,800702,18.38,25,2015
1716,800707,19.27,25,2015
1717,810304,44.54,25,2015
1720,810106,55.06,25,2015
1721,810801,54.83,25,2015
1723,810805,43.52,25,2015
1724,810701,35.8,25,2015
1725,810806,48.53,25,2015
1726,810116,55.88,25,2015
1727,810804,54.83,25,2015
1728,810203,34.97,25,2015
1729,810508,54.22,25,2015
1730,810509,56.35,25,2015
1731,810507,57.22,25,2015
1732,810604,60.79,25,2015
1733,800610,14.06,25,2015
1734,800904,21.17,25,2015
1735,800901,21.17,25,2015
1736,800607,14.22,25,2015
1737,800604,14.22,25,2015
1738,801611,14.06,25,2015
1739,800913,25.93,25,2015
1740,800601,14.22,25,2015
1741,801306,19.1,25,2015
1742,800902,21.17,25,2015
1743,800605,14.22,25,2015
1744,800612,15.39,25,2015
1745,801607,14.06,25,2015
1746,801906,21.43,25,2015
1747,800613,16.95,25,2015
1748,801606,15.76,25,2015
1749,800907,26.18,25,2015
1750,801601,15.76,25,2015
1751,801403,0.0,13,2014
1752,801404,0.0,13,2014
1753,800802,0.0,13,2014
1755,801409,0.41,13,2014
1756,801401,0.41,13,2014
1757,801304,0.0,13,2014
1758,800603,0.0,13,2014
1759,800909,0.0,13,2014
1760,801903,0.0,13,2014
1761,802003,0.01,13,2014
1762,801215,0.04,13,2014
1763,801206,0.02,13,2014
1764,801207,0.04,13,2014
1765,801217,0.04,13,2014
1766,802001,0.01,13,2014
1767,801003,0.0,13,2014
1768,801208,0.02,13,2014
1769,801213,0.04,13,2014
1770,802301,0.02,13,2014
1771,801301,0.0,13,2014
1772,800906,0.0,13,2014
1773,801216,0.04,13,2014
1774,801001,0.0,13,2014
1775,801303,0.01,13,2014
1776,801203,0.04,13,2014
1777,801104,0.0,13,2014
1778,801211,0.04,13,2014
1779,800102,0.08,13,2014
1780,801214,0.02,13,2014
1781,800103,0.08,13,2014
1782,800401,0.01,13,2014
1783,800304,0.02,13,2014
1784,800108,0.08,13,2014
1785,800405,0.0,13,2014
1786,800115,0.08,13,2014
1787,800303,0.09,13,2014
1788,801103,0.0,13,2014
1789,800114,0.01,13,2014
1790,802002,0.01,13,2014
1791,800122,0.06,13,2014
1792,801210,0.02,13,2014
1793,801002,0.0,13,2014
1794,801102,0.0,13,2014
1795,800101,0.08,13,2014
1796,800119,0.06,13,2014
1797,800416,0.01,13,2014
1798,800113,0.01,13,2014
1799,801202,0.02,13,2014
1800,810602,0.08,13,2014
1801,800807,0.01,13,2014
1802,800204,0.01,13,2014
1803,800501,0.01,13,2014
1804,800415,0.01,13,2014
1805,800810,0.01,13,2014
1807,800201,0.01,13,2014
1808,800403,0.02,13,2014
1809,801209,0.02,13,2014
1810,800116,0.09,13,2014
1811,801803,0.0,13,2014
1812,800107,0.02,13,2014
1813,800121,0.0,13,2014
1814,801802,0.0,13,2014
1815,800203,0.01,13,2014
1816,800404,0.01,13,2014
1817,800806,0.0,13,2014
1818,802103,0.0,13,2014
1819,800502,0.0,13,2014
1820,800811,0.0,13,2014
1821,800813,0.0,13,2014
1822,800809,0.0,13,2014
1823,800709,0.0,13,2014
1824,801901,0.0,13,2014
1825,801604,0.02,13,2014
1826,800703,0.0,13,2014
1827,801605,0.04,13,2014
1828,801602,0.04,13,2014
1829,801704,0.0,13,2014
1830,801902,0.0,13,2014
1831,800701,0.09,13,2014
1832,801610,0.04,13,2014
1833,800710,0.0,13,2014
1834,800702,0.09,13,2014
1835,800707,0.0,13,2014
1836,810304,0.0,13,2014
1839,810106,0.12,13,2014
1840,810801,0.02,13,2014
1842,810805,0.0,13,2014
1843,810701,0.0,13,2014
1844,810806,0.02,13,2014
1845,810116,0.09,13,2014
1846,810804,0.02,13,2014
1847,810203,0.0,13,2014
1848,810508,0.08,13,2014
1849,810509,0.04,13,2014
1850,810507,1.04,13,2014
1851,810604,0.08,13,2014
1852,800610,0.0,13,2014
