,addrcode,Year,Month,temperature
4510,102210,2017,11,33.601875
4511,102210,2017,12,32.00482142857143
4512,102302,2014,1,31.580982142857145
4513,102302,2014,2,33.74433035714286
4514,102302,2014,3,35.71960714285715
4515,102302,2014,4,38.59223214285714
4516,102302,2014,5,38.90978571428572
4517,102302,2014,6,37.70660714285714
4518,102302,2014,7,36.00196428571428
4519,102302,2014,8,35.81857142857143
4520,102302,2014,9,36.678258928571424
4521,102302,2014,10,35.5521875
4522,102302,2014,11,34.74392857142857
4523,102302,2014,12,30.878214285714286
4524,102302,2015,1,32.13556547619048
4525,102302,2015,2,34.396249999999995
4526,102302,2015,3,35.489821428571425
4527,102302,2015,4,36.19125000000001
4528,102302,2015,5,36.942214285714286
4529,102302,2015,6,38.03566964285714
4530,102302,2015,7,37.408348214285716
4531,102302,2015,8,36.83814285714285
4532,102302,2015,9,37.89892857142857
4533,102302,2015,10,36.20171428571429
4534,102302,2015,11,33.39375
4535,102302,2015,12,33.535
4536,102302,2016,1,31.95
4537,102302,2016,2,34.5825
4538,102302,2016,3,36.790625
4539,102302,2016,4,37.731928571428575
4540,102302,2016,5,35.13
4541,102302,2016,6,35.89625
4542,102302,2016,7,36.08142857142857
4543,102302,2016,8,35.683035714285715
4544,102302,2016,9,35.13
4545,102302,2016,10,35.96239285714286
4546,102302,2016,11,34.01785714285714
4547,102302,2016,12,32.77611607142857
4548,102302,2017,1,32.848499999999994
4549,102302,2017,2,34.972767857142856
4550,102302,2017,3,38.144910714285714
4551,102302,2017,4,35.92485714285714
4552,102302,2017,5,34.71772321428571
4553,102302,2017,6,32.56879464285714
4554,102302,2017,7,35.07528571428571
4555,102302,2017,8,35.72758928571428
4556,102302,2017,9,36.31735714285715
4557,102302,2017,10,35.84
4558,102302,2017,11,33.53125
4559,102302,2017,12,32.42607142857143
4560,102303,2014,1,31.430714285714288
4561,102303,2014,2,33.480089285714286
4562,102303,2014,3,35.88464285714286
4563,102303,2014,4,38.39419642857143
4564,102303,2014,5,39.2495
4565,102303,2014,6,36.92937500000001
4566,102303,2014,7,35.96419642857143
4567,102303,2014,8,35.82728571428571
4568,102303,2014,9,36.902544642857144
4569,102303,2014,10,35.48754464285714
4570,102303,2014,11,34.399249999999995
4571,102303,2014,12,31.063705357142858
4572,102303,2015,1,32.845178571428576
4573,102303,2015,2,34.57535714285715
4574,102303,2015,3,35.59375
4575,102303,2015,4,36.54946428571428
4576,102303,2015,5,37.609500000000004
4577,102303,2015,6,38.45191964285714
4578,102303,2015,7,37.503035714285716
4579,102303,2015,8,36.95496428571429
4580,102303,2015,9,37.24995535714285
4581,102303,2015,10,36.34189285714287
4582,102303,2015,11,34.52589285714285
4583,102303,2015,12,32.77267857142858
4584,102303,2016,1,32.00514285714286
4585,102303,2016,2,35.667857142857144
4586,102303,2016,3,37.11607142857142
4587,102303,2016,4,37.870428571428576
4588,102303,2016,5,34.94
4589,102303,2016,6,35.613571428571426
4590,102303,2016,7,35.47214285714286
4591,102303,2016,8,35.526964285714286
4592,102303,2016,9,34.94
4593,102303,2016,10,35.07746428571428
4594,102303,2016,11,33.0221875
4595,102303,2016,12,32.39080357142858
4596,102303,2017,1,32.666000000000004
4597,102303,2017,2,35.47517857142857
4598,102303,2017,3,38.447500000000005
4599,102303,2017,4,38.61378571428572
4600,102303,2017,5,36.08669642857143
4601,102303,2017,6,35.56
4602,102303,2017,7,35.99885714285715
4603,102303,2017,8,36.13754464285715
4604,102303,2017,9,37.566250000000004
4605,102303,2017,10,34.99035714285714
4606,102303,2017,11,33.8825
4607,102303,2017,12,30.81232142857143
4608,102401,2014,1,30.356205357142862
4609,102401,2014,2,30.92888392857143
4610,102401,2014,3,33.34835714285715
4611,102401,2014,4,36.52928571428572
4612,102401,2014,5,37.13814285714286
4613,102401,2014,6,35.5925
4614,102401,2014,7,34.74178571428571
4615,102401,2014,8,34.489285714285714
4616,102401,2014,9,36.65017857142857
4617,102401,2014,10,36.72571428571429
4618,102401,2014,11,34.19360714285715
4619,102401,2014,12,31.37138392857143
4620,102401,2015,1,31.2335119047619
4621,102401,2015,2,32.621696428571425
4622,102401,2015,3,33.75901785714286
4623,102401,2015,4,35.94651785714285
4624,102401,2015,5,36.711
4625,102401,2015,6,36.035267857142856
4626,102401,2015,7,35.86785714285714
4627,102401,2015,8,35.60057142857143
4628,102401,2015,9,37.11504464285715
4629,102401,2015,10,35.14167857142857
4630,102401,2015,11,33.56267857142857
4631,102401,2015,12,31.39732142857143
4632,102401,2016,1,30.405785714285713
4633,102401,2016,2,32.35642857142857
4634,102401,2016,3,35.258125
4635,102401,2016,4,35.10992857142857
4636,102401,2016,5,33.68
4637,102401,2016,6,34.38607142857143
4638,102401,2016,7,34.728571428571435
4639,102401,2016,8,35.72625
4640,102401,2016,9,34.057366071428575
4641,102401,2016,10,34.713142857142856
4642,102401,2016,11,32.17035714285714
4643,102401,2016,12,31.888258928571425
4644,102401,2017,1,31.6655
4645,102401,2017,2,32.795625
4646,102401,2017,3,35.035178571428574
4647,102401,2017,4,36.263214285714284
4648,102401,2017,5,33.707098214285715
4649,102401,2017,6,34.6553125
4650,102401,2017,7,34.634821428571435
4651,102401,2017,8,34.96580357142857
4652,102401,2017,9,34.135535714285716
4653,102401,2017,10,32.91232142857143
4654,102401,2017,11,31.106428571428573
4655,102401,2017,12,30.60017857142857
4656,102402,2014,1,31.88758928571429
4657,102402,2014,2,32.10058035714286
4658,102402,2014,3,35.31339285714286
4659,102402,2014,4,38.03375
4660,102402,2014,5,39.00342857142858
4661,102402,2014,6,38.417946428571426
4662,102402,2014,7,36.48205357142857
4663,102402,2014,8,36.137428571428565
4664,102402,2014,9,37.425892857142856
4665,102402,2014,10,37.971428571428575
4666,102402,2014,11,35.36667857142858
4667,102402,2014,12,31.955312499999998
4668,102402,2015,1,32.45291666666666
4669,102402,2015,2,33.933660714285715
4670,102402,2015,3,35.38491071428571
4671,102402,2015,4,36.04821428571429
4672,102402,2015,5,37.47157142857143
4673,102402,2015,6,38.143303571428575
4674,102402,2015,7,37.614375
4675,102402,2015,8,37.02721428571429
4676,102402,2015,9,37.97098214285714
4677,102402,2015,10,35.28271428571429
4678,102402,2015,11,33.80607142857143
4679,102402,2015,12,32.048928571428576
4680,102402,2016,1,31.49346428571429
4681,102402,2016,2,33.41267857142857
4682,102402,2016,3,36.62553571428571
4683,102402,2016,4,36.96771428571428
4684,102402,2016,5,35.06
4685,102402,2016,6,36.03267857142857
4686,102402,2016,7,37.772285714285715
4687,102402,2016,8,35.674107142857146
4688,102402,2016,9,35.47870535714286
4689,102402,2016,10,35.870535714285715
4690,102402,2016,11,33.76522321428571
4691,102402,2016,12,32.60732142857143
4692,102402,2017,1,32.56364285714285
4693,102402,2017,2,34.23955357142857
4694,102402,2017,3,37.30339285714285
4695,102402,2017,4,37.099071428571435
4696,102402,2017,5,35.861785714285716
4697,102402,2017,6,36.53098214285714
4698,102402,2017,7,35.677107142857146
4699,102402,2017,8,37.31160714285714
4700,102402,2017,9,36.44432142857143
4701,102402,2017,10,33.980625
4702,102402,2017,11,31.921875000000004
4703,102402,2017,12,31.638214285714287
4704,102501,2014,1,32.51571428571429
4705,102501,2014,2,33.61267857142857
4706,102501,2014,3,36.32842857142857
4707,102501,2014,4,37.76589285714286
4708,102501,2014,5,37.559285714285714
4709,102501,2014,6,38.57955357142857
4710,102501,2014,7,36.826696428571424
4711,102501,2014,8,35.23571428571429
4712,102501,2014,9,36.785625
4713,102501,2014,10,36.574196428571426
4714,102501,2014,11,35.11725
4715,102501,2014,12,32.901651785714286
4716,102501,2015,1,33.245892857142856
4717,102501,2015,2,35.105982142857144
4718,102501,2015,3,35.950446428571425
4719,102501,2015,4,38.80607142857143
4720,102501,2015,5,38.82910714285715
4721,102501,2015,6,38.11857142857143
4722,102501,2015,7,36.67290178571429
4723,102501,2015,8,37.596964285714286
4724,102501,2015,9,38.659062500000005
4725,102501,2015,10,35.715357142857144
4726,102501,2015,11,34.46964285714286
4727,102501,2015,12,33.463928571428575
4728,102501,2016,1,32.183571428571426
4729,102501,2016,2,35.692232142857144
4730,102501,2016,3,38.095803571428576
4731,102501,2016,4,37.90178571428571
4732,102501,2016,5,36.07
4733,102501,2016,6,36.628392857142856
4734,102501,2016,7,38.383714285714284
4735,102501,2016,8,36.636607142857144
4736,102501,2016,9,37.72803571428572
4737,102501,2016,10,36.07557142857143
4738,102501,2016,11,34.471741071428575
4739,102501,2016,12,33.29995535714286
4740,102501,2017,1,34.262071428571424
4741,102501,2017,2,35.74955357142857
4742,102501,2017,3,38.4075
4743,102501,2017,4,39.2425
4744,102501,2017,5,35.923125
4745,102501,2017,6,35.98357142857143
4746,102501,2017,7,36.49771428571428
4747,102501,2017,8,35.20375
4748,102501,2017,9,37.442142857142855
4749,102501,2017,10,34.53901785714286
4750,102501,2017,11,32.99651785714286
4751,102501,2017,12,32.14982142857143
4752,102502,2014,1,32.49441964285714
4753,102502,2014,2,34.10272321428572
4754,102502,2014,3,36.61271428571429
4755,102502,2014,4,38.189375
4756,102502,2014,5,38.294642857142854
4757,102502,2014,6,37.660446428571426
4758,102502,2014,7,35.67116071428572
4759,102502,2014,8,33.85457142857143
4760,102502,2014,9,36.0759375
4761,102502,2014,10,36.12513392857143
