,code,Year,DF,Season,MIN_LST,MAX_LST,AVG_LST,AVG_RF,SUM_RF,Population,Bin,Bowl,Bucket,Misc_Short,Jar,Pottedplant,Tire,Misc_Tall,Total
489,A2107,2016,72,False,29.58375000000001,34.76049999999999,31.8251875,11.535000000000002,69.21000000000001,121101,355,55,1744,43,118,2368,390,12,5085
490,A2107,2017,109,True,29.29232142857143,31.499107142857145,30.472324404761906,37.08258333333333,955.6500000000001,121101,355,55,1744,43,118,2368,390,12,5085
491,A2107,2017,41,False,27.087142857142855,34.50157142857143,30.603041666666666,22.21575,133.2945,121101,355,55,1744,43,118,2368,390,12,5085
492,A2201,2015,56,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,35406,122,26,711,20,43,1068,123,7,2120
493,A2201,2015,44,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,35406,122,26,711,20,43,1068,123,7,2120
494,A2201,2016,5,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,35406,122,26,711,20,43,1068,123,7,2120
495,A2201,2016,44,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,35406,122,26,711,20,43,1068,123,7,2120
496,A2201,2017,40,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,35406,122,26,711,20,43,1068,123,7,2120
497,A2201,2017,18,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,35406,122,26,711,20,43,1068,123,7,2120
498,A2202,2015,35,True,36.3295,38.25642857142857,37.54513988095238,58.03041666666666,1521.21,29391,27,17,255,3,11,452,47,2,814
499,A2202,2015,29,False,32.73339285714286,36.943125,34.77840773809524,6.474722222222223,38.848333333333336,29391,27,17,255,3,11,452,47,2,814
500,A2202,2016,5,True,35.53,36.46685714285713,36.02273214285714,62.05983333333334,1598.23,29391,27,17,255,3,11,452,47,2,814
501,A2202,2016,32,False,32.05860714285715,38.071642857142855,35.094744047619045,11.98075,71.8845,29391,27,17,255,3,11,452,47,2,814
502,A2202,2017,20,True,35.74500000000001,37.80245535714286,36.709644345238104,34.37375,895.92,29391,27,17,255,3,11,452,47,2,814
503,A2202,2017,10,False,30.962678571428572,38.61142857142858,35.03658333333334,17.285,103.71,29391,27,17,255,3,11,452,47,2,814
504,A2206,2015,12,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,8157,18,1,74,2,5,155,20,1,276
505,A2206,2015,14,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,8157,18,1,74,2,5,155,20,1,276
506,A2206,2016,5,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,8157,18,1,74,2,5,155,20,1,276
507,A2206,2016,7,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,8157,18,1,74,2,5,155,20,1,276
508,A2206,2017,8,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,8157,18,1,74,2,5,155,20,1,276
509,A2206,2017,2,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,8157,18,1,74,2,5,155,20,1,276
510,A2207,2015,31,True,36.3295,38.25642857142857,37.54513988095238,58.03041666666666,1521.21,18903,44,12,381,7,29,640,72,3,1188
511,A2207,2015,41,False,32.73339285714286,36.943125,34.77840773809524,6.474722222222223,38.848333333333336,18903,44,12,381,7,29,640,72,3,1188
512,A2207,2016,7,True,35.53,36.46685714285713,36.02273214285714,62.05983333333334,1598.23,18903,44,12,381,7,29,640,72,3,1188
513,A2207,2016,23,False,32.05860714285715,38.071642857142855,35.094744047619045,11.98075,71.8845,18903,44,12,381,7,29,640,72,3,1188
514,A2207,2017,25,True,35.74500000000001,37.80245535714286,36.709644345238104,34.37375,895.92,18903,44,12,381,7,29,640,72,3,1188
515,A2207,2017,14,False,30.962678571428572,38.61142857142858,35.03658333333334,17.285,103.71,18903,44,12,381,7,29,640,72,3,1188
516,A2208,2015,21,True,36.3295,38.25642857142857,37.54513988095238,58.03041666666666,1521.21,11183,41,9,250,3,16,362,32,0,713
517,A2208,2015,12,False,32.73339285714286,36.943125,34.77840773809524,6.474722222222223,38.848333333333336,11183,41,9,250,3,16,362,32,0,713
518,A2208,2016,3,True,35.53,36.46685714285713,36.02273214285714,62.05983333333334,1598.23,11183,41,9,250,3,16,362,32,0,713
519,A2208,2016,18,False,32.05860714285715,38.071642857142855,35.094744047619045,11.98075,71.8845,11183,41,9,250,3,16,362,32,0,713
520,A2208,2017,5,True,35.74500000000001,37.80245535714286,36.709644345238104,34.37375,895.92,11183,41,9,250,3,16,362,32,0,713
521,A2208,2017,12,False,30.962678571428572,38.61142857142858,35.03658333333334,17.285,103.71,11183,41,9,250,3,16,362,32,0,713
522,A2209,2015,28,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,14971,40,15,155,7,6,310,50,0,583
523,A2209,2015,16,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,14971,40,15,155,7,6,310,50,0,583
524,A2209,2016,6,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,14971,40,15,155,7,6,310,50,0,583
525,A2209,2016,17,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,14971,40,15,155,7,6,310,50,0,583
526,A2209,2017,10,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,14971,40,15,155,7,6,310,50,0,583
527,A2209,2017,5,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,14971,40,15,155,7,6,310,50,0,583
528,A2210,2015,12,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,6485,18,5,60,1,5,166,18,1,274
529,A2210,2015,10,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,6485,18,5,60,1,5,166,18,1,274
530,A2210,2016,0,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,6485,18,5,60,1,5,166,18,1,274
531,A2210,2016,7,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,6485,18,5,60,1,5,166,18,1,274
532,A2210,2017,4,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,6485,18,5,60,1,5,166,18,1,274
533,A2210,2017,0,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,6485,18,5,60,1,5,166,18,1,274
534,A2302,2015,88,True,36.20171428571429,38.035669642857144,37.22083630952381,56.50008333333334,1490.17,78517,289,28,1353,24,136,2298,250,5,4383
535,A2302,2015,62,False,32.13556547619048,36.19125000000001,34.19027281746032,5.6184722222222225,33.71083333333333,78517,289,28,1353,24,136,2298,250,5,4383
536,A2302,2016,14,True,35.13,36.08142857142857,35.64718452380953,57.98591666666666,1493.7799999999997,78517,289,28,1353,24,136,2298,250,5,4383
537,A2302,2016,39,False,31.95,37.73192857142858,34.64150446428571,13.016166666666669,78.09700000000001,78517,289,28,1353,24,136,2298,250,5,4383
538,A2302,2017,75,True,32.56879464285714,36.31735714285715,35.041125,34.474916666666665,895.2,78517,289,28,1353,24,136,2298,250,5,4383
539,A2302,2017,33,False,32.426071428571426,38.144910714285714,34.641392857142854,17.96341666666667,107.78050000000002,78517,289,28,1353,24,136,2298,250,5,4383
540,A2303,2015,82,True,36.34189285714287,38.45191964285714,37.35187797619048,55.08608333333333,1446.0299999999997,74782,269,49,1378,28,142,2196,293,7,4362
541,A2303,2015,41,False,32.77267857142858,36.549464285714286,34.47705357142857,4.935833333333333,29.615,74782,269,49,1378,28,142,2196,293,7,4362
542,A2303,2016,17,True,34.94,35.61357142857142,35.26169047619047,61.93666666666667,1599.2599999999998,74782,269,49,1378,28,142,2196,293,7,4362
543,A2303,2016,52,False,32.00514285714286,37.87042857142858,34.678748511904764,11.83075,70.9845,74782,269,49,1378,28,142,2196,293,7,4362
544,A2303,2017,74,True,34.99035714285714,37.56625,36.05661755952381,33.702333333333335,876.0,74782,269,49,1378,28,142,2196,293,7,4362
545,A2303,2017,20,False,30.81232142857143,38.61378571428572,34.98288095238096,14.912666666666668,89.47600000000001,74782,269,49,1378,28,142,2196,293,7,4362
546,A2401,2015,110,True,35.14167857142857,37.11504464285714,36.078569940476186,63.15691666666667,1665.38,32913,101,9,294,5,11,485,100,3,1008
547,A2401,2015,74,False,31.233511904761897,35.94651785714285,33.08679067460317,7.956666666666668,47.74000000000001,32913,101,9,294,5,11,485,100,3,1008
548,A2401,2016,10,True,33.68,35.72625,34.54856696428571,69.25258333333333,1798.7600000000002,32913,101,9,294,5,11,485,100,3,1008
549,A2401,2016,41,False,30.405785714285717,35.258125,32.86481398809524,11.999583333333334,71.9975,32913,101,9,294,5,11,485,100,3,1008
550,A2401,2017,37,True,32.91232142857143,34.96580357142857,34.168482142857144,35.92808333333333,938.54,32913,101,9,294,5,11,485,100,3,1008
551,A2401,2017,24,False,30.60017857142857,36.26321428571429,32.91102083333334,15.959666666666669,95.75800000000001,32913,101,9,294,5,11,485,100,3,1008
552,A2402,2015,109,True,35.282714285714285,38.14330357142858,37.251693452380955,59.12450000000001,1556.94,48543,128,21,611,20,41,934,95,4,1854
553,A2402,2015,69,False,32.048928571428576,36.04821428571429,33.94578373015873,7.427499999999999,44.565,48543,128,21,611,20,41,934,95,4,1854
554,A2402,2016,13,True,35.06,37.772285714285715,35.98138541666666,63.09466666666666,1632.57,48543,128,21,611,20,41,934,95,4,1854
555,A2402,2016,27,False,31.49346428571429,36.96771428571428,34.145322916666665,11.535000000000002,69.21000000000001,48543,128,21,611,20,41,934,95,4,1854
556,A2402,2017,31,True,33.980625,37.31160714285714,35.96773809523809,37.08258333333333,955.6500000000001,48543,128,21,611,20,41,934,95,4,1854
557,A2402,2017,21,False,31.638214285714287,37.30339285714285,34.127625,22.21575,133.2945,48543,128,21,611,20,41,934,95,4,1854
558,A2501,2015,122,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,23758,113,10,341,14,30,803,105,2,1418
559,A2501,2015,52,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,23758,113,10,341,14,30,803,105,2,1418
560,A2501,2016,15,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,23758,113,10,341,14,30,803,105,2,1418
561,A2501,2016,25,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,23758,113,10,341,14,30,803,105,2,1418
562,A2501,2017,31,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,23758,113,10,341,14,30,803,105,2,1418
563,A2501,2017,7,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,23758,113,10,341,14,30,803,105,2,1418
564,A2502,2015,97,True,34.851035714285715,39.09657142857143,37.71156547619048,60.082750000000004,1573.22,24779,35,5,79,4,8,189,26,0,346
565,A2502,2015,43,False,32.960178571428564,38.68723214285715,35.171949404761904,5.8819444444444455,35.29166666666667,24779,35,5,79,4,8,189,26,0,346
566,A2502,2016,12,True,36.27,37.76334821428571,37.024994047619046,65.06575,1674.35,24779,35,5,79,4,8,189,26,0,346
567,A2502,2016,24,False,32.58442857142857,38.13205357142857,35.59392857142857,10.083416666666666,60.5005,24779,35,5,79,4,8,189,26,0,346
568,A2502,2017,34,True,35.95357142857143,37.48667857142857,36.52237946428571,36.376416666666664,945.0400000000001,24779,35,5,79,4,8,189,26,0,346
569,A2502,2017,7,False,32.59571428571429,38.68364285714286,35.57525297619048,15.986916666666668,95.92150000000001,24779,35,5,79,4,8,189,26,0,346
570,A2503,2015,62,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,18803,36,11,218,11,14,461,43,2,796
571,A2503,2015,18,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,18803,36,11,218,11,14,461,43,2,796
572,A2503,2016,13,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,18803,36,11,218,11,14,461,43,2,796
573,A2503,2016,16,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,18803,36,11,218,11,14,461,43,2,796
574,A2503,2017,31,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,18803,36,11,218,11,14,461,43,2,796
575,A2503,2017,5,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,18803,36,11,218,11,14,461,43,2,796
576,A2504,2015,65,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,24849,48,14,185,12,18,468,48,3,796
577,A2504,2015,51,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,24849,48,14,185,12,18,468,48,3,796
578,A2504,2016,5,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,24849,48,14,185,12,18,468,48,3,796
579,A2504,2016,22,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,24849,48,14,185,12,18,468,48,3,796
580,A2504,2017,58,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,24849,48,14,185,12,18,468,48,3,796
581,A2504,2017,13,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,24849,48,14,185,12,18,468,48,3,796
582,A2601,2015,255,True,35.96532142857142,38.66200892857143,37.56921875,61.20058333333333,1607.75,120649,666,125,1861,71,78,3176,381,20,6378
583,A2601,2015,187,False,33.10494047619048,38.46142857142857,35.26772817460318,6.526944444444443,39.16166666666666,120649,666,125,1861,71,78,3176,381,20,6378
584,A2601,2016,115,True,35.78,37.53171428571429,36.59756398809524,65.058,1678.31,120649,666,125,1861,71,78,3176,381,20,6378
585,A2601,2016,114,False,32.06203571428572,38.12835714285714,35.09483482142858,10.860916666666666,65.1655,120649,666,125,1861,71,78,3176,381,20,6378
586,A2601,2017,255,True,35.43544642857142,38.03388392857143,37.016398809523814,35.411833333333334,920.61,120649,666,125,1861,71,78,3176,381,20,6378
587,A2601,2017,63,False,32.40607142857142,38.205392857142854,35.34919345238095,16.254833333333334,97.529,120649,666,125,1861,71,78,3176,381,20,6378
588,A2701,2015,181,True,34.69517857142857,37.430035714285715,36.16723214285714,60.98075,1596.92,68229,300,48,1295,14,59,2362,243,7,4328
589,A2701,2015,109,False,31.511488095238093,37.683214285714286,34.00816468253968,5.284861111111112,31.70916666666667,68229,300,48,1295,14,59,2362,243,7,4328
590,A2701,2016,60,True,34.550000000000004,35.83728571428572,35.09946428571429,63.33283333333333,1629.7599999999998,68229,300,48,1295,14,59,2362,243,7,4328
591,A2701,2016,72,False,30.429392857142854,37.0365,34.054181547619045,9.25275,55.5165,68229,300,48,1295,14,59,2362,243,7,4328
592,A2701,2017,111,True,33.76848214285714,37.59486607142857,35.95490922619047,35.19625,913.3800000000001,68229,300,48,1295,14,59,2362,243,7,4328
593,A2701,2017,32,False,30.59321428571429,37.10357142857144,34.112339285714285,17.840416666666666,107.04249999999999,68229,300,48,1295,14,59,2362,243,7,4328
594,A2801,2015,35,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,38342,95,28,356,17,16,920,125,6,1563
595,A2801,2015,29,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,38342,95,28,356,17,16,920,125,6,1563
596,A2801,2016,12,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,38342,95,28,356,17,16,920,125,6,1563
597,A2801,2016,37,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,38342,95,28,356,17,16,920,125,6,1563
598,A2801,2017,14,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,38342,95,28,356,17,16,920,125,6,1563
599,A2801,2017,7,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,38342,95,28,356,17,16,920,125,6,1563
600,A2802,2015,38,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,19376,39,18,169,10,5,420,56,2,719
601,A2802,2015,26,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,19376,39,18,169,10,5,420,56,2,719
602,A2802,2016,20,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,19376,39,18,169,10,5,420,56,2,719
603,A2802,2016,13,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,19376,39,18,169,10,5,420,56,2,719
604,A2802,2017,10,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,19376,39,18,169,10,5,420,56,2,719
605,A2802,2017,4,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,19376,39,18,169,10,5,420,56,2,719
606,A2803,2015,56,True,36.09496428571428,38.538964285714286,37.729148809523814,61.20058333333333,1607.75,18450,54,16,182,11,11,530,55,4,863
607,A2803,2015,17,False,32.60089285714286,38.39517857142857,34.72212301587302,6.526944444444443,39.16166666666666,18450,54,16,182,11,11,530,55,4,863
608,A2803,2016,14,True,35.32,37.28714285714286,36.19621279761905,65.058,1678.31,18450,54,16,182,11,11,530,55,4,863
609,A2803,2016,11,False,31.758857142857146,37.29421428571428,34.52138988095238,10.860916666666666,65.1655,18450,54,16,182,11,11,530,55,4,863
610,A2803,2017,8,True,35.05397321428571,37.83044642857144,36.377400297619054,35.411833333333334,920.61,18450,54,16,182,11,11,530,55,4,863
611,A2803,2017,2,False,31.48142857142857,37.51875,34.544315476190484,16.254833333333334,97.529,18450,54,16,182,11,11,530,55,4,863
612,A2902,2015,24,True,34.851035714285715,39.09657142857143,37.71156547619048,60.082750000000004,1573.22,44080,261,29,862,16,37,1555,171,4,2935
613,A2902,2015,16,False,32.960178571428564,38.68723214285715,35.171949404761904,5.8819444444444455,35.29166666666667,44080,261,29,862,16,37,1555,171,4,2935
614,A2902,2016,8,True,36.27,37.76334821428571,37.024994047619046,65.06575,1674.35,44080,261,29,862,16,37,1555,171,4,2935
615,A2902,2016,20,False,32.58442857142857,38.13205357142857,35.59392857142857,10.083416666666666,60.5005,44080,261,29,862,16,37,1555,171,4,2935
616,A2902,2017,26,True,35.95357142857143,37.48667857142857,36.52237946428571,36.376416666666664,945.0400000000001,44080,261,29,862,16,37,1555,171,4,2935
617,A2902,2017,8,False,32.59571428571429,38.68364285714286,35.57525297619048,15.986916666666668,95.92150000000001,44080,261,29,862,16,37,1555,171,4,2935
618,A3001,2015,224,True,36.15239285714286,39.205464285714285,38.02148511904762,60.082750000000004,1573.22,43664,372,58,1083,40,63,2830,326,11,4783
619,A3001,2015,73,False,33.65866071428571,38.996785714285714,35.595758928571435,5.8819444444444455,35.29166666666667,43664,372,58,1083,40,63,2830,326,11,4783
620,A3001,2016,26,True,36.42000000000001,37.83633928571429,37.293523809523805,65.06575,1674.35,43664,372,58,1083,40,63,2830,326,11,4783
621,A3001,2016,39,False,32.413642857142854,38.65885714285713,35.612380952380946,10.083416666666666,60.5005,43664,372,58,1083,40,63,2830,326,11,4783
622,A3001,2017,61,True,35.95169642857142,38.38642857142858,37.18180654761905,36.376416666666664,945.0400000000001,43664,372,58,1083,40,63,2830,326,11,4783
623,A3001,2017,27,False,32.35928571428571,37.92892857142857,35.5356130952381,15.986916666666668,95.92150000000001,43664,372,58,1083,40,63,2830,326,11,4783
624,A3002,2015,25,True,36.15239285714286,39.205464285714285,38.02148511904762,60.082750000000004,1573.22,19857,87,13,280,15,14,601,68,1,1079
625,A3002,2015,9,False,33.65866071428571,38.996785714285714,35.595758928571435,5.8819444444444455,35.29166666666667,19857,87,13,280,15,14,601,68,1,1079
626,A3002,2016,6,True,36.42000000000001,37.83633928571429,37.293523809523805,65.06575,1674.35,19857,87,13,280,15,14,601,68,1,1079
627,A3002,2016,10,False,32.413642857142854,38.65885714285713,35.612380952380946,10.083416666666666,60.5005,19857,87,13,280,15,14,601,68,1,1079
628,A3002,2017,31,True,35.95169642857142,38.38642857142858,37.18180654761905,36.376416666666664,945.0400000000001,19857,87,13,280,15,14,601,68,1,1079
629,A3002,2017,10,False,32.35928571428571,37.92892857142857,35.5356130952381,15.986916666666668,95.92150000000001,19857,87,13,280,15,14,601,68,1,1079
630,A3003,2015,115,True,36.15239285714286,39.205464285714285,38.02148511904762,60.082750000000004,1573.22,38692,248,35,976,23,57,1825,226,7,3397
631,A3003,2015,50,False,33.65866071428571,38.996785714285714,35.595758928571435,5.8819444444444455,35.29166666666667,38692,248,35,976,23,57,1825,226,7,3397
632,A3003,2016,22,True,36.42000000000001,37.83633928571429,37.293523809523805,65.06575,1674.35,38692,248,35,976,23,57,1825,226,7,3397
633,A3003,2016,28,False,32.413642857142854,38.65885714285713,35.612380952380946,10.083416666666666,60.5005,38692,248,35,976,23,57,1825,226,7,3397
634,A3003,2017,76,True,35.95169642857142,38.38642857142858,37.18180654761905,36.376416666666664,945.0400000000001,38692,248,35,976,23,57,1825,226,7,3397
635,A3003,2017,20,False,32.35928571428571,37.92892857142857,35.5356130952381,15.986916666666668,95.92150000000001,38692,248,35,976,23,57,1825,226,7,3397
636,A3004,2015,78,True,36.15239285714286,39.205464285714285,38.02148511904762,60.082750000000004,1573.22,30947,90,12,416,5,13,792,99,2,1429
637,A3004,2015,25,False,33.65866071428571,38.996785714285714,35.595758928571435,5.8819444444444455,35.29166666666667,30947,90,12,416,5,13,792,99,2,1429
638,A3004,2016,35,True,36.42000000000001,37.83633928571429,37.293523809523805,65.06575,1674.35,30947,90,12,416,5,13,792,99,2,1429
639,A3004,2016,27,False,32.413642857142854,38.65885714285713,35.612380952380946,10.083416666666666,60.5005,30947,90,12,416,5,13,792,99,2,1429
640,A3004,2017,112,True,35.95169642857142,38.38642857142858,37.18180654761905,36.376416666666664,945.0400000000001,30947,90,12,416,5,13,792,99,2,1429
641,A3004,2017,20,False,32.35928571428571,37.92892857142857,35.5356130952381,15.986916666666668,95.92150000000001,30947,90,12,416,5,13,792,99,2,1429
642,A3005,2015,85,True,36.15239285714286,39.205464285714285,38.02148511904762,60.082750000000004,1573.22,21584,153,51,528,38,31,1030,209,4,2044
643,A3005,2015,35,False,33.65866071428571,38.996785714285714,35.595758928571435,5.8819444444444455,35.29166666666667,21584,153,51,528,38,31,1030,209,4,2044
644,A3005,2016,9,True,36.42000000000001,37.83633928571429,37.293523809523805,65.06575,1674.35,21584,153,51,528,38,31,1030,209,4,2044
645,A3005,2016,13,False,32.413642857142854,38.65885714285713,35.612380952380946,10.083416666666666,60.5005,21584,153,51,528,38,31,1030,209,4,2044
646,A3005,2017,30,True,35.95169642857142,38.38642857142858,37.18180654761905,36.376416666666664,945.0400000000001,21584,153,51,528,38,31,1030,209,4,2044
647,A3005,2017,8,False,32.35928571428571,37.92892857142857,35.5356130952381,15.986916666666668,95.92150000000001,21584,153,51,528,38,31,1030,209,4,2044
648,A3101,2015,84,True,35.282714285714285,38.14330357142858,37.251693452380955,59.12450000000001,1556.94,22237,20,8,114,5,4,233,13,2,399
649,A3101,2015,59,False,32.048928571428576,36.04821428571429,33.94578373015873,7.427499999999999,44.565,22237,20,8,114,5,4,233,13,2,399
650,A3101,2016,10,True,35.06,37.772285714285715,35.98138541666666,63.09466666666666,1632.57,22237,20,8,114,5,4,233,13,2,399
651,A3101,2016,24,False,31.49346428571429,36.96771428571428,34.145322916666665,11.535000000000002,69.21000000000001,22237,20,8,114,5,4,233,13,2,399
652,A3101,2017,13,True,33.980625,37.31160714285714,35.96773809523809,37.08258333333333,955.6500000000001,22237,20,8,114,5,4,233,13,2,399
653,A3101,2017,6,False,31.638214285714287,37.30339285714285,34.127625,22.21575,133.2945,22237,20,8,114,5,4,233,13,2,399
654,A3102,2015,28,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,25735,16,11,96,5,2,248,44,0,422
655,A3102,2015,38,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,25735,16,11,96,5,2,248,44,0,422
656,A3102,2016,14,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,25735,16,11,96,5,2,248,44,0,422
657,A3102,2016,15,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,25735,16,11,96,5,2,248,44,0,422
658,A3102,2017,13,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,25735,16,11,96,5,2,248,44,0,422
659,A3102,2017,1,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,25735,16,11,96,5,2,248,44,0,422
660,A3103,2015,83,True,35.14167857142857,37.11504464285714,36.078569940476186,63.15691666666667,1665.38,37044,233,27,516,22,18,1055,148,7,2026
661,A3103,2015,59,False,31.233511904761897,35.94651785714285,33.08679067460317,7.956666666666668,47.74000000000001,37044,233,27,516,22,18,1055,148,7,2026
662,A3103,2016,16,True,33.68,35.72625,34.54856696428571,69.25258333333333,1798.7600000000002,37044,233,27,516,22,18,1055,148,7,2026
663,A3103,2016,38,False,30.405785714285717,35.258125,32.86481398809524,11.999583333333334,71.9975,37044,233,27,516,22,18,1055,148,7,2026
664,A3103,2017,20,True,32.91232142857143,34.96580357142857,34.168482142857144,35.92808333333333,938.54,37044,233,27,516,22,18,1055,148,7,2026
665,A3103,2017,22,False,30.60017857142857,36.26321428571429,32.91102083333334,15.959666666666669,95.75800000000001,37044,233,27,516,22,18,1055,148,7,2026
666,A3201,2015,294,True,34.8825,37.37485714285714,35.96581547619047,60.98075,1596.92,80920,517,37,1361,29,93,2198,249,8,4492
667,A3201,2015,130,False,30.939434523809524,37.93625,33.699816468253964,5.284861111111112,31.70916666666667,80920,517,37,1361,29,93,2198,249,8,4492
668,A3201,2016,24,True,34.58192857142858,35.50000000000001,34.942592261904764,63.33283333333333,1629.7599999999998,80920,517,37,1361,29,93,2198,249,8,4492
669,A3201,2016,81,False,30.77396428571429,36.75214285714286,33.802311011904756,9.25275,55.5165,80920,517,37,1361,29,93,2198,249,8,4492
670,A3201,2017,69,True,33.63419642857143,35.504776785714284,34.63847172619048,35.19625,913.3800000000001,80920,517,37,1361,29,93,2198,249,8,4492
671,A3201,2017,34,False,30.197678571428572,36.237357142857135,33.587699404761906,17.840416666666666,107.04249999999999,80920,517,37,1361,29,93,2198,249,8,4492
672,A3203,2015,133,True,33.948035714285716,37.93832142857143,36.496843750000004,60.89641666666666,1601.47,46487,271,18,842,17,47,1081,198,1,2475
673,A3203,2015,48,False,31.256815476190482,38.227678571428584,34.14598710317461,6.692916666666668,40.157500000000006,46487,271,18,842,17,47,1081,198,1,2475
674,A3203,2016,16,True,34.63857142857143,35.90982142857142,35.06984375,65.26816666666667,1683.3600000000001,46487,271,18,842,17,47,1081,198,1,2475
675,A3203,2016,24,False,30.84742857142857,36.810785714285714,33.68239583333334,9.547166666666667,57.283,46487,271,18,842,17,47,1081,198,1,2475
676,A3203,2017,18,True,33.839375000000004,36.09746428571428,35.24961607142857,36.093250000000005,939.3499999999999,46487,271,18,842,17,47,1081,198,1,2475
677,A3203,2017,10,False,30.95875000000001,37.069285714285705,34.123937500000004,15.474333333333332,92.84599999999999,46487,271,18,842,17,47,1081,198,1,2475
678,A3301,2015,159,True,36.09496428571428,38.538964285714286,37.729148809523814,61.20058333333333,1607.75,63585,66,21,226,30,5,555,76,8,987
679,A3301,2015,103,False,32.60089285714286,38.39517857142857,34.72212301587302,6.526944444444443,39.16166666666666,63585,66,21,226,30,5,555,76,8,987
680,A3301,2016,51,True,35.32,37.28714285714286,36.19621279761905,65.058,1678.31,63585,66,21,226,30,5,555,76,8,987
681,A3301,2016,59,False,31.758857142857146,37.29421428571428,34.52138988095238,10.860916666666666,65.1655,63585,66,21,226,30,5,555,76,8,987
682,A3301,2017,93,True,35.05397321428571,37.83044642857144,36.377400297619054,35.411833333333334,920.61,63585,66,21,226,30,5,555,76,8,987
683,A3301,2017,45,False,31.48142857142857,37.51875,34.544315476190484,16.254833333333334,97.529,63585,66,21,226,30,5,555,76,8,987
