,addrcode,Year,Month,Cases
1147,100306,2015,2,0
1148,100306,2015,3,1
1149,100306,2015,4,0
1150,100306,2015,5,2
1151,100306,2015,6,4
1152,100306,2015,7,2
1153,100306,2015,8,4
1154,100306,2015,9,8
1155,100306,2015,10,15
1156,100306,2015,11,16
1157,100306,2015,12,5
1158,100306,2016,1,3
1159,100306,2016,2,0
1160,100306,2016,3,2
1161,100306,2016,4,1
1162,100306,2016,5,1
1163,100306,2016,6,5
1164,100306,2016,7,1
1165,100306,2016,8,1
1166,100306,2016,9,1
1167,100306,2016,10,1
1168,100306,2016,11,3
1169,100306,2016,12,0
1170,100306,2017,1,1
1171,100306,2017,2,0
1172,100306,2017,3,0
1173,100306,2017,4,0
1174,100306,2017,5,0
1175,100306,2017,6,0
1176,100306,2017,7,2
1177,100306,2017,8,5
1178,100306,2017,9,1
1179,100306,2017,10,2
1180,100306,2017,11,1
1181,100306,2017,12,4
1182,100306,2018,1,1
1183,100306,2018,2,1
1184,100306,2018,3,1
1185,100306,2018,4,3
1186,100306,2018,5,2
1187,100306,2018,6,0
1188,100307,2014,1,1
1189,100307,2014,2,1
1190,100307,2014,3,1
1191,100307,2014,4,2
1192,100307,2014,5,2
1193,100307,2014,6,2
1194,100307,2014,7,4
1195,100307,2014,8,7
1196,100307,2014,9,5
1197,100307,2014,10,2
1198,100307,2014,11,5
1199,100307,2014,12,4
1200,100307,2015,1,1
1201,100307,2015,2,0
1202,100307,2015,3,1
1203,100307,2015,4,1
1204,100307,2015,5,2
1205,100307,2015,6,4
1206,100307,2015,7,5
1207,100307,2015,8,17
1208,100307,2015,9,11
1209,100307,2015,10,13
1210,100307,2015,11,18
1211,100307,2015,12,16
1212,100307,2016,1,1
1213,100307,2016,2,0
1214,100307,2016,3,3
1215,100307,2016,4,2
1216,100307,2016,5,0
1217,100307,2016,6,0
1218,100307,2016,7,2
1219,100307,2016,8,8
1220,100307,2016,9,4
1221,100307,2016,10,2
1222,100307,2016,11,5
1223,100307,2016,12,0
1224,100307,2017,1,2
1225,100307,2017,2,3
1226,100307,2017,3,0
1227,100307,2017,4,1
1228,100307,2017,5,3
1229,100307,2017,6,1
1230,100307,2017,7,3
1231,100307,2017,8,7
1232,100307,2017,9,5
1233,100307,2017,10,7
1234,100307,2017,11,3
1235,100307,2017,12,4
1236,100307,2018,1,3
1237,100307,2018,2,3
1238,100307,2018,3,3
1239,100307,2018,4,2
1240,100307,2018,5,1
1241,100307,2018,6,0
1242,100401,2014,1,0
1243,100401,2014,2,0
1244,100401,2014,3,0
1245,100401,2014,4,0
1246,100401,2014,5,1
1247,100401,2014,6,0
1248,100401,2014,7,0
1249,100401,2014,8,0
1250,100401,2014,9,0
1251,100401,2014,10,4
1252,100401,2014,11,3
1253,100401,2014,12,2
1254,100401,2015,1,0
1255,100401,2015,2,0
1256,100401,2015,3,1
1257,100401,2015,4,0
1258,100401,2015,5,1
1259,100401,2015,6,1
1260,100401,2015,7,1
1261,100401,2015,8,1
1262,100401,2015,9,1
1263,100401,2015,10,8
1264,100401,2015,11,14
1265,100401,2015,12,3
1266,100401,2016,1,6
1267,100401,2016,2,1
1268,100401,2016,3,0
1269,100401,2016,4,1
1270,100401,2016,5,0
1271,100401,2016,6,0
1272,100401,2016,7,0
1273,100401,2016,8,0
1274,100401,2016,9,2
1275,100401,2016,10,2
1276,100401,2016,11,2
1277,100401,2016,12,2
1278,100401,2017,1,0
1279,100401,2017,2,0
1280,100401,2017,3,1
1281,100401,2017,4,0
1282,100401,2017,5,2
1283,100401,2017,6,1
1284,100401,2017,7,2
1285,100401,2017,8,2
1286,100401,2017,9,2
1287,100401,2017,10,8
1288,100401,2017,11,7
1289,100401,2017,12,3
1290,100401,2018,1,1
1291,100401,2018,2,0
1292,100401,2018,3,0
1293,100401,2018,4,1
1294,100401,2018,5,1
1295,100401,2018,6,0
1296,100402,2014,1,0
1297,100402,2014,2,0
1298,100402,2014,3,0
1299,100402,2014,4,0
1300,100402,2014,5,1
1301,100402,2014,6,1
1302,100402,2014,7,1
1303,100402,2014,8,2
1304,100402,2014,9,0
1305,100402,2014,10,2
1306,100402,2014,11,1
1307,100402,2014,12,0
1308,100402,2015,1,1
1309,100402,2015,2,1
1310,100402,2015,3,0
1311,100402,2015,4,1
1312,100402,2015,5,4
1313,100402,2015,6,2
1314,100402,2015,7,3
1315,100402,2015,8,2
1316,100402,2015,9,1
1317,100402,2015,10,4
1318,100402,2015,11,2
1319,100402,2015,12,1
1320,100402,2016,1,4
1321,100402,2016,2,2
1322,100402,2016,3,1
1323,100402,2016,4,0
1324,100402,2016,5,0
1325,100402,2016,6,0
1326,100402,2016,7,1
1327,100402,2016,8,1
1328,100402,2016,9,0
1329,100402,2016,10,1
1330,100402,2016,11,0
1331,100402,2016,12,0
1332,100402,2017,1,0
1333,100402,2017,2,1
1334,100402,2017,3,1
1335,100402,2017,4,0
1336,100402,2017,5,0
1337,100402,2017,6,2
1338,100402,2017,7,2
1339,100402,2017,8,0
1340,100402,2017,9,2
1341,100402,2017,10,5
1342,100402,2017,11,10
1343,100402,2017,12,4
1344,100402,2018,1,1
1345,100402,2018,2,1
1346,100402,2018,3,4
1347,100402,2018,4,2
1348,100402,2018,5,1
1349,100402,2018,6,0
1350,100403,2014,1,0
1351,100403,2014,2,1
1352,100403,2014,3,0
1353,100403,2014,4,1
1354,100403,2014,5,2
1355,100403,2014,6,1
1356,100403,2014,7,0
1357,100403,2014,8,1
1358,100403,2014,9,0
1359,100403,2014,10,1
1360,100403,2014,11,0
1361,100403,2014,12,0
1362,100403,2015,1,0
1363,100403,2015,2,0
1364,100403,2015,3,0
1365,100403,2015,4,4
1366,100403,2015,5,1
1367,100403,2015,6,0
1368,100403,2015,7,0
1369,100403,2015,8,0
1370,100403,2015,9,1
1371,100403,2015,10,2
1372,100403,2015,11,0
1373,100403,2015,12,0
1374,100403,2016,1,1
1375,100403,2016,2,0
1376,100403,2016,3,1
1377,100403,2016,4,1
1378,100403,2016,5,0
1379,100403,2016,6,0
1380,100403,2016,7,0
1381,100403,2016,8,0
1382,100403,2016,9,0
1383,100403,2016,10,0
1384,100403,2016,11,0
1385,100403,2016,12,0
1386,100403,2017,1,0
1387,100403,2017,2,1
1388,100403,2017,3,0
1389,100403,2017,4,0
1390,100403,2017,5,0
1391,100403,2017,6,0
1392,100403,2017,7,3
1393,100403,2017,8,3
1394,100403,2017,9,1
1395,100403,2017,10,2
1396,100403,2017,11,3
1397,100403,2017,12,0
1398,100403,2018,1,2
1399,100403,2018,2,0
1400,100403,2018,3,0
1401,100403,2018,4,3
1402,100403,2018,5,1
1403,100403,2018,6,0
1404,100404,2014,1,1
1405,100404,2014,2,1
1406,100404,2014,3,0
1407,100404,2014,4,0
1408,100404,2014,5,0
1409,100404,2014,6,1
1410,100404,2014,7,1
1411,100404,2014,8,2
1412,100404,2014,9,0
1413,100404,2014,10,0
1414,100404,2014,11,2
1415,100404,2014,12,2
1416,100404,2015,1,2
1417,100404,2015,2,2
1418,100404,2015,3,0
1419,100404,2015,4,1
1420,100404,2015,5,2
1421,100404,2015,6,0
1422,100404,2015,7,4
1423,100404,2015,8,1
1424,100404,2015,9,1
1425,100404,2015,10,2
1426,100404,2015,11,5
1427,100404,2015,12,1
1428,100404,2016,1,0
1429,100404,2016,2,0
1430,100404,2016,3,0
1431,100404,2016,4,0
1432,100404,2016,5,0
1433,100404,2016,6,0
1434,100404,2016,7,0
1435,100404,2016,8,0
1436,100404,2016,9,1
1437,100404,2016,10,1
1438,100404,2016,11,0
1439,100404,2016,12,0
1440,100404,2017,1,0
1441,100404,2017,2,0
1442,100404,2017,3,0
1443,100404,2017,4,1
1444,100404,2017,5,0
1445,100404,2017,6,0
1446,100404,2017,7,0
1447,100404,2017,8,0
1448,100404,2017,9,0
1449,100404,2017,10,2
1450,100404,2017,11,2
1451,100404,2017,12,0
1452,100404,2018,1,1
1453,100404,2018,2,0
1454,100404,2018,3,0
1455,100404,2018,4,2
1456,100404,2018,5,0
1457,100404,2018,6,0
1458,100405,2014,1,1
1459,100405,2014,2,0
1460,100405,2014,3,0
1461,100405,2014,4,0
1462,100405,2014,5,1
1463,100405,2014,6,0
1464,100405,2014,7,0
1465,100405,2014,8,2
1466,100405,2014,9,1
1467,100405,2014,10,5
1468,100405,2014,11,6
1469,100405,2014,12,0
1470,100405,2015,1,1
1471,100405,2015,2,2
1472,100405,2015,3,3
1473,100405,2015,4,0
1474,100405,2015,5,2
1475,100405,2015,6,4
1476,100405,2015,7,0
1477,100405,2015,8,1
1478,100405,2015,9,2
1479,100405,2015,10,0
1480,100405,2015,11,4
1481,100405,2015,12,3
1482,100405,2016,1,2
1483,100405,2016,2,2
1484,100405,2016,3,1
1485,100405,2016,4,0
1486,100405,2016,5,0
1487,100405,2016,6,0
1488,100405,2016,7,0
1489,100405,2016,8,1
1490,100405,2016,9,2
1491,100405,2016,10,0
1492,100405,2016,11,0
1493,100405,2016,12,2
1494,100405,2017,1,3
1495,100405,2017,2,0
1496,100405,2017,3,0
1497,100405,2017,4,0
1498,100405,2017,5,5
1499,100405,2017,6,7
1500,100405,2017,7,9
1501,100405,2017,8,12
1502,100405,2017,9,3
1503,100405,2017,10,2
1504,100405,2017,11,4
1505,100405,2017,12,0
1506,100405,2018,1,0
1507,100405,2018,2,0
1508,100405,2018,3,2
1509,100405,2018,4,2
1510,100405,2018,5,2
1511,100405,2018,6,0
1512,100502,2014,1,4
1513,100502,2014,2,5
1514,100502,2014,3,6
1515,100502,2014,4,3
1516,100502,2014,5,2
1517,100502,2014,6,3
1518,100502,2014,7,0
1519,100502,2014,8,9
1520,100502,2014,9,4
1521,100502,2014,10,10
1522,100502,2014,11,3
1523,100502,2014,12,5
1524,100502,2015,1,5
1525,100502,2015,2,3
1526,100502,2015,3,3
1527,100502,2015,4,3
1528,100502,2015,5,10
1529,100502,2015,6,17
1530,100502,2015,7,28
1531,100502,2015,8,36
1532,100502,2015,9,62
1533,100502,2015,10,83
1534,100502,2015,11,152
1535,100502,2015,12,62
1536,100502,2016,1,25
1537,100502,2016,2,4
1538,100502,2016,3,6
1539,100502,2016,4,7
1540,100502,2016,5,2
1541,100502,2016,6,0
1542,100502,2016,7,8
1543,100502,2016,8,11
1544,100502,2016,9,12
1545,100502,2016,10,22
1546,100502,2016,11,15
1547,100502,2016,12,3
1548,100502,2017,1,5
1549,100502,2017,2,1
1550,100502,2017,3,2
1551,100502,2017,4,0
1552,100502,2017,5,2
1553,100502,2017,6,9
1554,100502,2017,7,13
1555,100502,2017,8,15
1556,100502,2017,9,26
1557,100502,2017,10,19
1558,100502,2017,11,17
1559,100502,2017,12,5
1560,100502,2018,1,2
1561,100502,2018,2,4
1562,100502,2018,3,5
1563,100502,2018,4,8
1564,100502,2018,5,3
1565,100502,2018,6,0
1566,100508,2014,1,4
1567,100508,2014,2,5
1568,100508,2014,3,1
1569,100508,2014,4,2
1570,100508,2014,5,2
1571,100508,2014,6,2
1572,100508,2014,7,1
1573,100508,2014,8,2
1574,100508,2014,9,6
1575,100508,2014,10,5
1576,100508,2014,11,3
1577,100508,2014,12,4
1578,100508,2015,1,6
1579,100508,2015,2,4
1580,100508,2015,3,5
1581,100508,2015,4,1
1582,100508,2015,5,14
1583,100508,2015,6,14
1584,100508,2015,7,27
1585,100508,2015,8,28
1586,100508,2015,9,22
1587,100508,2015,10,41
1588,100508,2015,11,58
1589,100508,2015,12,17
1590,100508,2016,1,14
1591,100508,2016,2,6
1592,100508,2016,3,3
1593,100508,2016,4,3
1594,100508,2016,5,0
1595,100508,2016,6,2
1596,100508,2016,7,4
1597,100508,2016,8,22
1598,100508,2016,9,11
1599,100508,2016,10,16
1600,100508,2016,11,19
1601,100508,2016,12,6
1602,100508,2017,1,1
1603,100508,2017,2,2
1604,100508,2017,3,1
1605,100508,2017,4,2
1606,100508,2017,5,2
1607,100508,2017,6,6
1608,100508,2017,7,11
1609,100508,2017,8,9
1610,100508,2017,9,20
1611,100508,2017,10,20
1612,100508,2017,11,17
1613,100508,2017,12,3
1614,100508,2018,1,0
1615,100508,2018,2,4
1616,100508,2018,3,6
1617,100508,2018,4,5
1618,100508,2018,5,3
1619,100508,2018,6,0
1620,100601,2014,1,4
1621,100601,2014,2,4
1622,100601,2014,3,1
1623,100601,2014,4,0
1624,100601,2014,5,1
1625,100601,2014,6,3
1626,100601,2014,7,3
1627,100601,2014,8,3
1628,100601,2014,9,5
1629,100601,2014,10,15
1630,100601,2014,11,16
1631,100601,2014,12,9
1632,100601,2015,1,5
1633,100601,2015,2,3
1634,100601,2015,3,4
1635,100601,2015,4,5
1636,100601,2015,5,8
1637,100601,2015,6,20
1638,100601,2015,7,21
1639,100601,2015,8,39
1640,100601,2015,9,47
1641,100601,2015,10,96
1642,100601,2015,11,151
1643,100601,2015,12,57
1644,100601,2016,1,19
1645,100601,2016,2,7
1646,100601,2016,3,3
1647,100601,2016,4,3
1648,100601,2016,5,2
1649,100601,2016,6,5
1650,100601,2016,7,10
1651,100601,2016,8,16
1652,100601,2016,9,21
1653,100601,2016,10,38
1654,100601,2016,11,47
1655,100601,2016,12,19
1656,100601,2017,1,12
1657,100601,2017,2,6
1658,100601,2017,3,5
1659,100601,2017,4,4
1660,100601,2017,5,1
1661,100601,2017,6,21
1662,100601,2017,7,35
1663,100601,2017,8,31
1664,100601,2017,9,12
1665,100601,2017,10,8
1666,100601,2017,11,13
1667,100601,2017,12,10
1668,100601,2018,1,7
1669,100601,2018,2,6
1670,100601,2018,3,14
1671,100601,2018,4,6
1672,100601,2018,5,5
1673,100601,2018,6,0
1674,100608,2014,1,4
1675,100608,2014,2,3
1676,100608,2014,3,1
1677,100608,2014,4,3
1678,100608,2014,5,0
1679,100608,2014,6,4
1680,100608,2014,7,9
1681,100608,2014,8,10
1682,100608,2014,9,24
1683,100608,2014,10,12
1684,100608,2014,11,19
1685,100608,2014,12,7
1686,100608,2015,1,13
1687,100608,2015,2,7
1688,100608,2015,3,4
1689,100608,2015,4,3
1690,100608,2015,5,15
1691,100608,2015,6,30
1692,100608,2015,7,39
1693,100608,2015,8,48
1694,100608,2015,9,51
1695,100608,2015,10,99
1696,100608,2015,11,163
1697,100608,2015,12,62
1698,100608,2016,1,34
1699,100608,2016,2,9
1700,100608,2016,3,9
1701,100608,2016,4,3
1702,100608,2016,5,2
1703,100608,2016,6,4
1704,100608,2016,7,16
1705,100608,2016,8,24
1706,100608,2016,9,23
1707,100608,2016,10,37
1708,100608,2016,11,35
1709,100608,2016,12,14
1710,100608,2017,1,13
1711,100608,2017,2,6
1712,100608,2017,3,4
1713,100608,2017,4,9
1714,100608,2017,5,3
1715,100608,2017,6,8
1716,100608,2017,7,19
1717,100608,2017,8,19
1718,100608,2017,9,27
1719,100608,2017,10,23
1720,100608,2017,11,17
1721,100608,2017,12,11
1722,100608,2018,1,8
1723,100608,2018,2,5
1724,100608,2018,3,11
1725,100608,2018,4,20
1726,100608,2018,5,10
1727,100608,2018,6,0
1728,100701,2014,1,2
1729,100701,2014,2,0
1730,100701,2014,3,0
1731,100701,2014,4,0
1732,100701,2014,5,0
1733,100701,2014,6,0
1734,100701,2014,7,1
1735,100701,2014,8,0
1736,100701,2014,9,0
1737,100701,2014,10,0
1738,100701,2014,11,4
1739,100701,2014,12,3
1740,100701,2015,1,1
1741,100701,2015,2,0
1742,100701,2015,3,1
1743,100701,2015,4,0
1744,100701,2015,5,1
1745,100701,2015,6,3
1746,100701,2015,7,7
1747,100701,2015,8,6
1748,100701,2015,9,6
1749,100701,2015,10,8
1750,100701,2015,11,32
1751,100701,2015,12,5
1752,100701,2016,1,6
1753,100701,2016,2,7
1754,100701,2016,3,2
1755,100701,2016,4,0
1756,100701,2016,5,0
1757,100701,2016,6,0
1758,100701,2016,7,3
1759,100701,2016,8,5
1760,100701,2016,9,4
1761,100701,2016,10,1
1762,100701,2016,11,2
1763,100701,2016,12,0
1764,100701,2017,1,1
1765,100701,2017,2,0
1766,100701,2017,3,0
1767,100701,2017,4,1
1768,100701,2017,5,0
1769,100701,2017,6,1
1770,100701,2017,7,1
1771,100701,2017,8,2
1772,100701,2017,9,1
1773,100701,2017,10,4
1774,100701,2017,11,1
1775,100701,2017,12,0
1776,100701,2018,1,0
1777,100701,2018,2,0
1778,100701,2018,3,1
1779,100701,2018,4,1
1780,100701,2018,5,0
1781,100701,2018,6,0
1782,100702,2014,1,0
1783,100702,2014,2,0
1784,100702,2014,3,0
1785,100702,2014,4,1
1786,100702,2014,5,0
1787,100702,2014,6,1
1788,100702,2014,7,0
1789,100702,2014,8,0
1790,100702,2014,9,1
1791,100702,2014,10,3
1792,100702,2014,11,2
1793,100702,2014,12,3
1794,100702,2015,1,1
1795,100702,2015,2,0
1796,100702,2015,3,0
1797,100702,2015,4,0
1798,100702,2015,5,2
1799,100702,2015,6,2
1800,100702,2015,7,5
1801,100702,2015,8,2
1802,100702,2015,9,1
1803,100702,2015,10,8
1804,100702,2015,11,14
1805,100702,2015,12,4
1806,100702,2016,1,1
1807,100702,2016,2,0
1808,100702,2016,3,0
1809,100702,2016,4,0
1810,100702,2016,5,0
1811,100702,2016,6,1
1812,100702,2016,7,0
1813,100702,2016,8,1
1814,100702,2016,9,2
1815,100702,2016,10,3
1816,100702,2016,11,1
1817,100702,2016,12,0
1818,100702,2017,1,1
1819,100702,2017,2,0
1820,100702,2017,3,0
1821,100702,2017,4,0
1822,100702,2017,5,1
1823,100702,2017,6,1
1824,100702,2017,7,2
1825,100702,2017,8,2
1826,100702,2017,9,1
1827,100702,2017,10,2
1828,100702,2017,11,3
1829,100702,2017,12,4
1830,100702,2018,1,0
1831,100702,2018,2,0
1832,100702,2018,3,0
1833,100702,2018,4,0
1834,100702,2018,5,0
1835,100702,2018,6,0
1836,100703,2014,1,1
1837,100703,2014,2,0
1838,100703,2014,3,1
1839,100703,2014,4,1
1840,100703,2014,5,1
1841,100703,2014,6,1
1842,100703,2014,7,0
1843,100703,2014,8,1
1844,100703,2014,9,1
1845,100703,2014,10,5
1846,100703,2014,11,3
1847,100703,2014,12,1
1848,100703,2015,1,2
1849,100703,2015,2,3
1850,100703,2015,3,0
1851,100703,2015,4,0
1852,100703,2015,5,5
1853,100703,2015,6,1
1854,100703,2015,7,3
1855,100703,2015,8,7
1856,100703,2015,9,8
1857,100703,2015,10,13
1858,100703,2015,11,18
1859,100703,2015,12,10
1860,100703,2016,1,0
1861,100703,2016,2,1
1862,100703,2016,3,1
1863,100703,2016,4,0
1864,100703,2016,5,1
1865,100703,2016,6,0
1866,100703,2016,7,0
1867,100703,2016,8,0
1868,100703,2016,9,0
1869,100703,2016,10,0
1870,100703,2016,11,0
1871,100703,2016,12,1
1872,100703,2017,1,1
1873,100703,2017,2,1
1874,100703,2017,3,0
1875,100703,2017,4,0
1876,100703,2017,5,1
1877,100703,2017,6,0
1878,100703,2017,7,2
1879,100703,2017,8,3
1880,100703,2017,9,1
1881,100703,2017,10,0
1882,100703,2017,11,0
1883,100703,2017,12,1
1884,100703,2018,1,2
1885,100703,2018,2,0
1886,100703,2018,3,0
1887,100703,2018,4,2
1888,100703,2018,5,0
1889,100703,2018,6,0
1890,100704,2014,1,0
1891,100704,2014,2,0
1892,100704,2014,3,2
1893,100704,2014,4,1
1894,100704,2014,5,0
1895,100704,2014,6,1
1896,100704,2014,7,1
1897,100704,2014,8,0
1898,100704,2014,9,1
1899,100704,2014,10,1
1900,100704,2014,11,1
1901,100704,2014,12,1
1902,100704,2015,1,2
1903,100704,2015,2,0
1904,100704,2015,3,3
1905,100704,2015,4,1
1906,100704,2015,5,3
1907,100704,2015,6,4
1908,100704,2015,7,3
1909,100704,2015,8,10
1910,100704,2015,9,8
1911,100704,2015,10,12
1912,100704,2015,11,16
1913,100704,2015,12,14
1914,100704,2016,1,5
1915,100704,2016,2,0
1916,100704,2016,3,0
1917,100704,2016,4,1
1918,100704,2016,5,0
1919,100704,2016,6,0
1920,100704,2016,7,1
1921,100704,2016,8,0
1922,100704,2016,9,1
1923,100704,2016,10,1
1924,100704,2016,11,2
1925,100704,2016,12,1
1926,100704,2017,1,0
1927,100704,2017,2,0
1928,100704,2017,3,1
1929,100704,2017,4,2
1930,100704,2017,5,0
1931,100704,2017,6,2
1932,100704,2017,7,4
1933,100704,2017,8,1
1934,100704,2017,9,2
1935,100704,2017,10,2
1936,100704,2017,11,2
1937,100704,2017,12,3
1938,100704,2018,1,2
1939,100704,2018,2,5
1940,100704,2018,3,3
1941,100704,2018,4,5
1942,100704,2018,5,0
1943,100704,2018,6,0
1944,100801,2014,1,0
1945,100801,2014,2,0
1946,100801,2014,3,1
1947,100801,2014,4,0
1948,100801,2014,5,1
1949,100801,2014,6,0
1950,100801,2014,7,0
1951,100801,2014,8,3
1952,100801,2014,9,0
1953,100801,2014,10,3
1954,100801,2014,11,2
1955,100801,2014,12,2
1956,100801,2015,1,7
1957,100801,2015,2,4
1958,100801,2015,3,1
1959,100801,2015,4,2
1960,100801,2015,5,3
1961,100801,2015,6,3
1962,100801,2015,7,1
1963,100801,2015,8,4
1964,100801,2015,9,6
1965,100801,2015,10,11
1966,100801,2015,11,27
1967,100801,2015,12,10
1968,100801,2016,1,5
1969,100801,2016,2,4
1970,100801,2016,3,4
1971,100801,2016,4,1
1972,100801,2016,5,0
1973,100801,2016,6,0
1974,100801,2016,7,2
1975,100801,2016,8,0
1976,100801,2016,9,2
1977,100801,2016,10,5
1978,100801,2016,11,4
1979,100801,2016,12,2
1980,100801,2017,1,4
1981,100801,2017,2,2
1982,100801,2017,3,1
1983,100801,2017,4,1
1984,100801,2017,5,0
1985,100801,2017,6,1
1986,100801,2017,7,3
1987,100801,2017,8,4
1988,100801,2017,9,0
1989,100801,2017,10,1
1990,100801,2017,11,5
1991,100801,2017,12,3
1992,100801,2018,1,3
1993,100801,2018,2,1
1994,100801,2018,3,1
1995,100801,2018,4,0
1996,100801,2018,5,0
1997,100801,2018,6,0
1998,100802,2014,1,0
1999,100802,2014,2,0
2000,100802,2014,3,0
2001,100802,2014,4,0
2002,100802,2014,5,0
2003,100802,2014,6,0
2004,100802,2014,7,0
2005,100802,2014,8,0
2006,100802,2014,9,0
2007,100802,2014,10,1
2008,100802,2014,11,0
2009,100802,2014,12,0
2010,100802,2015,1,0
2011,100802,2015,2,1
2012,100802,2015,3,1
2013,100802,2015,4,0
2014,100802,2015,5,0
2015,100802,2015,6,0
2016,100802,2015,7,0
2017,100802,2015,8,3
2018,100802,2015,9,3
2019,100802,2015,10,5
2020,100802,2015,11,11
2021,100802,2015,12,3
2022,100802,2016,1,4
2023,100802,2016,2,3
2024,100802,2016,3,1
2025,100802,2016,4,0
2026,100802,2016,5,0
2027,100802,2016,6,1
2028,100802,2016,7,0
2029,100802,2016,8,1
2030,100802,2016,9,3
2031,100802,2016,10,6
2032,100802,2016,11,1
2033,100802,2016,12,1
2034,100802,2017,1,0
2035,100802,2017,2,0
2036,100802,2017,3,0
2037,100802,2017,4,0
2038,100802,2017,5,0
2039,100802,2017,6,0
2040,100802,2017,7,0
2041,100802,2017,8,2
2042,100802,2017,9,0
2043,100802,2017,10,2
2044,100802,2017,11,0
2045,100802,2017,12,0
2046,100802,2018,1,1
2047,100802,2018,2,0
2048,100802,2018,3,0
2049,100802,2018,4,0
2050,100802,2018,5,0
2051,100802,2018,6,0
2052,100803,2014,1,1
2053,100803,2014,2,0
2054,100803,2014,3,0
2055,100803,2014,4,0
2056,100803,2014,5,0
2057,100803,2014,6,0
2058,100803,2014,7,0
2059,100803,2014,8,0
2060,100803,2014,9,3
2061,100803,2014,10,0
2062,100803,2014,11,1
2063,100803,2014,12,0
2064,100803,2015,1,0
2065,100803,2015,2,0
2066,100803,2015,3,0
2067,100803,2015,4,0
2068,100803,2015,5,0
2069,100803,2015,6,1
2070,100803,2015,7,1
2071,100803,2015,8,3
2072,100803,2015,9,5
2073,100803,2015,10,7
2074,100803,2015,11,15
2075,100803,2015,12,7
2076,100803,2016,1,2
2077,100803,2016,2,0
2078,100803,2016,3,0
2079,100803,2016,4,0
2080,100803,2016,5,0
2081,100803,2016,6,0
2082,100803,2016,7,0
2083,100803,2016,8,1
2084,100803,2016,9,0
2085,100803,2016,10,1
2086,100803,2016,11,0
2087,100803,2016,12,2
2088,100803,2017,1,2
2089,100803,2017,2,2
2090,100803,2017,3,1
2091,100803,2017,4,1
2092,100803,2017,5,1
2093,100803,2017,6,1
2094,100803,2017,7,12
2095,100803,2017,8,4
2096,100803,2017,9,5
2097,100803,2017,10,2
2098,100803,2017,11,0
2099,100803,2017,12,2
2100,100803,2018,1,3
2101,100803,2018,2,1
2102,100803,2018,3,2
2103,100803,2018,4,0
2104,100803,2018,5,0
2105,100803,2018,6,0
2106,100804,2014,1,0
2107,100804,2014,2,1
2108,100804,2014,3,0
2109,100804,2014,4,0
2110,100804,2014,5,0
2111,100804,2014,6,1
2112,100804,2014,7,0
2113,100804,2014,8,0
2114,100804,2014,9,1
2115,100804,2014,10,0
2116,100804,2014,11,0
2117,100804,2014,12,0
2118,100804,2015,1,0
2119,100804,2015,2,1
2120,100804,2015,3,1
2121,100804,2015,4,0
2122,100804,2015,5,1
2123,100804,2015,6,3
2124,100804,2015,7,0
2125,100804,2015,8,1
2126,100804,2015,9,4
2127,100804,2015,10,7
2128,100804,2015,11,13
2129,100804,2015,12,4
2130,100804,2016,1,1
2131,100804,2016,2,1
2132,100804,2016,3,0
2133,100804,2016,4,0
2134,100804,2016,5,0
2135,100804,2016,6,0
2136,100804,2016,7,0
2137,100804,2016,8,0
2138,100804,2016,9,1
2139,100804,2016,10,2
2140,100804,2016,11,0
2141,100804,2016,12,0
2142,100804,2017,1,0
2143,100804,2017,2,0
2144,100804,2017,3,0
2145,100804,2017,4,1
2146,100804,2017,5,0
2147,100804,2017,6,1
2148,100804,2017,7,0
2149,100804,2017,8,0
2150,100804,2017,9,1
2151,100804,2017,10,0
2152,100804,2017,11,0
2153,100804,2017,12,1
2154,100804,2018,1,0
2155,100804,2018,2,0
2156,100804,2018,3,0
2157,100804,2018,4,0
2158,100804,2018,5,1
2159,100804,2018,6,0
2160,100805,2014,1,0
2161,100805,2014,2,2
2162,100805,2014,3,1
2163,100805,2014,4,2
2164,100805,2014,5,2
