"","Station_Code","Date","Location","Province","Humidity","Rainfall","Temperature","Wind_Speed","Year"
"1042",552201,"4/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",78,0.9,28,15,"2015"
"1043",552201,"4/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",86,6.9,27.6,19,"2016"
"1044",552201,"4/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,10.3,27.3,NA,"2017"
"1045",552201,"4/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0.2,27.1,17,"2015"
"1046",552201,"4/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",71,0,29.2,29,"2016"
"1047",552201,"4/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.4,NA,"2017"
"1048",552201,"5/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,26.6,11,"2015"
"1049",552201,"5/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.1,10,"2016"
"1050",552201,"5/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",98,0,24.6,22,"2017"
"1051",552201,"5/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",88,0,26.6,8,"2018"
"1052",552201,"5/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.5,10,"2015"
"1053",552201,"5/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.7,11,"2016"
"1054",552201,"5/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.3,NA,"2017"
"1055",552201,"5/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",90,0,26.6,8,"2015"
"1056",552201,"5/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",94,0,26,9,"2016"
"1057",552201,"5/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,27,NA,"2017"
"1058",552201,"5/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",94,0,26,12,"2015"
"1059",552201,"5/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",99,0,24.5,19,"2016"
"1060",552201,"5/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",97,0,25.2,NA,"2017"
"1061",552201,"5/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,25.2,15,"2015"
"1062",552201,"5/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",92,0,26.4,13,"2016"
"1063",552201,"5/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27,10,"2017"
"1064",552201,"5/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",84,0,26.4,15,"2018"
"1065",552201,"5/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28,12,"2015"
"1066",552201,"5/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,27.5,15,"2016"
"1067",552201,"5/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,27.1,14,"2017"
"1068",552201,"5/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28,14,"2018"
"1069",552201,"5/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",77,0,29.4,16,"2015"
"1070",552201,"5/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",78,0,29.3,16,"2016"
"1071",552201,"5/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",97,0,23.9,15,"2017"
"1072",552201,"5/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",80,0,27.9,14,"2018"
"1073",552201,"5/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.9,18,"2015"
"1074",552201,"5/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.9,15,"2016"
"1075",552201,"5/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.2,16,"2017"
"1076",552201,"5/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",77,0,28.9,12,"2015"
"1077",552201,"5/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,29.3,11,"2016"
"1078",552201,"5/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.6,NA,"2017"
"1079",552201,"5/6/2018","นครศรีธรรมราช","นครศรีธรรมราช",96,1.4,29.35,0,"2018"
"1080",552201,"5/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",78,0,28.7,15,"2015"
"1081",552201,"5/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,29.5,11,"2016"
"1082",552201,"5/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.8,NA,"2017"
"1083",552201,"5/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,26.8,14,"2015"
"1084",552201,"5/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",77,0,29.6,9,"2016"
"1085",552201,"5/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.7,NA,"2017"
"1086",552201,"5/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,26.8,15,"2015"
"1087",552201,"5/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",78,0,28.3,19,"2016"
"1088",552201,"5/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.6,NA,"2017"
"1089",552201,"6/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.4,12,"2015"
"1090",552201,"6/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.1,12,"2016"
"1091",552201,"6/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",98,161.2,24.4,13,"2017"
"1092",552201,"6/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",87,2.1,26.8,14,"2018"
"1093",552201,"6/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.5,9,"2015"
"1094",552201,"6/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",84,1.7,27.6,20,"2016"
"1095",552201,"6/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.3,NA,"2017"
"1096",552201,"6/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",92,3.4,26.1,10,"2015"
"1097",552201,"6/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.1,10,"2016"
"1098",552201,"6/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",88,2.5,26.5,NA,"2017"
"1099",552201,"6/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",90,20.1,26.8,25,"2015"
"1100",552201,"6/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",95,53.6,25.8,13,"2016"
"1101",552201,"6/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",92,24.6,26.3,NA,"2017"
"1102",552201,"6/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",82,0,25.9,16,"2015"
"1103",552201,"6/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,16.7,26.8,21,"2016"
"1104",552201,"6/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,26.5,10,"2017"
"1105",552201,"6/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",79,0,26.2,16,"2018"
"1106",552201,"6/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.4,18,"2015"
"1107",552201,"6/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.3,14,"2016"
"1108",552201,"6/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.5,14,"2017"
"1109",552201,"6/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.8,14,"2018"
"1110",552201,"6/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",74,0,29.4,14,"2015"
"1111",552201,"6/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",78,0,29.4,10,"2016"
"1112",552201,"6/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",97,28.2,24.6,14,"2017"
"1113",552201,"6/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",81,0,27.6,14,"2018"
"1114",552201,"6/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",76,9.5,29.5,13,"2015"
"1115",552201,"6/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",76,0,30.6,14,"2016"
"1116",552201,"6/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.3,11,"2017"
"1117",552201,"6/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",77,0,29.7,11,"2015"
"1118",552201,"6/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,29.7,11,"2016"
"1119",552201,"6/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",88,9.8,26.7,NA,"2017"
"1120",552201,"6/6/2018","นครศรีธรรมราช","นครศรีธรรมราช",94,8.6,28.5,0,"2018"
"1121",552201,"6/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,3.5,28.1,18,"2015"
"1122",552201,"6/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,5.3,27.7,27,"2016"
"1123",552201,"6/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,1.6,28.2,NA,"2017"
"1124",552201,"6/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",90,5.7,26.2,9,"2015"
"1125",552201,"6/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.4,13,"2016"
"1126",552201,"6/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,37.2,28.3,NA,"2017"
"1127",552201,"6/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.8,12,"2015"
